Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_34_segment_Lt Occipital Inf	1: RTSTRUCT: ANON_34_segment_Rt Parietal	1: RTSTRUCT: ANON_34_segment_Lt Para median	1: RTSTRUCT: ANON_34_segment_Lt Frontal Cavity	1: RTSTRUCT: ANON_34_segment_L superior parietal	1: RTSTRUCT: ANON_34_segment_L occipital1	1: RTSTRUCT: ANON_34_segment_L occipital2	1: RTSTRUCT: ANON_34_segment_L occipital3
squareroot	glcm	ClusterShade	-8.416735716150097	-0.24868552418195658	-13.8255937019284	-2.568033235093133	-0.19782716049382754	-8.021834315337596	-0.4156761930199399	0.04968660968660972
squareroot	glcm	ClusterTendency	4.44601760063812	1.1751335289277516	3.5585470979397593	2.1861055013350836	0.8190740740740741	4.183537688370818	2.260550213675214	0.5181196581196581
squareroot	glcm	Contrast	2.941428979739391	0.86928629476232	0.914395868298788	0.751360765222741	0.5722222222222223	1.3031676279979447	2.1292735042735043	0.7743589743589744
squareroot	glcm	Correlation	0.2126184711648188	0.15420766181134	0.5753284440801599	0.48569281549558546	0.1294123148698314	0.5077293033595924	0.03734392919199496	-0.16761176015121484
squareroot	glcm	DifferenceAverage	1.3272692075789192	0.6746568816441221	0.646639395798198	0.5012643345293505	0.5722222222222223	0.8784900054696434	1.1100427350427349	0.6461538461538462
squareroot	glcm	DifferenceEntropy	1.907821895503995	1.3181409002534203	1.3682605490791966	1.3241226724919726	0.30335199407848723	1.4435593215860634	1.4325270294993684	0.6241871429363199
squareroot	glcm	DifferenceVariance	1.0333781290960629	0.3993972376657181	0.480309938107781	0.4949595416960176	0.07351851851851852	0.4930348518242741	0.715619064577398	0.23162393162393163
squareroot	glcm	JointEnergy	0.0665326285670214	0.15574397881810279	0.1541734295687361	0.1699169159861447	0.49499999999999994	0.10666770417129386	0.17969491927825262	0.35228632478632477
squareroot	glcm	JointEntropy	4.254013667234654	2.9833732207448302	3.2173890095872766	3.145575415743021	1.3178150992680855	3.5641153565087085	2.6293651312713147	1.6626486813978578
squareroot	glcm	Imc1	-0.1644175642162981	-0.061139121638767994	-0.21423389093496967	-0.1636678670830574	-0.443705892299984	-0.3099781010042398	-0.2985972290668909	-0.583330068661208
squareroot	glcm	Imc2	0.7093881686034467	0.3899193311442101	0.7172869682802507	0.6395102654113483	0.6024166687676794	0.8433715516321493	0.7046743324848082	0.7672632518037841
squareroot	glcm	Idm	0.49149577123429145	0.6821345004897588	0.7028312142764604	0.7734947256294891	0.7138888888888889	0.6032227595180084	0.5469017094017092	0.6897435897435896
squareroot	glcm	Idmn	0.9480942507267334	0.9523597448459645	0.9892251205224883	0.994949716420837	0.9663398692810458	0.9665918756755862	0.8964002011060834	0.9284812623274161
squareroot	glcm	Id	0.5437456360087346	0.6948752731216535	0.7148262837204398	0.7845681502214101	0.7138888888888889	0.6303326779429721	0.6004273504273504	0.6982905982905981
squareroot	glcm	Idn	0.8542878492833387	0.8715294683092888	0.937641258497362	0.9627476851576808	0.8855555555555558	0.8820277223315363	0.8103174603174602	0.8448717948717948
squareroot	glcm	InverseVariance	0.45300971934759793	0.5065710711611128	0.4692008530503688	0.3375377360234563	0.5722222222222223	0.5182485814838758	0.3544337606837607	0.533974358974359
squareroot	glcm	MaximumProbability	0.1152005395290592	0.28313899973283296	0.25833667196950455	0.3014858683073195	0.5291666666666667	0.18736243017917226	0.23130341880341881	0.4038461538461538
squareroot	glcm	SumEntropy	2.8523942387701067	2.106686931279479	2.4857568957791765	2.408464205566261	0.7455928770458636	2.566338541002211	1.8854926285934417	0.952392271141448
squareroot	glcm	SumSquares	1.8468616450943776	0.5111049559225177	1.1182357415596371	0.7343665666394562	0.3478240740740741	1.3716763290921905	1.0974559294871795	0.3231196581196581
squareroot	glrlm	GrayLevelNonUniformity	20.49651229988441	31.008873552378514	33.9320325709108	1921.2144633407408	3.5912878787878793	7.969194715688889	5.000817319934967	3.629487179487179
squareroot	glrlm	GrayLevelNonUniformityNormalized	0.21722093238689194	0.35298963890963597	0.2854776723148223	0.26767514437940654	0.32378816574839303	0.22307962470482853	0.3230300486420588	0.4098682336182336
squareroot	glrlm	GrayLevelVariance	1.98210855386228	0.5881512395082162	1.9904460019076615	1.1204760875965594	0.914326551499847	1.7234233105911594	1.1006944034142334	0.4338247863247864
squareroot	glrlm	HighGrayLevelRunEmphasis	29.430889179068142	9.25866182220879	51.663185699151136	94.80466194610025	7.986174242424242	13.516251479748934	8.004392013215542	3.347008547008547
squareroot	glrlm	LongRunEmphasis	1.6913883072885494	2.4704999830844274	2.589039654999882	10.067343910347672	1.2886363636363638	1.5768458834042807	1.5613166245519188	1.4166666666666667
squareroot	glrlm	LongRunHighGrayLevelEmphasis	52.30985537324448	23.609157483084612	142.36215808560857	1054.0141935869033	10.336742424242424	23.464839120762576	13.273152664329134	4.580982905982906
squareroot	glrlm	LongRunLowGrayLevelEmphasis	0.08725803261477932	0.3313153090005938	0.06211508690091499	0.09825268530458435	0.34275305134680134	0.2564807885834734	0.3743011527325253	0.75213081671415
squareroot	glrlm	LowGrayLevelRunEmphasis	0.0603779803694539	0.15445749126035022	0.03238323558546244	0.011255430317726663	0.2796690867003367	0.1944704366211772	0.2676317549326128	0.5397910731244064
squareroot	glrlm	RunEntropy	2.980005002931695	2.651623623842734	3.2089618180968693	3.966702214635331	1.9972472866236137	2.8263689798763827	2.1743158232233717	1.8172818344905677
squareroot	glrlm	RunLengthNonUniformity	71.687731520103	51.297892220375715	66.79281733449378	2710.1538229390762	9.725757575757576	26.069267152902277	12.043491802315332	7.0085470085470085
squareroot	glrlm	RunLengthNonUniformityNormalized	0.7422382792639198	0.5722028399725436	0.5556712758887284	0.3732682625985504	0.8627961432506887	0.7204302511323691	0.7607592494572339	0.779795821462488
squareroot	glrlm	RunPercentage	0.8496188496188496	0.732051282051282	0.7145505097312326	0.45672036429515744	0.923611111111111	0.8498168498168498	0.858974358974359	0.8846153846153849
squareroot	glrlm	RunVariance	0.2275367600866845	0.4997744900866933	0.5660527601457805	5.069252576758232	0.06860192837465565	0.1547966483741608	0.119620375271383	0.11010208926875593
squareroot	glrlm	ShortRunEmphasis	0.8746685644231584	0.7754288507956341	0.7681558921125698	0.6318815400061678	0.927840909090909	0.8649460383064389	0.8596708438620203	0.8958333333333333
squareroot	glrlm	ShortRunHighGrayLevelEmphasis	25.28392135083921	7.108753239693318	38.556510482053845	56.57469541163949	7.398532196969698	11.203097243488198	6.687201850437145	3.0385149572649572
squareroot	glrlm	ShortRunLowGrayLevelEmphasis	0.055273082024117265	0.1256765288411504	0.02793809147974593	0.007603992668829782	0.2638980955387205	0.17947151163426617	0.24096440548263465	0.48670613722697065
squareroot	glszm	GrayLevelNonUniformity	2.272727272727273	2.142857142857143	3.111111111111111	67.97358490566037	1.0	1.6666666666666667	1.0	1.0
squareroot	glszm	GrayLevelNonUniformityNormalized	0.2066115702479339	0.30612244897959184	0.1728395061728395	0.25650409398362406	0.25	0.18518518518518517	0.25	0.3333333333333333
squareroot	glszm	GrayLevelVariance	2.628099173553719	1.1020408163265305	4.496913580246913	1.6990530437878248	1.25	2.666666666666667	1.25	0.6666666666666666
squareroot	glszm	HighGrayLevelZoneEmphasis	17.90909090909091	7.714285714285714	39.833333333333336	67.33962264150944	7.5	11.666666666666666	7.5	4.666666666666667
squareroot	glszm	LargeAreaEmphasis	241.36363636363637	754.2857142857143	413.1111111111111	288121.5169811321	12.0	41.55555555555556	27.0	14.0
squareroot	glszm	LargeAreaHighGrayLevelEmphasis	8106.818181818182	7016.142857142857	23918.0	30324492.516981132	102.0	676.0	218.0	41.666666666666664
squareroot	glszm	LargeAreaLowGrayLevelEmphasis	8.369550092764378	92.03571428571429	7.44782464271717	2775.4851510857065	2.3125	4.049043209876543	5.673611111111111	7.453703703703703
squareroot	glszm	LowGrayLevelZoneEmphasis	0.164582560296846	0.2837301587301587	0.08841036260183086	0.02000691724992346	0.3559027777777778	0.3169444444444445	0.3559027777777778	0.4537037037037037
squareroot	glszm	SizeZoneNonUniformity	1.7272727272727273	1.5714285714285714	3.888888888888889	59.762264150943395	2.5	1.6666666666666667	1.5	1.0
squareroot	glszm	SizeZoneNonUniformityNormalized	0.15702479338842976	0.22448979591836735	0.21604938271604937	0.22551797792808828	0.625	0.18518518518518517	0.375	0.3333333333333333
squareroot	glszm	SmallAreaEmphasis	0.3150510502811929	0.3576187489391048	0.43819267573163523	0.47890111290127796	0.19444444444444445	0.3853532235939643	0.13585069444444445	0.3675
squareroot	glszm	SmallAreaHighGrayLevelEmphasis	2.980406155066732	1.7546194589642	11.645129836239212	31.848419895031185	1.375	5.3323182441700965	0.7517361111111112	3.0741666666666667
squareroot	glszm	SmallAreaLowGrayLevelEmphasis	0.11018283177223985	0.10944935005118446	0.07172980545860136	0.011752767165906463	0.08280285493827161	0.14799811385459533	0.07085503472222222	0.061203703703703705
squareroot	glszm	ZoneEntropy	3.4594316186372938	2.521640636343317	3.6416041678685893	5.050561931841859	1.9999999999999987	3.1699250014423095	1.9999999999999987	1.5849625007211552
squareroot	glszm	ZonePercentage	0.0990990990990991	0.058333333333333334	0.10843373493975904	0.016868236791852325	0.3333333333333333	0.21428571428571427	0.2222222222222222	0.3
squareroot	glszm	ZoneVariance	139.53719008264463	460.40816326530614	328.06172839506166	284607.0406550374	3.0	19.777777777777775	6.75	2.888888888888889
squareroot	gldm	DependenceEntropy	4.709088115226258	4.849715564001621	5.2194281687743835	6.148328605951045	2.688721875540865	3.8535271731813574	2.1971597234241473	1.76096404744368
squareroot	gldm	DependenceNonUniformity	16.18918918918919	10.466666666666667	10.650602409638553	616.4734563971992	5.0	5.238095238095238	7.333333333333333	3.4
squareroot	gldm	DependenceNonUniformityNormalized	0.14584855125395665	0.08722222222222223	0.06416025547975032	0.0392408310883004	0.4166666666666667	0.12471655328798185	0.4074074074074074	0.34
squareroot	gldm	DependenceVariance	3.991883775667559	14.632222222222222	21.123385106691828	56.691118243173435	1.1388888888888888	5.133786848072562	2.6666666666666665	1.6
squareroot	gldm	GrayLevelNonUniformity	24.963963963963963	45.71666666666667	54.1566265060241	5095.112157861235	4.0	9.714285714285714	6.0	4.2
squareroot	gldm	GrayLevelVariance	1.8881584286989694	0.524375	1.617941646102482	0.8609140974562418	0.8888888888888888	1.6780045351473922	1.1111111111111112	0.41000000000000003
squareroot	gldm	HighGrayLevelEmphasis	30.045045045045047	9.375	53.18072289156626	100.63316359007001	8.0	14.095238095238095	8.222222222222221	3.3
squareroot	gldm	LargeDependenceEmphasis	28.0990990990991	78.1	92.04819277108433	285.4649267982177	9.166666666666666	29.19047619047619	24.444444444444443	17.6
squareroot	gldm	LargeDependenceHighGrayLevelEmphasis	954.927927927928	745.625	5319.734939759036	30464.93500954806	78.5	543.4761904761905	242.66666666666666	55.9
squareroot	gldm	LargeDependenceLowGrayLevelEmphasis	1.0292508324651182	9.28298611111111	1.6611093210711325	2.7155425697770426	1.6712962962962965	2.5474007936507936	4.132716049382716	8.136111111111111
squareroot	gldm	LowGrayLevelEmphasis	0.05696027660313374	0.14583333333333334	0.028439190435210225	0.010392591086305764	0.2743055555555555	0.18102513227513228	0.25540123456790126	0.5361111111111111
squareroot	gldm	SmallDependenceEmphasis	0.0932516445016445	0.053167104992096786	0.08027642665953628	0.024361232159319315	0.17405092592592594	0.13308965164549064	0.08487654320987653	0.15472222222222223
squareroot	gldm	SmallDependenceHighGrayLevelEmphasis	1.8897343772343773	0.3572471198994767	2.87032842837637	1.9158041590029584	1.3164583333333333	1.642884647686235	0.5061728395061729	1.0147222222222223
squareroot	gldm	SmallDependenceLowGrayLevelEmphasis	0.014879129091780937	0.013442352989723802	0.00874923949148424	0.00040299079762472353	0.060137602880658426	0.042650475616834035	0.03645833333333333	0.05083333333333333
squareroot	ngtdm	Busyness	0.48571653446874397	1.7156199635906393	0.2856172433683711	11.30436525262987	0.1528846153846154	0.2528118980089423	0.6124803988581078	0.6027777777777779
squareroot	ngtdm	Coarseness	0.055521951828654326	0.05649883725709579	0.046795282017542426	0.0006059459821662682	0.7547169811320754	0.2045953467316832	0.19334668154664217	0.5924950625411455
squareroot	ngtdm	Complexity	18.81466161645238	3.1563769980046175	16.294411775431396	25.02631387486484	2.1444444444444444	7.718336675931898	5.20344622697564	1.5117918871252207
squareroot	ngtdm	Contrast	0.08192051197455262	0.045222632063287714	0.030294199752012436	0.008032496617548438	0.057407407407407414	0.06874521456100119	0.1647976811375504	0.06750899470899473
squareroot	ngtdm	Strength	1.0513229179580277	0.25767579740759156	2.043086073624702	0.05609329302682782	3.727598566308244	2.136482666468264	1.1930772817838822	1.417095115681234
logarithm	firstorder	10Percentile	277.82793366468746	223.85852893039214	269.82006677264195	302.40664110951377	279.0873518917921	260.2798405796785	286.8211500521711	287.5614807463362
logarithm	firstorder	90Percentile	318.4564693713212	240.75640554871805	293.53751384654754	325.9842003063314	304.1206367470941	296.08526647596926	312.5011541792714	309.4019676055637
logarithm	firstorder	Energy	40134865.976404086	34032880.47855895	56081937.77737139	5945527407.833799	4235768.122042343	14195939.417291744	6486453.620473898	3592988.287949988
logarithm	firstorder	Entropy	1.3385206788893134	0.5885870739324575	0.8547726549686958	1.0723518926033426	0.8112781244591322	1.0664857211782806	0.9910760598382216	0.9999999999999993
logarithm	firstorder	InterquartileRange	20.051836888039247	9.968424303396574	11.392570210189376	12.385991033051539	9.947401605235086	19.21369892231786	13.967369714377242	16.44752920376368
logarithm	firstorder	Kurtosis	4.121214746676014	3.635383812162567	13.641910723822702	9.457780330112232	2.2913488392098604	2.275454005123895	2.296695941045144	1.4410851713033024
logarithm	firstorder	Maximum	325.5595027219019	245.76537246925895	299.0692740040131	329.93584198915346	310.4629852211478	300.0613916473687	313.78561517263984	310.54495166675224
logarithm	firstorder	MeanAbsoluteDeviation	13.247727443685758	5.767726587585234	9.780262274812069	7.224047603759969	7.516992290268334	10.912447750143409	8.15376789710323	7.800144607610315
logarithm	firstorder	Mean	301.0741747822005	232.49760853261958	281.01913628668916	315.1137694364116	294.0475782930394	281.23097150089507	300.21716402765077	299.35173836231127
logarithm	firstorder	Median	305.214522458218	233.09769022714568	284.67381226791747	316.0816768829269	296.4055291889448	284.35200952011905	297.83285821339143	299.4676995869521
logarithm	firstorder	Minimum	243.1981429980127	207.3458631039521	185.21272660423404	160.2071602153691	278.5957658345472	254.34542790228397	281.08346459285514	287.04541797017566
logarithm	firstorder	Range	82.36135972388917	38.41950936530685	113.85654739977906	169.72868177378436	31.867219386600595	45.71596374508471	32.7021505797847	23.499533696576577
logarithm	firstorder	RobustMeanAbsoluteDeviation	8.961433886029619	3.9817790954852903	4.699535937513122	5.0409479348593065	3.924690403254793	7.522665258436337	5.971147545011377	6.812739047440822
logarithm	firstorder	RootMeanSquared	601.3113745446643	532.547967155377	581.2426332082531	615.1869302283088	594.1217693679149	581.376433607835	600.2987043720585	599.4154058705856
logarithm	firstorder	Skewness	-1.1571196019524952	-0.6629724691804479	-2.938808292363066	-1.3577210918233276	-0.2669432010885993	-0.5315257211015343	-0.3321801900960064	-0.10116773548542758
logarithm	firstorder	TotalEnergy	40134865.976404086	34032880.47855895	56081937.77737139	5945527407.833799	4235768.122042343	14195939.417291744	6486453.620473898	3592988.287949988
logarithm	firstorder	Uniformity	0.46790033276519766	0.7568055555555555	0.7222383509943389	0.5829893344559511	0.625	0.5249433106575964	0.5061728395061729	0.5
logarithm	firstorder	Variance	285.2055666902486	53.63422836564897	259.76192753354667	90.00977345909588	88.15156103718613	169.115322691063	97.89047737632845	76.32251707432059
logarithm	glcm	Autocorrelation	12.849403151659907	3.500605401778586	23.626573411884188	51.174516392667584	1.877777777777778	3.362273341289178	2.352564102564102	2.2525641025641026
logarithm	glcm	JointAverage	3.5732778347911585	1.8691483853387878	4.844545848066795	7.146370144288378	1.375	1.8061191636417877	1.5245726495726495	1.508974358974359
logarithm	glcm	ClusterProminence	4.368202583939247	0.2869989748832944	11.0502008731425	2.098722488074114	0.0992956790123457	1.1661593215664832	0.5207944508195279	0.29907948717948724
logarithm	glcm	ClusterShade	-1.1483626138264567	-0.19819120381796382	-2.621894920465571	0.19310872933944834	0.04000000000000004	-0.3877192808075502	0.03851759523055817	0.06067236467236476
logarithm	glcm	ClusterTendency	1.0212576731357559	0.24087182355941564	0.8113898889932307	0.6754119595756316	0.15203703703703703	0.6194085215614534	0.5423195631528965	0.3556410256410257
logarithm	glcm	Contrast	0.6985027286171497	0.2136795084755533	0.19020172757006903	0.2598824062761321	0.49444444444444446	0.23040168730213983	0.44230769230769224	0.5487179487179487
logarithm	glcm	Correlation	0.19204195976751398	0.0627319468433484	0.5965437578370016	0.4429640236922649	-0.11607142857142823	0.466095822591966	0.09230769230769226	-0.2175824175824174
logarithm	glcm	DifferenceAverage	0.5576922825475038	0.2136795084755533	0.15192512526658153	0.24255344776170773	0.49444444444444446	0.23040168730213983	0.44230769230769224	0.5487179487179487
logarithm	glcm	DifferenceEntropy	1.2356757548639012	0.7427691319288231	0.6227522457682978	0.8290739192147376	0.46078919645425037	0.7435777421293206	0.8418161059772559	0.5791900274962309
logarithm	glcm	DifferenceVariance	0.365133092564334	0.16670315270863997	0.1634343663945537	0.1999034483868088	0.11203703703703703	0.16946885563644717	0.20352564102564102	0.14188034188034188
logarithm	glcm	JointEnergy	0.25689086609444095	0.6060211812738755	0.7193753759216807	0.4340773046143792	0.5647222222222222	0.44983546117481765	0.3041607312440645	0.40594017094017093
logarithm	glcm	JointEntropy	2.4714502915815375	1.105444131059391	0.995419241136775	1.834763220139751	1.0093188491959701	1.6500968786784438	1.7834373413494267	1.375469194218371
logarithm	glcm	Imc1	-0.10580189578593471	-0.02314546502068967	-0.399480872192755	-0.1666035212776304	-0.34738312141623623	-0.23257437189311375	-0.19867522326135253	-0.49974982042866267
logarithm	glcm	Imc2	0.4626546359373007	0.12491517068961602	0.6136732336156027	0.5197945764432028	0.49269821438176953	0.5351263426812852	0.4139746913155467	0.6546267718041955
logarithm	glcm	Idm	0.7352349033332128	0.8931602457622234	0.927865097597058	0.8803735120400944	0.7527777777777778	0.8847991563489301	0.7788461538461539	0.7256410256410256
logarithm	glcm	Idmn	0.974350356490615	0.9572640983048892	0.993044458102781	0.9960403607377265	0.9011111111111112	0.9769598312697861	0.9115384615384616	0.8902564102564103
logarithm	glcm	Id	0.7439150620029861	0.8931602457622234	0.9300065110037857	0.8812966516165245	0.7527777777777778	0.8847991563489301	0.7788461538461539	0.7256410256410256
logarithm	glcm	Idn	0.9103534013102978	0.9287734971748157	0.9755611820284978	0.973232321305755	0.8351851851851851	0.9423995781744652	0.8525641025641026	0.8170940170940172
logarithm	glcm	InverseVariance	0.4411622949177404	0.2136795084755533	0.12230872123042655	0.22979330033334383	0.49444444444444446	0.23040168730213983	0.44230769230769224	0.5487179487179487
logarithm	glcm	MaximumProbability	0.41880792116453935	0.7623086311010111	0.8440294308794596	0.6362161866061202	0.6138888888888888	0.6318016259758342	0.3408119658119659	0.4525641025641026
logarithm	glcm	SumEntropy	1.839371512917026	0.8917646225838378	0.85727612645321	1.5486470899912048	0.5148744047515259	1.419695191376305	1.3411296490417342	0.8267512455004223
logarithm	glcm	SumSquares	0.42994010043822645	0.11363783300874222	0.25039790414082497	0.23382359146294093	0.1616203703703704	0.21245255221589826	0.2461568138651472	0.2260897435897436
logarithm	glrlm	GrayLevelNonUniformity	31.937080651198407	38.516920374229805	41.105714870434106	1869.1510760471929	6.691666666666667	13.11839168072483	7.149942541119012	4.353785103785104
logarithm	glrlm	GrayLevelNonUniformityNormalized	0.41261254431679995	0.6240264497382675	0.5237470204982098	0.3871486561663863	0.6211447811447811	0.47651929538489174	0.5134777012447346	0.5055629445510397
logarithm	glrlm	GrayLevelVariance	0.5181011529795237	0.18798677513086628	0.7841596859463693	0.4979741767383059	0.18942760942760942	0.30771971260813	0.2432611493776327	0.24721852772448014
logarithm	glrlm	HighGrayLevelRunEmphasis	12.262791862573362	3.2373269259055064	21.0778908960018	50.46250584160349	1.7719696969696972	2.956363942056378	2.2601917690152984	2.47481684981685
logarithm	glrlm	LongRunEmphasis	3.1914530914770802	5.615022676401541	7.081875639216439	28.78233348079324	1.4155303030303032	2.945785446272098	2.104896574014221	1.5540293040293038
logarithm	glrlm	LongRunHighGrayLevelEmphasis	44.08380310930769	21.3794797146947	171.4967312348476	1439.0186662131641	2.4176136363636362	9.731939560923154	4.975657185951304	3.9354395604395602
logarithm	glrlm	LongRunLowGrayLevelEmphasis	0.2730809778534472	1.673908416828251	0.31903514437816144	0.5797944609167446	1.1650094696969697	1.2906730871794292	1.3872064210299502	0.9586767399267399
logarithm	glrlm	LowGrayLevelRunEmphasis	0.1090230555866729	0.4406682685236234	0.07023015992472287	0.0208475585479402	0.8070075757575758	0.5523351840560004	0.6849520577461754	0.6312957875457875
logarithm	glrlm	RunEntropy	2.5478706657382997	2.3246956448902845	2.9282711221319255	3.9785885190043144	1.1832222944122563	2.190153425581188	1.542227373154803	1.4184798917394008
logarithm	glrlm	RunLengthNonUniformity	42.58343712760961	20.562300221478957	24.632925931499454	1366.3859599438622	8.886742424242426	13.296208802938501	9.643374272786037	6.77045177045177
logarithm	glrlm	RunLengthNonUniformityNormalized	0.5254504313419919	0.3239463743010034	0.30443992656934615	0.2771407537783321	0.8093808348637893	0.474440506606642	0.6770369527901658	0.7656234858615811
logarithm	glrlm	RunPercentage	0.6923076923076923	0.5096153846153846	0.468952734012975	0.30682074132105963	0.8958333333333334	0.6538461538461539	0.7735042735042736	0.8615384615384616
logarithm	glrlm	RunVariance	0.7194294246143497	1.269483796093709	1.8962379780411172	17.37795375891383	0.11484083256810529	0.4283070534028329	0.198404600527994	0.11718825706920945
logarithm	glrlm	ShortRunEmphasis	0.7260276627573461	0.5223558701708726	0.5198190409323652	0.5331950333457274	0.9076914983164984	0.6415382925780281	0.757963890684479	0.8614926739926739
logarithm	glrlm	ShortRunHighGrayLevelEmphasis	8.373583719206007	1.4022284755368284	9.352060794468555	25.960098351495486	1.6221327861952863	1.7744086539238946	1.6155134489693312	2.1096611721611724
logarithm	glrlm	ShortRunLowGrayLevelEmphasis	0.08750814532594174	0.30238771882938364	0.050017804747007184	0.01174763771812774	0.7290811763468014	0.3997468718116564	0.5435765011132657	0.5494505494505495
logarithm	glszm	GrayLevelNonUniformity	1.0	3.4	3.2	65.13084112149532	1.0	1.5	1.0	1.0
logarithm	glszm	GrayLevelNonUniformityNormalized	0.2	0.68	0.32	0.6086994497336012	0.5	0.375	0.5	0.5
logarithm	glszm	GrayLevelVariance	2.0	0.16	1.4100000000000001	0.7922089265438029	0.25	0.6875	0.25	0.25
logarithm	glszm	HighGrayLevelZoneEmphasis	11.0	1.6	12.3	37.35514018691589	2.5	3.75	2.5	2.5
logarithm	glszm	LargeAreaEmphasis	1153.0	2147.2	1973.4	1332661.9439252336	45.0	207.5	82.0	25.0
logarithm	glszm	LargeAreaHighGrayLevelEmphasis	16614.2	8512.6	49181.7	66493236.542056076	58.5	756.25	178.0	62.5
logarithm	glszm	LargeAreaLowGrayLevelEmphasis	85.99272222222223	555.85	79.6	26821.531545234917	41.625	70.59027777777777	58.0	15.625
logarithm	glszm	LowGrayLevelZoneEmphasis	0.2927222222222222	0.85	0.19636111111111113	0.03712673776675779	0.625	0.5902777777777778	0.625	0.625
logarithm	glszm	SizeZoneNonUniformity	1.4	1.4	3.0	17.710280373831775	1.0	1.0	1.0	2.0
logarithm	glszm	SizeZoneNonUniformityNormalized	0.28	0.28	0.3	0.1655166390077736	0.5	0.25	0.5	1.0
logarithm	glszm	SmallAreaEmphasis	0.4042894513118235	0.41001885191818266	0.5333453798185941	0.3944711644967532	0.06172839506172839	0.2611936299725651	0.012812500000000001	0.04
logarithm	glszm	SmallAreaHighGrayLevelEmphasis	5.218508772009583	0.41007540767273076	5.514127551020408	15.182135369472928	0.22839506172839505	2.2622224365569275	0.03625	0.1
logarithm	glszm	SmallAreaLowGrayLevelEmphasis	0.20904133333737449	0.4100047129795456	0.1506565023069413	0.019955229056680155	0.020061728395061727	0.0387142061042524	0.006953125	0.025
logarithm	glszm	ZoneEntropy	2.321928094887361	1.9219280948873614	2.8464393446710132	4.230784613167067	0.9999999999999993	1.9999999999999987	0.9999999999999993	0.9999999999999993
logarithm	glszm	ZonePercentage	0.04504504504504504	0.041666666666666664	0.060240963855421686	0.006810948440483768	0.16666666666666666	0.09523809523809523	0.1111111111111111	0.2
logarithm	glszm	ZoneVariance	660.1600000000001	1571.2	1697.8400000000004	1311105.1180015719	9.0	97.25	1.0	0.0
logarithm	gldm	DependenceEntropy	4.3979883947250045	4.118210307136113	4.716755703726964	4.858932056913195	2.2924812503605763	3.692696518367941	1.8365916681089778	1.76096404744368
logarithm	gldm	DependenceNonUniformity	8.0990990990991	7.85	7.626506024096385	1562.0940802036919	3.5	4.476190476190476	9.11111111111111	5.4
logarithm	gldm	DependenceNonUniformityNormalized	0.07296485674864053	0.06541666666666666	0.045942807374074614	0.09943310504160992	0.2916666666666667	0.10657596371882086	0.5061728395061729	0.54
logarithm	gldm	DependenceVariance	17.963963963963963	31.437499999999996	47.85440557410365	53.60114148833022	1.0833333333333335	19.238095238095237	2.765432098765432	0.44000000000000006
logarithm	gldm	GrayLevelNonUniformity	51.93693693693694	90.81666666666666	119.89156626506023	9158.76244430299	7.5	22.047619047619047	9.11111111111111	5.0
logarithm	gldm	GrayLevelVariance	0.44655466277087896	0.12159722222222222	0.43899695166207	0.25892582821760257	0.1875	0.26133786848072565	0.24691358024691357	0.25
