Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_14_segment_Lt Sup Frontal	1: RTSTRUCT: RTstruct_14_segment_Lt ant frontal	1: RTSTRUCT: RTstruct_14_segment_Lt post central	1: RTSTRUCT: RTstruct_14_segment_Rt ant front 2	1: RTSTRUCT: RTstruct_14_segment_Lt ant inf  frontal	1: RTSTRUCT: RTstruct_14_segment_Lt Internal Capsule	1: RTSTRUCT: RTstruct_14_segment_Lt Median Parietal	1: RTSTRUCT: RTstruct_14_segment_Lt Lat Parietal	1: RTSTRUCT: RTstruct_14_segment_Lt ant temporal	1: RTSTRUCT: RTstruct_14_segment_Right Inf Temporal	1: RTSTRUCT: RTstruct_14_segment_Lt Parietal	1: RTSTRUCT: RTstruct_14_segment_Rt Median Parietal	1: RTSTRUCT: RTstruct_14_segment_Rt Parital 2	1: RTSTRUCT: RTstruct_14_segment_Lt Parietal 2	1: RTSTRUCT: RTstruct_14_segment_Lt parietal surface	1: RTSTRUCT: RTstruct_14_segment_L frontal lateral	1: RTSTRUCT: RTstruct_14_segment_R frontal pole	1: RTSTRUCT: RTstruct_14_segment_Lt cerebellar	1: RTSTRUCT: RTstruct_14_segment_R ant frontal 1	1: RTSTRUCT: RTstruct_14_segment_L frontal pole	1: RTSTRUCT: RTstruct_14_segment_Rt Inf Frontal
diagnostics	Mask-original	CenterOfMass	(9.2572366495653, -29.287051600435802, 44.49565313799491)	(18.209181824849708, -45.35891433136186, 33.713686930615125)	(31.290440757927513, 41.31602876183814, 44.294790669237614)	(-22.996496652653477, -26.38631008142822, 39.769940910201626)	(10.787198422539518, -63.4047095246127, 15.04125677796435)	(14.953700836524831, -2.0729190121944896, 5.135586052591407)	(7.827798818142185, 51.63670102240843, 14.765521717302107)	(47.497751153259856, 44.861741319388926, 11.878692896699334)	(40.11995129748843, -15.556565854349273, -24.02737360962685)	(-45.480574057149155, -1.6958416044902265, -35.44498038180626)	(36.93458353783214, 39.597309374755014, 33.23158478591856)	(-7.239971126170872, 52.48777516287814, 38.871442001168646)	(-6.966472270953631, 57.84802987240448, 29.447965255569528)	(17.004443228432365, 73.38053334841223, 27.99234219078565)	(50.453839261841296, 23.671748094310715, 19.138177238523042)	(34.48171301537977, -54.92667776678513, 12.362917260044185)	(-30.496532213593767, -61.4174966152609, 18.355181381427656)	(16.12366908596934, 58.211571642015315, -45.758361423698815)	(-23.220935519200935, -31.04589508689122, 44.256603557766056)	(8.37551799057104, -59.35882573897272, 35.795093982089895)	(-33.30604979349974, -36.323893156638945, 6.973121625214304)
diagnostics	Image-interpolated	Spacing	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)
diagnostics	Image-interpolated	Size	(17, 23, 21)	(20, 22, 20)	(23, 22, 21)	(18, 18, 17)	(27, 25, 26)	(21, 22, 22)	(17, 18, 18)	(20, 18, 20)	(20, 21, 18)	(18, 17, 17)	(18, 17, 17)	(21, 19, 23)	(17, 17, 17)	(15, 16, 17)	(18, 19, 18)	(22, 21, 21)	(18, 17, 18)	(16, 16, 15)	(15, 15, 15)	(15, 15, 15)	(15, 16, 15)
diagnostics	Image-interpolated	Mean	170.2788456789633	100.02543414295167	120.50471483569152	159.22587248090997	42.72550352426743	90.12264045194794	67.00399322002656	60.24080905359954	52.181726864817314	49.83611225290102	99.33003094449744	121.26516627807909	90.92802256951778	68.15529777814862	66.25352866892386	41.771450246349055	40.7714173103528	64.5412369538021	153.6005042459144	70.44595126806719	62.87639900206955
diagnostics	Image-interpolated	Minimum	-38.63463661815758	-50.53083297592003	-48.864111331318526	30.851174423706365	-55.07555155520768	-25.157333145923108	-26.30428368245636	-66.09927645633327	-63.14800077631732	-59.72644356997237	-11.130587719764057	-8.042179364998463	-17.722899893141637	-14.753518520902263	-54.491838344231255	-62.68774840309423	-54.23306301691945	27.94932430958453	-32.97829223683901	-57.19488645584074	-23.06407049447088
diagnostics	Image-interpolated	Maximum	327.9686682514032	215.76462052196325	325.74968770033445	255.25109968447848	305.2599455480158	287.69693616992157	197.2053678947515	216.06774152383178	198.27618485740086	234.14052678696527	200.49837128743619	296.54919481853733	181.76666758659528	146.43062872128135	220.12708051860477	198.03990374824508	256.12806966323467	110.1611609172915	255.25109968447833	233.0177004756332	98.03886180961581
diagnostics	Mask-interpolated	Spacing	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)
diagnostics	Mask-interpolated	Size	(17, 23, 21)	(20, 22, 20)	(23, 22, 21)	(18, 18, 17)	(27, 25, 26)	(21, 22, 22)	(17, 18, 18)	(20, 18, 20)	(20, 21, 18)	(18, 17, 17)	(18, 17, 17)	(21, 19, 23)	(17, 17, 17)	(15, 16, 17)	(18, 19, 18)	(22, 21, 21)	(18, 17, 18)	(16, 16, 15)	(15, 15, 15)	(15, 15, 15)	(15, 16, 15)
diagnostics	Mask-interpolated	BoundingBox	(6, 6, 6, 5, 11, 9)	(6, 6, 6, 8, 10, 8)	(6, 6, 6, 11, 10, 9)	(6, 6, 6, 6, 6, 5)	(6, 6, 6, 15, 13, 14)	(6, 6, 6, 9, 10, 10)	(6, 6, 6, 5, 6, 6)	(6, 6, 6, 8, 6, 8)	(6, 6, 6, 8, 9, 6)	(6, 6, 6, 6, 5, 5)	(6, 6, 6, 6, 5, 5)	(6, 6, 6, 9, 7, 11)	(6, 6, 6, 5, 5, 5)	(6, 6, 6, 3, 4, 5)	(6, 6, 6, 6, 7, 6)	(6, 6, 6, 10, 9, 9)	(6, 6, 6, 6, 5, 6)	(6, 6, 6, 4, 4, 3)	(6, 6, 6, 3, 3, 3)	(6, 6, 6, 3, 3, 3)	(6, 6, 6, 3, 4, 3)
diagnostics	Mask-interpolated	VoxelNum	215	247	315	75	924	392	70	128	201	70	89	280	48	25	110	261	80	26	13	20	11
diagnostics	Mask-interpolated	VolumeNum	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
diagnostics	Mask-interpolated	CenterOfMassIndex	(8.032558139534883, 11.013953488372094, 9.962790697674418)	(9.902834008097166, 10.287449392712551, 9.558704453441296)	(10.320634920634921, 10.523809523809524, 9.907936507936508)	(8.186666666666667, 8.44, 7.986666666666666)	(12.847402597402597, 11.29004329004329, 12.457792207792208)	(10.16326530612245, 9.795918367346939, 10.474489795918368)	(7.742857142857143, 8.728571428571428, 8.585714285714285)	(9.1640625, 8.3515625, 9.3046875)	(9.91044776119403, 9.786069651741293, 8.557213930348258)	(8.0, 8.042857142857143, 7.957142857142857)	(8.49438202247191, 8.325842696629213, 7.966292134831461)	(9.739285714285714, 8.589285714285714, 10.525)	(7.729166666666667, 8.083333333333334, 7.6875)	(7.32, 7.68, 7.96)	(8.345454545454546, 8.972727272727273, 8.290909090909091)	(11.593869731800766, 9.862068965517242, 10.099616858237548)	(8.1375, 7.9125, 8.5625)	(7.846153846153846, 7.730769230769231, 6.730769230769231)	(7.230769230769231, 7.230769230769231, 6.846153846153846)	(7.1, 6.8, 6.8)	(7.7272727272727275, 8.090909090909092, 7.2727272727272725)
diagnostics	Mask-interpolated	CenterOfMass	(9.111439690944186, -28.989341102575523, 44.52068361591108)	(17.886562701122077, -45.466536270186225, 33.69781991736405)	(30.924442632652486, 41.5326765819115, 44.330177366393386)	(-22.646141532655, -26.12684125263998, 39.791385661736435)	(10.553712657552703, -63.54258943186839, 15.029897901974739)	(14.719772364299008, -2.140651680739289, 5.130098600322603)	(7.767396010321745, 51.73059542128589, 14.77342722698161)	(47.824974377164, 44.9992439481389, 11.889947452211683)	(40.49647772718713, -15.44458451723987, -24.01829335858529)	(-45.78318663431453, -1.6538367254577526, -35.441229881316815)	(36.936826057780905, 39.86707845879143, 33.206202290916686)	(-7.068277273364247, 52.53785837097541, 38.8755005511854)	(-6.799103133544817, 57.82827063128246, 29.446181591375073)	(16.80299660029932, 73.12531231244554, 27.971137406504)	(50.70389123098199, 23.717531968218076, 19.12415204508435)	(34.86017900941415, -55.25230241659732, 12.334985423693519)	(-30.094846723141764, -61.58993284084317, 18.340437346316484)	(15.934913488991135, 58.28240032997504, -45.75228682758593)	(-22.86706967828587, -30.72097579566018, 44.28352356116653)	(8.17937702090491, -59.58505215687839, 35.77631182922444)	(-32.962912032218505, -36.15611318132955, 7.135141776041096)
diagnostics	Mask-interpolated	Mean	226.579789100217	137.6455236541494	181.8252144342415	200.76931628968464	86.84598605181661	111.61438254750226	88.83074724122693	104.55597913632451	87.20457069219765	97.57986534000176	133.7402868348219	155.81926825618123	113.84028573501956	93.59057497749971	98.43163346457533	71.32546809947894	97.52385943353916	81.80685375510235	172.24688555372379	134.5405319258286	68.74594045089303
diagnostics	Mask-interpolated	Minimum	191.01621181057064	82.73202895631165	75.85470789445615	158.06584150788484	38.82940884883552	81.03266154380293	56.69973541241142	70.26042593586581	43.05218633626408	53.91135325645314	77.90786015580167	113.87795239793614	85.23197326242911	59.62335698124602	37.19023512647409	-56.07575166141564	59.21507822770861	56.31715181683986	112.3070866942292	103.8593717936264	54.864292336328994
diagnostics	Mask-interpolated	Maximum	266.8167268815093	193.0240112308649	238.77425236343652	224.63804529640257	174.64646267849395	196.7780516305327	112.9151371722996	142.1627790042434	117.00213864319309	143.25670655193937	168.44973538160033	203.64697566219667	135.60033522040527	114.54256011097304	131.47894484728448	121.64835678329973	119.19045826943407	110.1611609172915	255.25109968447833	156.82418484832627	84.72903191890737
original	shape	Elongation	0.7487683554420055	0.8579524233320658	0.7991688449928074	0.9054071115846141	0.8752197362095387	0.9406718959563927	0.9844488009866815	0.8267620209906443	0.8647113223090868	0.8580525524206708	0.8352201406564903	0.8552586699819142	0.749026932147703	0.8139277676494431	0.8672491285291313	0.9394867747393019	0.9538462573393304	0.8141339922191595	0.8470288239235105	0.8877389733089778	0.7418198752761462
original	shape	Flatness	0.4531906487755797	0.6607028159913318	0.5390104232596851	0.8108584475607964	0.734970346463019	0.7821532492032548	0.788409707012585	0.5559434813828985	0.6039371996749359	0.7507070635293994	0.7189171531892131	0.6361984706127263	0.6229887891937095	0.5076800453226052	0.7973136830326367	0.7670646212968941	0.7670863751949318	0.7797711365992736	0.6184771587398841	0.8137157894372818	0.4351808736798329
original	shape	LeastAxisLength	4.352990647304987	5.707827647892232	5.444747619543236	4.235633002910772	9.51404333813759	7.127213192807128	3.9893360269635814	4.120879391035791	4.915201126837348	4.0145537041505985	4.24118721185445	5.725289566279287	3.2736066572138767	2.2672565651731644	4.878043489669687	6.256243125902689	4.069519144191824	3.027213382463647	2.025918866187626	2.7191226195947356	1.8353143449501887
original	shape	MajorAxisLength	9.6052084460829	8.63902424772943	10.101377236113407	5.223640470975291	12.944798907769679	9.112297622067423	5.059978322793407	7.412407068404119	8.13859641281066	5.347696723774572	5.899410235296199	8.999219317149928	5.254679881881462	4.465916251903177	6.118098301180179	8.156083532212856	5.305164158544309	3.8821818869391422	3.275656728075994	3.34161221263154	4.217359851849667
original	shape	Maximum2DDiameterColumn	9.055385138137417	8.602325267042627	12.083045973594572	6.324555320336759	14.560219778561036	10.44030650891055	6.0	8.246211251235321	8.246211251235321	6.324555320336759	6.708203932499369	11.180339887498949	5.0990195135927845	5.0990195135927845	6.324555320336759	10.44030650891055	6.082762530298219	4.123105625617661	3.605551275463989	3.605551275463989	3.605551275463989
original	shape	Maximum2DDiameterRow	10.44030650891055	10.198039027185569	10.0	6.082762530298219	14.035668847618199	10.770329614269007	6.082762530298219	8.54400374531753	9.219544457292887	5.385164807134504	5.830951894845301	11.180339887498949	5.830951894845301	5.0990195135927845	7.0710678118654755	9.486832980505138	6.324555320336759	4.123105625617661	3.1622776601683795	3.605551275463989	4.123105625617661
original	shape	Maximum2DDiameterSlice	11.180339887498949	10.198039027185569	9.848857801796104	6.324555320336759	14.317821063276353	10.44030650891055	6.324555320336759	7.280109889280518	9.219544457292887	6.324555320336759	6.324555320336759	9.219544457292887	5.385164807134504	4.47213595499958	7.280109889280518	10.198039027185569	6.324555320336759	4.47213595499958	3.1622776601683795	3.605551275463989	4.0
original	shape	Maximum3DDiameter	11.224972160321824	10.246950765959598	12.24744871391589	6.4031242374328485	15.811388300841896	10.816653826391969	6.4031242374328485	8.774964387392123	9.273618495495704	6.6332495807108	6.782329983125268	11.224972160321824	5.916079783099616	5.196152422706632	7.3484692283495345	10.44030650891055	6.6332495807108	4.58257569495584	3.7416573867739413	3.7416573867739413	4.58257569495584
original	shape	MeshVolume	206.29166666666666	237.625	304.4583333333333	69.375	909.2083333333334	381.1666666666667	64.33333333333333	120.29166666666667	193.16666666666666	64.66666666666667	83.125	271.0	43.25	21.166666666666668	103.04166666666667	248.75	74.125	22.25	9.541666666666666	16.666666666666668	7.458333333333333
original	shape	MinorAxisLength	7.192076131851153	7.411871788563941	8.07270597862139	4.729521230782232	11.329543485343704	8.571682280669092	4.981289592892569	6.128296648279127	7.037536465861496	4.58860482340643	4.92730624651443	7.696660344061197	3.935896751343926	3.634933245420921	5.3059154199540695	7.662532612182988	5.060310977198247	3.1606162381346734	2.7745756659593437	2.966479394838265	3.128521359293747
original	shape	Sphericity	0.8108813716453741	0.8237227150504907	0.8294393977682739	0.8863429684654537	0.8111309343732332	0.8438276440558939	0.8468783267610895	0.8036372463688582	0.8623839744524419	0.8672520358444479	0.8871760041585952	0.8409266202837238	0.8383039369365575	0.8069317016701597	0.8493704741222723	0.7906692046542777	0.8896178726519612	0.8642293974876044	0.7916779070265946	0.8916445878579634	0.6862456928970875
original	shape	SurfaceArea	208.2162357225335	225.23255777756444	263.86677435223794	92.1193754484407	559.5455312737231	301.2823233298582	91.68264671172024	146.63841656641767	187.38647318254095	89.83780106703661	103.82344692020476	240.82720816500057	71.07879009243321	45.85805812227374	125.13982624968251	241.91605594761504	95.923223025734	44.26649127671314	27.480107423692328	35.38817609920224	26.900830351858144
original	shape	SurfaceVolumeRatio	1.0093293591882053	0.9478487439350424	0.8666761440336268	1.327846853310857	0.6154205925745545	0.7904214866546344	1.4251188608039416	1.2190238994090834	0.9700766515058203	1.3892443463974733	1.2490038727242678	0.8886612847416995	1.643440233351057	2.1665224309735622	1.2144584836200487	0.9725268580808645	1.2940738350857877	1.9895052259196917	2.8800112583782354	2.1232905659521344	3.606815242707237
original	shape	VoxelVolume	215.0	247.0	315.0	75.0	924.0	392.0	70.0	128.0	201.0	70.0	89.0	280.0	48.0	25.0	110.0	261.0	80.0	26.0	13.0	20.0	11.0
original	firstorder	10Percentile	207.53945881783423	112.00376900274948	148.05495382729615	188.85759158609358	68.11549712443097	97.73316875151346	75.42218791909463	92.21133905148073	74.11365754504568	71.84502827930656	116.32532066120932	136.9066581019402	97.58696994211539	74.34697892551007	71.78115548694846	13.01028999826856	80.57022525271985	71.09360623549918	129.40885879266796	117.5003426004738	59.20228600565575
original	firstorder	90Percentile	246.45678059827569	159.48917094752036	214.19039687453423	211.67060295791123	109.70369506266796	125.1951895829836	99.97228503156043	118.4798868169384	99.71679502261844	125.64043736810449	150.36768491707116	175.0253432556813	127.19890448751117	109.31686846674646	118.15182376590526	104.50012260508812	111.84587983021869	94.05803587656986	243.3537031449749	152.46464666227578	79.19472218104849
original	firstorder	Energy	59664096.41411553	47399487.35170591	73372203.73400576	18815772.434372015	138584618.6704179	66484973.828183144	10590377.380960204	20969300.80106481	30159378.52986174	11093583.564224442	16765624.431789134	58240372.2137465	8227426.737416009	3878062.313291151	17503029.918413516	36390480.01388745	12656436.446965244	3793377.7104694806	2923695.6567725292	3780477.8970026234	1496649.7912752244
original	firstorder	Entropy	1.5162285037300198	1.7501323749161524	2.1536592119786726	1.1283373262232697	1.5593557204765385	1.1513183306907318	0.8773402988575307	1.3001416792311555	0.990604397861904	1.8384032280728684	1.4353759125314571	1.4513086079532695	1.3260875253642974	1.4041074513870853	1.5936062663777724	2.327620041643664	1.2746698384678088	1.1401156785146083	2.4116022179746697	1.4060075793123277	0.9456603046006395
original	firstorder	InterquartileRange	19.421429758794545	25.38254125661065	35.84809355528	10.89737225852275	18.035209596710857	13.958211055884206	11.596569691371613	13.341757152331539	14.634806344501072	28.845077236342476	16.74469173788995	21.61925824559981	15.861842907542524	18.54186419471401	22.457421160307007	44.36579332153156	20.03359727139521	11.315778072883205	54.11262497553048	24.339007879275485	15.970155742664097
original	firstorder	Kurtosis	2.8122680953126036	3.251068836177278	4.148883370268138	6.046558201937553	6.301817150813481	10.362869370830538	3.877281460987579	4.124339195356291	4.072859112267284	2.4004567840447524	4.386224914065664	2.944960415464146	2.608399106950436	2.5778743241608253	3.8618608711481976	4.492952833112711	2.8988250542844574	4.020794346789278	2.48082945674517	2.1898587525723627	1.7765117225399218
original	firstorder	Maximum	266.8167268815093	193.0240112308649	238.77425236343652	224.63804529640257	174.64646267849395	196.7780516305327	112.9151371722996	142.1627790042434	117.00213864319309	143.25670655193937	168.44973538160033	203.64697566219667	135.60033522040527	114.54256011097304	131.47894484728448	121.64835678329973	119.19045826943407	110.1611609172915	255.25109968447833	156.82418484832627	84.72903191890737
original	firstorder	MeanAbsoluteDeviation	11.777812338457815	15.138577648724237	21.437483370369133	7.513589679051761	12.9850778611879	9.41618453968841	7.709874823571693	9.139039140416896	8.457240015448155	16.547900563993178	11.737847279345948	12.211645307056509	9.481524929601482	12.136961048574781	14.849291748098603	30.428033645453795	11.012062419799094	8.218064610440043	35.31802305599679	12.102614371482483	8.188616609684743
original	firstorder	Mean	226.579789100217	137.6455236541494	181.8252144342415	200.76931628968464	86.84598605181661	111.61438254750226	88.83074724122693	104.55597913632451	87.20457069219765	97.57986534000176	133.7402868348219	155.81926825618123	113.84028573501956	93.59057497749971	98.43163346457533	71.32546809947894	97.52385943353916	81.80685375510235	172.24688555372379	134.5405319258286	68.74594045089303
original	firstorder	Median	226.28233917508706	140.04827961967842	185.21031147611626	201.800185623853	84.3649736341502	110.3529021691646	89.83927011986697	104.6945803909276	87.81970279043637	98.25251074870545	136.40253131348626	154.91409637910368	114.34572464945569	95.22775056082475	103.9875675394086	86.68934974369282	98.37429259894188	80.4819028951566	169.29753256595382	132.35124677370408	66.15680797606406
original	firstorder	Minimum	191.01621181057064	82.73202895631165	75.85470789445615	158.06584150788484	38.82940884883552	81.03266154380293	56.69973541241142	70.26042593586581	43.05218633626408	53.91135325645314	77.90786015580167	113.87795239793614	85.23197326242911	59.62335698124602	37.19023512647409	-56.07575166141564	59.21507822770861	56.31715181683986	112.3070866942292	103.8593717936264	54.864292336328994
original	firstorder	Range	75.80051507093864	110.29198227455323	162.91954446898035	66.57220378851773	135.81705382965842	115.74539008672977	56.215401759888174	71.90235306837758	73.94995230692902	89.34535329548623	90.54187522579866	89.76902326426053	50.36836195797616	54.91920312972702	94.28870972081039	177.72410844471537	59.975380041725465	53.844009100451636	142.94401299024912	52.964813054699874	29.864739582578373
original	firstorder	RobustMeanAbsoluteDeviation	8.085475579084216	10.400158403543944	14.361027005280466	4.620620083918319	7.700105437936752	5.848779821939868	5.049254586487777	5.437800967719104	5.747528124413026	12.02283543337924	7.24083831594433	8.69241554361398	6.702370407087047	8.50750561212528	9.585852579262342	19.3296491363543	8.161039328344202	4.886799787666474	20.8278103234766	9.625007602870419	6.612173556237453
original	firstorder	RootMeanSquared	526.7897352662945	438.0647880267607	482.625766926721	500.8761980685715	387.2768435362658	411.830699525783	388.96157322065716	404.7501235433028	387.35856690222556	398.09517103728643	434.0251174809729	456.07162741701984	414.01053573087586	393.8559286485936	398.8965452391876	373.3994195094446	397.7504941380533	381.96746289489715	474.2358758103178	434.7687832056611	368.8618602324064
original	firstorder	Skewness	0.12643731737258218	-0.2977221097055006	-0.8457827799147392	-1.0302975701936952	1.3210848314162342	1.7591661750619194	-0.7128748215455801	-0.021582166825188254	-0.4093733773755055	0.13892424152919114	-0.9761908782572019	0.12520185216453605	-0.3891217986183233	-0.6146623742475742	-1.0918214299080922	-1.4598579963840028	-0.6779462152587868	0.587712791079983	0.6837069920565013	-0.19329514719737959	0.302623861188043
original	firstorder	TotalEnergy	59664096.41411553	47399487.35170591	73372203.73400576	18815772.434372015	138584618.6704179	66484973.828183144	10590377.380960204	20969300.80106481	30159378.52986174	11093583.564224442	16765624.431789134	58240372.2137465	8227426.737416009	3878062.313291151	17503029.918413516	36390480.01388745	12656436.446965244	3793377.7104694806	2923695.6567725292	3780477.8970026234	1496649.7912752244
original	firstorder	Uniformity	0.3980313683071931	0.35006310544345914	0.27147392290249434	0.48942222222222226	0.43839133449523066	0.5882574968763016	0.6804081632653061	0.4822998046875	0.6399594069453727	0.303265306122449	0.4727938391617221	0.4230357142857143	0.4618055555555556	0.40480000000000005	0.400495867768595	0.26630554454573474	0.44343750000000004	0.5384615384615384	0.20710059171597636	0.4150000000000001	0.5371900826446281
original	firstorder	Variance	221.15089310364374	367.1541344161592	772.0936370028065	107.05765438859106	333.536615011016	178.12515193423738	101.75544211778342	157.12225336864282	119.2797876169051	410.01587943236257	247.16618081870743	230.12402120841895	140.9415989242351	208.95182052719557	370.6872585095488	1544.5232306930866	180.2367681293298	122.66913599448495	1882.5449903872673	198.42096374913314	85.50333509776549
original	glcm	Autocorrelation	6.815899222993734	10.164032713059461	25.156380265103948	6.672746008087513	9.59951746844206	4.14282335188402	4.0849367364281655	8.14903561321242	8.965799537289383	6.93038527603016	8.463493603355221	7.867734717614949	4.72602365434939	6.375446775446776	13.028436116093989	44.14613961038541	6.330490873085517	3.9448168410272477	12.792307692307693	3.7943056943056943	1.95625
original	glcm	JointAverage	2.5963670824049	3.1564072403379453	4.96322918533601	2.581070913134603	3.0473418987466325	2.0119763083044018	2.015290869481236	2.8395645113091845	2.991839878757956	2.5942069143778044	2.879846732316129	2.771805230676883	2.1632278147285158	2.5280476467976474	3.5800105090696457	6.557783341894865	2.5056325302342213	1.9953244091253142	3.621703296703296	1.9468656343656343	1.4010416666666665
original	glcm	ClusterProminence	2.917657580798611	7.742608466821411	46.682021656792	0.9438382199819325	20.190249735573957	6.795974344380162	0.7171772577194218	2.326142388469772	0.9293629713682727	9.613187028334194	5.414700156771407	4.029052915453462	1.7260656626586572	1.3845238892805563	11.065619257740034	219.39837016385198	1.7010050944736494	0.7415686786221364	89.8157291126694	1.7079660661311733	0.23149233217592594
original	glcm	ClusterShade	-0.0651854369396274	-0.38235601223448656	-4.920001188539455	-0.24692067180572114	3.2698104706082045	1.3270852340147987	-0.07729251259408731	-0.20806484678279705	-0.0016043561008842401	-0.4908729735942711	-0.8612366807369694	0.15214207640499036	-0.043617142969006824	-0.3424558432544361	-2.489298685518027	-25.511039955289903	-0.39372962990619126	-0.04996476136301889	2.848732046298374	-0.08684405241515954	0.00245949074074079
original	glcm	ClusterTendency	1.0186437358406981	1.5575605504459373	3.2875506541576325	0.5931857488334121	1.9175488337230948	0.9677165493557378	0.3577794067997536	0.8213563674623164	0.4568426450619817	1.9462365879961614	1.1555953653937197	1.216519749601317	0.8304325491746507	0.7633645343703515	1.5368777093826351	6.465910270508734	0.7818045489441037	0.495343473628127	6.321275510204081	0.829224542593049	0.2449652777777778
