Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_6_segment_Lt Frontal	1: RTSTRUCT: RTstruct_6_segment_R putamen	1: RTSTRUCT: RTstruct_6_segment_R cerebellar
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.2222222222222222	0.3125	0.19387755102040816
wavelet-LLH	glszm	SmallAreaEmphasis	0.468101050341988	0.5658116678145086	0.4130568676752758
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	12.704995076276823	1.682726268365473	2.7027973811750514
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.08002578936771444	0.37786214416896236	0.14482267010692187
wavelet-LLH	glszm	ZoneEntropy	4.084962500721151	2.8993974703476963	3.5216406363433146
wavelet-LLH	glszm	ZonePercentage	0.096	0.35555555555555557	0.029535864978902954
wavelet-LLH	glszm	ZoneVariance	441.2430555555555	9.27734375	5710.408163265306
wavelet-LLH	gldm	DependenceEntropy	5.404638657237279	3.439882064604395	5.297865916649692
wavelet-LLH	gldm	DependenceNonUniformity	19.032	11.622222222222222	28.261603375527425
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.076128	0.2582716049382716	0.059623635813349
wavelet-LLH	gldm	DependenceVariance	13.305599999999998	1.0844444444444443	23.69025619113746
wavelet-LLH	gldm	GrayLevelNonUniformity	64.84	10.022222222222222	209.81856540084388
wavelet-LLH	gldm	GrayLevelVariance	1.2976	1.4646913580246914	0.37143709163417543
wavelet-LLH	gldm	HighGrayLevelEmphasis	17.944	9.555555555555555	6.267932489451477
wavelet-LLH	gldm	LargeDependenceEmphasis	69.256	7.844444444444444	187.0337552742616
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	1185.28	105.33333333333333	1181.6434599156119
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	4.660682159863946	1.0484012345679012	35.52077473042663
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.08594569727891156	0.26821604938271604	0.2204055321143929
wavelet-LLH	gldm	SmallDependenceEmphasis	0.07808508574279073	0.29737654320987655	0.02422040124537564
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	1.8475903629457988	1.4922839506172838	0.15249738351170497
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.011549581478524112	0.1531125257201646	0.008259477563199492
wavelet-LLH	ngtdm	Busyness	0.7298519515467781	0.7887794198139026	6.410022976082944
wavelet-LLH	ngtdm	Coarseness	0.03774076924384955	0.16393727014086462	0.01641071744848617
wavelet-LLH	ngtdm	Complexity	15.11974439154044	5.706021811103175	2.0469430445242347
wavelet-LLH	ngtdm	Contrast	0.027924272409252746	0.09674712652687961	0.02079020704136941
wavelet-LLH	ngtdm	Strength	0.7141815363762328	1.1737690911032788	0.0817453179041283
wavelet-LHL	firstorder	10Percentile	-79.39749793339438	-26.272198443876732	-24.03474704021938
wavelet-LHL	firstorder	90Percentile	71.63152905162823	16.183606898387758	18.420096467355492
wavelet-LHL	firstorder	Energy	20919833.56109781	3897015.838156924	41680161.210130334
wavelet-LHL	firstorder	Entropy	3.1688082092487533	1.5726900074729724	1.5599971545544817
wavelet-LHL	firstorder	InterquartileRange	77.12379147354575	23.1281816933395	21.415855236688742
wavelet-LHL	firstorder	Kurtosis	2.912805122055081	2.5073778498801325	2.9625116422525015
wavelet-LHL	firstorder	Maximum	148.90610758224884	34.88089454326121	41.60159633071822
wavelet-LHL	firstorder	MeanAbsoluteDeviation	47.24213576207586	14.489577271857454	13.205152469174925
wavelet-LHL	firstorder	Mean	-16.987594510810414	-6.237970693147799	-3.93181669343407
wavelet-LHL	firstorder	Median	-25.849663092587043	-8.813028435370299	-4.94329782584086
wavelet-LHL	firstorder	Minimum	-152.90171822014148	-45.705460630458575	-52.69274241264008
wavelet-LHL	firstorder	Range	301.8078258023903	80.5863551737198	94.29433874335831
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	32.518450227923836	10.574482790252551	9.121688867444309
wavelet-LHL	firstorder	RootMeanSquared	289.27380497444153	294.27937739339256	296.5347021129854
wavelet-LHL	firstorder	Skewness	0.5347254940181954	0.13088886534665503	0.2761987083673435
wavelet-LHL	firstorder	TotalEnergy	20919833.56109781	8101690.821431498	41680161.210130334
wavelet-LHL	firstorder	Uniformity	0.13510399999999997	0.3748148148148148	0.40441346650287524
wavelet-LHL	firstorder	Variance	3583.312583613773	304.2220965628753	276.4603907866718
wavelet-LHL	glcm	Autocorrelation	46.389987743322294	4.979599688974689	10.996669426125342
wavelet-LHL	glcm	JointAverage	6.692368926612632	2.1920199217074217	3.2881748566662377
wavelet-LHL	glcm	ClusterProminence	742.2778108004869	4.684039889161525	6.344971383459223
wavelet-LHL	glcm	ClusterShade	34.59563680015143	-0.07847059825235733	0.5099390849035939
wavelet-LHL	glcm	ClusterTendency	14.750477621681476	1.3854055090940245	1.4155644139977817
wavelet-LHL	glcm	Contrast	8.37640392132329	0.6896731552981553	0.6790938647373728
wavelet-LHL	glcm	Correlation	0.2696527110640562	0.33118274443877793	0.3460998916625077
wavelet-LHL	glcm	DifferenceAverage	2.0126119835225786	0.5752386314886315	0.5096433303861219
wavelet-LHL	glcm	DifferenceEntropy	2.4753460541885697	1.203504349039308	1.2527321410664576
wavelet-LHL	glcm	DifferenceVariance	3.792028821907714	0.3415591887794671	0.40641116436333397
wavelet-LHL	glcm	JointEnergy	0.027460556054762917	0.16681721353470041	0.199115566978398
wavelet-LHL	glcm	JointEntropy	5.761748981698441	2.9044892991298203	2.937878643976329
wavelet-LHL	glcm	Imc1	-0.19222980974866435	-0.13960156648474242	-0.12407610550902029
wavelet-LHL	glcm	Imc2	0.7956679981034778	0.5546803287092286	0.5115460934443423
wavelet-LHL	glcm	Idm	0.4222084560047357	0.7238241366366367	0.7620289587897433
wavelet-LHL	glcm	Idmn	0.959639251423736	0.9614504236379238	0.975690110232181
wavelet-LHL	glcm	Id	0.4832723791280221	0.7314531048906048	0.7701109272672976
wavelet-LHL	glcm	Idn	0.8799189793175464	0.8887667578292577	0.9188533658359661
wavelet-LHL	glcm	InverseVariance	0.4067393191778368	0.4751084231552981	0.39196309112124833
wavelet-LHL	glcm	MaximumProbability	0.06716948713941359	0.2918804965679966	0.37583850297608784
wavelet-LHL	glcm	SumEntropy	3.7653438685646248	2.1961790624056015	2.2160778101692755
wavelet-LHL	glcm	SumSquares	5.781720385751192	0.518769666098045	0.5236645696837887
wavelet-LHL	glrlm	GrayLevelNonUniformity	27.788263684859245	9.626329022988505	94.81043165811045
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.1296801966881921	0.34306449157335844	0.347058418810705
wavelet-LHL	glrlm	GrayLevelVariance	5.847512933469053	0.6229268046893748	0.6517215288772129
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	52.71107960609979	5.720150862068966	11.980008279027029
wavelet-LHL	glrlm	LongRunEmphasis	1.6529292557414763	3.938764880952381	4.598377658085813
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	85.21133752123258	21.061432676518884	50.50976989787726
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.05976461610634264	1.1328919826730979	0.4840430680188557
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.0403869566873732	0.3270753690305145	0.10922090839214094
wavelet-LHL	glrlm	RunEntropy	3.7868747144904398	2.936113034962654	3.2882494310216472
wavelet-LHL	glrlm	RunLengthNonUniformity	164.73185957508088	13.66554289819376	114.87848407021553
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.7592336965172698	0.4750848861920164	0.40809086939957556
wavelet-LHL	glrlm	RunPercentage	0.8572307692307694	0.6222222222222222	0.5761116520610191
wavelet-LHL	glrlm	RunVariance	0.2507824240654874	1.1319589815944586	1.3214219355606844
wavelet-LHL	glrlm	ShortRunEmphasis	0.8903417745539114	0.7019905212324393	0.6440629104616923
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	47.084241898091406	4.258567158137201	7.9550232887704775
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.03701078484915305	0.2261930547003284	0.07215090748344374
wavelet-LHL	glszm	GrayLevelNonUniformity	4.875	2.5	3.1538461538461537
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.1015625	0.3125	0.24260355029585798
wavelet-LHL	glszm	GrayLevelVariance	8.442708333333334	1.1875	1.514792899408284
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	55.708333333333336	6.25	11.461538461538462
wavelet-LHL	glszm	LargeAreaEmphasis	115.75	82.625	6642.461538461538
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	4766.0625	415.0	70509.15384615384
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	3.573207639432734	20.577256944444443	670.6232905982906
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.06046838438819286	0.4557291666666667	0.19632478632478634
wavelet-LHL	glszm	SizeZoneNonUniformity	12.666666666666666	2.5	1.9230769230769231
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.2638888888888889	0.3125	0.14792899408284024
wavelet-LHL	glszm	SmallAreaEmphasis	0.5104915394283879	0.5373763200183655	0.34201367009610933
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	26.877608314538005	3.6700955578512398	3.4905715811525035
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.027946644743352966	0.2803346278440976	0.10819361902130763
wavelet-LHL	glszm	ZoneEntropy	4.845175521464335	2.749999999999998	3.5465935642949344
wavelet-LHL	glszm	ZonePercentage	0.192	0.17777777777777778	0.027426160337552744
wavelet-LHL	glszm	ZoneVariance	88.62326388888887	50.984375	5313.01775147929
wavelet-LHL	gldm	DependenceEntropy	5.837304154105162	3.796726986607583	5.62044748617568
wavelet-LHL	gldm	DependenceNonUniformity	28.864	7.355555555555555	24.641350210970465
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.115456	0.1634567901234568	0.051985970909220386
wavelet-LHL	gldm	DependenceVariance	6.301056	2.8661728395061727	30.615588669906884
wavelet-LHL	gldm	GrayLevelNonUniformity	33.776	16.866666666666667	191.69198312236287
wavelet-LHL	gldm	GrayLevelVariance	5.641104	0.528395061728395	0.5208789545834891
wavelet-LHL	gldm	HighGrayLevelEmphasis	52.372	5.466666666666667	11.533755274261603
wavelet-LHL	gldm	LargeDependenceEmphasis	28.504	19.044444444444444	175.1223628691983
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	1389.572	93.68888888888888	1850.879746835443
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	0.8137591085601292	5.65570987654321	18.188170417252696
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.03884844993008496	0.3162037037037037	0.10691748710736051
wavelet-LHL	gldm	SmallDependenceEmphasis	0.15653763160360562	0.165107457797934	0.02744667725652648
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	8.367100519261884	1.044324892920131	0.3351717519267893
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.008266911531959744	0.0681666106771927	0.004856319959436743
wavelet-LHL	ngtdm	Busyness	0.43716463831002633	0.8777938988095239	2.9090652181208534
wavelet-LHL	ngtdm	Coarseness	0.029046471499434637	0.16020275396162764	0.019890007197011634
wavelet-LHL	ngtdm	Complexity	87.15135277351946	2.521215008379551	3.750650152049153
wavelet-LHL	ngtdm	Contrast	0.10134682090413137	0.03824340801707055	0.019612952745991886
wavelet-LHL	ngtdm	Strength	1.4596640523725555	0.759630419331912	0.14692925415080968
wavelet-LHH	firstorder	10Percentile	-13.290358142492858	-11.751907929774491	-4.740241544168951
wavelet-LHH	firstorder	90Percentile	13.406435229860765	7.149188296742356	4.808459011171751
wavelet-LHH	firstorder	Energy	22646037.303883053	3980694.043710013	42673485.90941849
wavelet-LHH	firstorder	Entropy	1.2272703762042396	0.9182958340544889	0.9995376224355705
wavelet-LHH	firstorder	InterquartileRange	11.60609067937263	11.295220454852704	4.618835172391892
wavelet-LHH	firstorder	Kurtosis	4.517330662363005	2.3058850943807356	5.572250597937871
wavelet-LHH	firstorder	Maximum	45.77623548168197	14.13454657389723	18.95022755281281
wavelet-LHH	firstorder	MeanAbsoluteDeviation	8.086547964968243	6.2703127353060255	3.0889990215343053
wavelet-LHH	firstorder	Mean	0.7691672591239279	-2.6724141038404627	0.01719383646197156
wavelet-LHH	firstorder	Median	1.1413475538033047	-4.223162863402666	0.12397412937927058
wavelet-LHH	firstorder	Minimum	-26.692730435941947	-16.22082897711991	-16.288579211530042
wavelet-LHH	firstorder	Range	72.46896591762392	30.35537555101714	35.238806764342854
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	4.998900975675175	4.555432578636626	1.9321712384169354
wavelet-LHH	firstorder	RootMeanSquared	300.97200736203393	297.42203623470857	300.0474150625081
wavelet-LHH	firstorder	Skewness	0.49203336765705696	0.408186439826312	-0.011655316996882756
wavelet-LHH	firstorder	TotalEnergy	22646037.303883053	8275653.406660289	42673485.90941849
wavelet-LHH	firstorder	Uniformity	0.46448	0.5555555555555556	0.5003204614645088
wavelet-LHH	firstorder	Variance	122.0572417853483	56.17430316215867	18.134688187831046
wavelet-LHH	glcm	Autocorrelation	6.56378406133018	1.6888600654225654	2.323606462525848
wavelet-LHH	glcm	JointAverage	2.555766314355341	1.288553397147147	1.513401153313537
wavelet-LHH	glcm	ClusterProminence	1.2736933015505731	0.5091053818564293	0.565751345219619
wavelet-LHH	glcm	ClusterShade	0.03013627603605738	0.2334149948817518	-0.01692336524045537
wavelet-LHH	glcm	ClusterTendency	0.7030557726841727	0.46629284198180243	0.5655837912593707
wavelet-LHH	glcm	Contrast	0.5762720441442685	0.353600252037752	0.43319399482952764
wavelet-LHH	glcm	Correlation	0.09802954040916052	0.12879184549362319	0.13244566406712602
wavelet-LHH	glcm	DifferenceAverage	0.522464509661072	0.353600252037752	0.43319399482952764
wavelet-LHH	glcm	DifferenceEntropy	1.104991888687364	0.8805371434246196	0.9662642977771936
wavelet-LHH	glcm	DifferenceVariance	0.2870942521172459	0.21247402682943273	0.23877552077269368
wavelet-LHH	glcm	JointEnergy	0.2314259959513458	0.37757942616079004	0.26183558618285724
wavelet-LHH	glcm	JointEntropy	2.3621226775884123	1.6437856894303118	1.9645490648004142
wavelet-LHH	glcm	Imc1	-0.05844346464237966	-0.09820325981835545	-0.03370410144613453
wavelet-LHH	glcm	Imc2	0.3224563367529292	0.22722161121442191	0.18595676258021732
wavelet-LHH	glcm	Idm	0.7441484986177838	0.8231998739811239	0.7834030025852361
wavelet-LHH	glcm	Idmn	0.9670804519297612	0.9292799495924495	0.9133612010340946
wavelet-LHH	glcm	Id	0.7476205132765591	0.8231998739811239	0.7834030025852361
wavelet-LHH	glcm	Idn	0.8972875220583565	0.8821332493207492	0.855602001723491
wavelet-LHH	glcm	InverseVariance	0.47647048544111303	0.353600252037752	0.43319399482952764
wavelet-LHH	glcm	MaximumProbability	0.30091575202752235	0.5346464768339768	0.300435566422265
wavelet-LHH	glcm	SumEntropy	1.7345260284500439	1.29018543739256	1.5313550699708869
wavelet-LHH	glcm	SumSquares	0.3198319542071103	0.20497327350488861	0.24969444652222458
wavelet-LHH	glrlm	GrayLevelNonUniformity	71.79061394687054	11.144615384615385	135.76314435580173
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.44482833786755627	0.5011396449704142	0.5003814485602625
wavelet-LHH	glrlm	GrayLevelVariance	0.36578160849486796	0.2494301775147929	0.2498092757198688
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	7.023143586240483	2.4711538461538463	2.5150764251898545
wavelet-LHH	glrlm	LongRunEmphasis	3.4941668385966604	7.602692307692308	4.599099486978721
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	24.08639768812382	12.583846153846153	11.860835809993002
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.6099642497406288	6.357403846153847	2.783665406225151
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.18165308658440008	0.6322115384615384	0.6212308937025364
wavelet-LHH	glrlm	RunEntropy	2.675288934423203	2.464404969256508	2.650492781390679
wavelet-LHH	glrlm	RunLengthNonUniformity	79.3044025383364	9.053846153846155	114.56920551396954
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.4711745499705536	0.3794615384615385	0.40702717397724586
wavelet-LHH	glrlm	RunPercentage	0.6443076923076924	0.49444444444444446	0.5723790976955534
wavelet-LHH	glrlm	RunVariance	0.7883497209193469	2.2382396449704145	1.1890845963897048
wavelet-LHH	glrlm	ShortRunEmphasis	0.686560011292154	0.5914503739316239	0.6282840108166368
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	4.908143448810196	1.7312580662393162	1.5766362324561385
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.12694015530730968	0.3064984508547009	0.39119595540676133
wavelet-LHH	glszm	GrayLevelNonUniformity	2.75	1.6666666666666667	1.0
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.34375	0.5555555555555556	0.5
wavelet-LHH	glszm	GrayLevelVariance	1.609375	0.2222222222222222	0.25
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	9.875	3.0	2.5
wavelet-LHH	glszm	LargeAreaEmphasis	3622.75	357.6666666666667	56205.0
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	24917.875	530.6666666666666	144778.5
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	616.546875	314.4166666666667	34061.625
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.3263888888888889	0.5	0.625
wavelet-LHH	glszm	SizeZoneNonUniformity	2.0	1.0	1.0
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.25	0.3333333333333333	0.5
wavelet-LHH	glszm	SmallAreaEmphasis	0.45140654573711886	0.0856760902914749	1.783768314448425e-05
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	3.4723304074542143	0.34159325005478847	4.324031485712968e-05
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.2625901764943055	0.0216968003506465	1.1487025216322896e-05
wavelet-LHH	glszm	ZoneEntropy	2.499999999999998	1.5849625007211552	0.9999999999999993
wavelet-LHH	glszm	ZonePercentage	0.032	0.06666666666666667	0.004219409282700422
wavelet-LHH	glszm	ZoneVariance	2646.1875	132.66666666666666	36.0
wavelet-LHH	gldm	DependenceEntropy	4.914011510716554	3.3641062971773503	5.090211231161047
wavelet-LHH	gldm	DependenceNonUniformity	17.68	6.333333333333333	30.772151898734176
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.07072	0.14074074074074075	0.0649201516850932
wavelet-LHH	gldm	DependenceVariance	15.946496000000002	4.35358024691358	19.450177143976212
wavelet-LHH	gldm	GrayLevelNonUniformity	116.12	25.0	237.15189873417722
wavelet-LHH	gldm	GrayLevelVariance	0.324816	0.2222222222222222	0.24983976926774554
wavelet-LHH	gldm	HighGrayLevelEmphasis	6.94	2.0	2.537974683544304
wavelet-LHH	gldm	LargeDependenceEmphasis	120.968	29.8	166.29957805907173
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	825.42	40.4	434.09071729957805
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	20.779722222222222	27.15	99.35179324894514
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.17833333333333334	0.75	0.615506329113924
wavelet-LHH	gldm	SmallDependenceEmphasis	0.03265160342723354	0.06927083158366228	0.012547285171396654
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.2676471578354526	0.19971527602810674	0.03128805628568858
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.011212695001442128	0.036659720472551165	0.00786209239282367
wavelet-LHH	ngtdm	Busyness	4.62780400461846	0.0	95.63379070546766
wavelet-LHH	ngtdm	Coarseness	0.02008226858380963	0.1360764620119877	0.009718445309443801
wavelet-LHH	ngtdm	Complexity	3.013351717534739	0.3266137566137566	0.43416504886849067
wavelet-LHH	ngtdm	Contrast	0.02514063558532766	0.0749265138154027	0.1084776497347176
wavelet-LHH	ngtdm	Strength	0.10887219420965673	0.13181639858768143	0.009717911885204445
wavelet-HLL	firstorder	10Percentile	-53.41914052914067	-36.60835868663603	-37.902082081766174
wavelet-HLL	firstorder	90Percentile	41.827934321793265	21.25114621248856	30.064893148136186
wavelet-HLL	firstorder	Energy	21127204.592882946	3869870.440496694	41875137.19113925
wavelet-HLL	firstorder	Entropy	2.620959910301806	1.7668995642678589	2.051770170392204
wavelet-HLL	firstorder	InterquartileRange	42.083707974936424	37.26525634285427	36.04462591998557
wavelet-HLL	firstorder	Kurtosis	4.0792295814922115	2.040087211115082	2.456284058958585
wavelet-HLL	firstorder	Maximum	118.02343982307228	34.86855529788275	49.10912162572257
wavelet-HLL	firstorder	MeanAbsoluteDeviation	28.74738593858272	17.73784255006227	20.41080236295802
wavelet-HLL	firstorder	Mean	-11.85623282641566	-7.492521970124617	-3.837006842014303
wavelet-HLL	firstorder	Median	-13.99877001932288	-10.800498140399245	-2.8605367510403497
wavelet-HLL	firstorder	Minimum	-106.95890408503176	-39.3612972860679	-69.09825267395264
wavelet-HLL	firstorder	Range	224.98234390810404	74.22985258395065	118.20737429967522
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	18.254610372832893	13.287868336408659	14.532297577598564
wavelet-HLL	firstorder	RootMeanSquared	290.7040047394115	293.2526571063364	297.22747398133185
wavelet-HLL	firstorder	Skewness	0.6149717128426859	0.2501188887884657	-0.10206719564744189
wavelet-HLL	firstorder	TotalEnergy	21127204.592882946	8045256.968401019	41875137.19113925
wavelet-HLL	firstorder	Uniformity	0.20470400000000002	0.3106172839506173	0.26687318627712797
wavelet-HLL	firstorder	Variance	1481.9878105470214	436.49619652850714	631.652773026234
wavelet-HLL	glcm	Autocorrelation	24.64291274037201	4.759281826469326	11.259281279773804
wavelet-HLL	glcm	JointAverage	4.8971672334644305	2.1205769385456885	3.3009509838526814
wavelet-HLL	glcm	ClusterProminence	169.0759923695086	7.506604976816131	23.242780951301945
wavelet-HLL	glcm	ClusterShade	7.926813635352028	0.06534604372594141	-0.3934404997398354
wavelet-HLL	glcm	ClusterTendency	6.107234845819623	1.9282369629879206	2.94783847980194
wavelet-HLL	glcm	Contrast	3.4764571167528495	0.8861399345774346	1.496740916894979
wavelet-HLL	glcm	Correlation	0.25036342288397306	0.36431750092421367	0.3237060096017502
wavelet-HLL	glcm	DifferenceAverage	1.2959965870207408	0.674205678893179	0.845879178555998
wavelet-HLL	glcm	DifferenceEntropy	2.0515487609855922	1.2713824946542542	1.586579062977856
wavelet-HLL	glcm	DifferenceVariance	1.686513889257969	0.39264521323865403	0.6851372984345061
wavelet-HLL	glcm	JointEnergy	0.052907297937650616	0.13707875701081867	0.08856111699289934
wavelet-HLL	glcm	JointEntropy	4.8350114660996635	3.090578614853051	3.8804730437098276
wavelet-HLL	glcm	Imc1	-0.14570889552121796	-0.2199561629253513	-0.13931810119563187
wavelet-HLL	glcm	Imc2	0.692710123566515	0.7090166924589633	0.5134824858396643
wavelet-HLL	glcm	Idm	0.5324134449302259	0.684090586121836	0.6413604777587802
wavelet-HLL	glcm	Idmn	0.9700662242322402	0.9524971720670251	0.9501252272614384
wavelet-HLL	glcm	Id	0.57391329260701	0.6947446330258831	0.6677975128810014
wavelet-HLL	glcm	Idn	0.8960799589860351	0.8718262075851361	0.8732143585085701
wavelet-HLL	glcm	InverseVariance	0.4642302483461383	0.521581737987988	0.43838863721318727
wavelet-HLL	glcm	MaximumProbability	0.10588891382676328	0.18886643339768341	0.1556525400266926
wavelet-HLL	glcm	SumEntropy	3.1948824141872496	2.227707767922956	2.7400303654588063
wavelet-HLL	glcm	SumSquares	2.395922990643118	0.7035942243913388	1.11114484917423
wavelet-HLL	glrlm	GrayLevelNonUniformity	38.8174701686117	9.301420454545454	83.727383813209
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.1941665739262926	0.307635307860805	0.2573547447053246
wavelet-HLL	glrlm	GrayLevelVariance	2.7201571851861477	0.7700153523875114	1.1171240452152422
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	27.86063344395938	5.407417929292929	11.885630251385408
wavelet-HLL	glrlm	LongRunEmphasis	1.9336247202256114	3.453772095959596	3.2012596546261256
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	52.39757830393136	18.90598169191919	40.27834993094119
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.11978213029417797	1.2797530425785633	0.416581231682296
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.06926047865770915	0.39490455773007854	0.1544302177670097
wavelet-HLL	glrlm	RunEntropy	3.4737124166745903	2.814340856385958	3.3148791856795308
wavelet-HLL	glrlm	RunLengthNonUniformity	135.2002069838231	16.67433712121212	177.54540546108095
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.6688280188414879	0.5232962137951485	0.517886007827072
wavelet-HLL	glrlm	RunPercentage	0.8006153846153846	0.6722222222222222	0.6882505679974034
wavelet-HLL	glrlm	RunVariance	0.3329086749146416	0.8382612972767448	0.7384817811388107
wavelet-HLL	glrlm	ShortRunEmphasis	0.8421296503847437	0.7313982840558362	0.7273631631357609
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	23.756439640535323	3.9922164658740185	8.433586712753414
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.059969710198215176	0.2767114007552376	0.12067989206724053
wavelet-HLL	glszm	GrayLevelNonUniformity	2.263157894736842	2.25	3.0
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.11911357340720222	0.28125	0.25
wavelet-HLL	glszm	GrayLevelVariance	5.988919667590027	0.9375	1.8541666666666665
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	32.05263157894737	6.0	12.416666666666666
wavelet-HLL	glszm	LargeAreaEmphasis	623.4736842105264	53.625	3820.6666666666665
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	14805.368421052632	309.875	43937.666666666664
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	30.50555277910384	18.32986111111111	418.828125
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.11766686889180622	0.3793402777777778	0.20155092592592594
wavelet-HLL	glszm	SizeZoneNonUniformity	2.6842105263157894	1.25	1.5
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.14127423822714683	0.15625	0.125
wavelet-HLL	glszm	SmallAreaEmphasis	0.3207600662577296	0.30616541171871264	0.2533164681294718
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	7.9204460819742835	2.181554126088758	3.7992931189839587
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.023643370527804252	0.06480636379513544	0.030025997210191373
wavelet-HLL	glszm	ZoneEntropy	4.142664355548843	2.9999999999999973	3.584962500721152
wavelet-HLL	glszm	ZonePercentage	0.076	0.17777777777777778	0.02531645569620253
wavelet-HLL	glszm	ZoneVariance	450.34349030470906	21.984375	2260.4166666666665
wavelet-HLL	gldm	DependenceEntropy	5.662195858497919	3.6080553200370704	5.791558123056407
wavelet-HLL	gldm	DependenceNonUniformity	24.064	11.355555555555556	33.278481012658226
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.096256	0.25234567901234567	0.07020776584948993
wavelet-HLL	gldm	DependenceVariance	9.054144	1.8795061728395064	16.63866189535153
wavelet-HLL	gldm	GrayLevelNonUniformity	51.176	13.977777777777778	126.49789029535864
wavelet-HLL	gldm	GrayLevelVariance	2.504	0.7535802469135802	1.05061510797771
wavelet-HLL	gldm	HighGrayLevelEmphasis	27.504	5.4	12.189873417721518
