Image type	Feature Class	Feature Name	1: RTSTRUCT: RTstruct_5_segment_Rt ant Frontal	1: RTSTRUCT: RTstruct_5_segment_Lt ant Temporal	1: RTSTRUCT: RTstruct_5_segment_Rt Pre Motor Cortex	1: RTSTRUCT: RTstruct_5_segment_Rt Med Temporal
wavelet-LLH	glcm	Imc1	-0.20065931540040433	-0.5261293562710768	-0.11732635453403904	
wavelet-LLH	glcm	Imc2	0.7724813486546511	0.9146515081179479	0.5827160150214311	
wavelet-LLH	glcm	Idm	0.4727024725423143	0.5347565870529671	0.5356546574483311	
wavelet-LLH	glcm	Idmn	0.9501301364820337	0.9284880016372424	0.9756578662226578	
wavelet-LLH	glcm	Id	0.5303528795847977	0.5730600951754797	0.5806248951374025	
wavelet-LLH	glcm	Idn	0.858910434823978	0.8327397724375747	0.9046594163074175	
wavelet-LLH	glcm	InverseVariance	0.41753963521756715	0.5211295826680442	0.4258811149271524	
wavelet-LLH	glcm	MaximumProbability	0.13320174749047436	0.2007995209918287	0.12004526138764703	
wavelet-LLH	glcm	SumEntropy	2.8765507518970193	2.208559946971934	3.280779452886785	
wavelet-LLH	glcm	SumSquares	2.058183995428334	2.079673823316267	2.433177145106243	
wavelet-LLH	glrlm	GrayLevelNonUniformity	20.32688598083371	5.58370132799997	168.69189102992428	
wavelet-LLH	glrlm	GrayLevelNonUniformityNormalized	0.1868347827709584	0.22034784241577993	0.1831687176771713	
wavelet-LLH	glrlm	GrayLevelVariance	2.4017454606599964	1.9372625075311185	2.6118101992887173	
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	29.711267009038156	12.494535770915862	31.223795995899724	
wavelet-LLH	glrlm	LongRunEmphasis	1.7987756480807353	1.3991793324825	2.5413571216277373	
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	54.18342727291458	18.504831242161558	76.6101787748818	
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	0.09670973908015998	0.3313685321772803	0.12197731869928283	
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.06082768673282449	0.2375251087329519	0.052410914047170326	
wavelet-LLH	glrlm	RunEntropy	3.139890182108714	2.5608812008184723	3.715534878816869	
wavelet-LLH	glrlm	RunLengthNonUniformity	84.35571362320759	21.292976498949347	586.6406136310395	
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.7526739686573068	0.8242197191064022	0.6210561230358187	
wavelet-LLH	glrlm	RunPercentage	0.8473557692307693	0.903846153846154	0.7482063759436024	
wavelet-LLH	glrlm	RunVariance	0.28297467813957855	0.10944989557056771	0.6331891387848041	
wavelet-LLH	glrlm	ShortRunEmphasis	0.8794398683275245	0.9152881231388019	0.8101726705603755	
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	26.375192434667113	11.203123290736414	25.44127495318153	
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.054898487533185554	0.2196072392972091	0.04390180599383097	
wavelet-LLH	glszm	GrayLevelNonUniformity	3.0	2.111111111111111	6.592592592592593	
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.15	0.2345679012345679	0.12208504801097393	
wavelet-LLH	glszm	GrayLevelVariance	4.390000000000001	1.3333333333333333	6.233196159122084	
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	28.4	10.333333333333334	35.074074074074076	
wavelet-LLH	glszm	LargeAreaEmphasis	107.8	14.88888888888889	4750.5	
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	3009.95	223.55555555555554	144148.35185185185	
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	4.883068735827665	3.0325925925925925	171.67917788102187	
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.11615802154195012	0.22203703703703703	0.1007048831121402	
wavelet-LLH	glszm	SizeZoneNonUniformity	4.3	2.3333333333333335	7.074074074074074	
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.215	0.25925925925925924	0.1310013717421125	
wavelet-LLH	glszm	SmallAreaEmphasis	0.4514185080317981	0.48896510456034264	0.3398317583755451	
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	10.824308789081375	4.0196831695641215	12.552873179311158	
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.08470868979996506	0.07489008566389518	0.04362312660509607	
wavelet-LLH	glszm	ZoneEntropy	3.984183719779183	2.641604167868591	5.379615974265484	
wavelet-LLH	glszm	ZonePercentage	0.15625	0.32142857142857145	0.043795620437956206	
wavelet-LLH	glszm	ZoneVariance	66.84	5.209876543209877	4229.13888888889	
wavelet-LLH	gldm	DependenceEntropy	5.051131227620542	3.5741647430225707	6.173361990400858	
wavelet-LLH	gldm	DependenceNonUniformity	16.234375	5.285714285714286	94.62692619626927	
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.1268310546875	0.18877551020408162	0.07674527672041302	
wavelet-LLH	gldm	DependenceVariance	6.7177734375	2.4642857142857144	16.207273748609637	
wavelet-LLH	gldm	GrayLevelNonUniformity	24.234375	6.214285714285714	247.1800486618005	
wavelet-LLH	gldm	GrayLevelVariance	2.33148193359375	1.989795918367347	2.338660609923508	
wavelet-LLH	gldm	HighGrayLevelEmphasis	29.6484375	12.785714285714286	30.878345498783457	
wavelet-LLH	gldm	LargeDependenceEmphasis	31.40625	14.714285714285714	73.15896188158962	
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	849.0078125	241.42857142857142	2163.927818329278	
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	1.5460142520549887	2.8638690476190476	3.0509377814983996	
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.05837474312641723	0.2361904761904762	0.05042328191045333	
wavelet-LLH	gldm	SmallDependenceEmphasis	0.12876330660427912	0.22738095238095238	0.05416655728440848	
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	3.4449848048795393	2.184107142857143	1.852745284038203	
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.016519439570340196	0.041051264880952384	0.004127184058055255	
wavelet-LLH	ngtdm	Busyness	0.5389479947862366	0.4160113742466683	2.1727052530669	
wavelet-LLH	ngtdm	Coarseness	0.046733515147102986	0.19795838833877777	0.006680816668283597	
wavelet-LLH	ngtdm	Complexity	25.738027240352835	7.4668212756802745	43.12681716125433	
wavelet-LLH	ngtdm	Contrast	0.08568856327731987	0.1790216434440195	0.036698222074231644	
wavelet-LLH	ngtdm	Strength	0.9850279617103889	1.6161876530480732	0.2640303443364686	
wavelet-LHL	firstorder	10Percentile	-53.263725316472225	-43.280438499452465	-51.729689831813246	
wavelet-LHL	firstorder	90Percentile	36.93403666093746	17.461562747148687	41.39054711337784	
wavelet-LHL	firstorder	Energy	10883338.654903349	2339171.0154341185	108139652.98787236	
wavelet-LHL	firstorder	Entropy	2.584617266582341	1.7132463024570668	2.635599792022909	
wavelet-LHL	firstorder	InterquartileRange	35.25704446400342	27.636017518902474	43.95334911230392	
wavelet-LHL	firstorder	Kurtosis	3.9653028860510595	2.4962971718660834	3.8648908632849897	
wavelet-LHL	firstorder	Maximum	87.11785857084867	19.56890479837513	105.87356570273487	
wavelet-LHL	firstorder	MeanAbsoluteDeviation	27.839606862211276	17.988462789990688	28.375274697683462	
wavelet-LHL	firstorder	Mean	-10.89752749300121	-11.826538352297993	-6.2535147710371275	
wavelet-LHL	firstorder	Median	-11.653602941236832	-10.505144979233048	-5.477875861881943	
wavelet-LHL	firstorder	Minimum	-132.31750990184625	-63.33635754246118	-156.85366560111527	
wavelet-LHL	firstorder	Range	219.4353684726949	82.90526234083632	262.72723130385015	
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	16.9975131481776	12.97287323330019	18.409347262901658	
wavelet-LHL	firstorder	RootMeanSquared	291.5923237011434	289.0360219415392	296.14946165711524	
wavelet-LHL	firstorder	Skewness	-0.3845193037404818	-0.49487213026762583	-0.3190774196625708	
wavelet-LHL	firstorder	TotalEnergy	10883338.654903349	2339171.0154341185	108139652.98787236	
wavelet-LHL	firstorder	Uniformity	0.214599609375	0.34438775510204084	0.19656986270373591	
wavelet-LHL	firstorder	Variance	1445.8436317724174	497.8779817703669	1417.5060554298625	
wavelet-LHL	glcm	Autocorrelation	37.08263138826958	8.262970789893867	52.58319943324456	
wavelet-LHL	glcm	JointAverage	6.0412862268213745	2.8430074199304967	7.202364686192245	
wavelet-LHL	glcm	ClusterProminence	130.03338252814683	7.008419035321011	149.291806422912	
wavelet-LHL	glcm	ClusterShade	-6.024894672289288	-0.5871217828373363	-2.1185930795300694	
wavelet-LHL	glcm	ClusterTendency	5.498580210373026	1.655615626963542	6.322436652859393	
wavelet-LHL	glcm	Contrast	3.164868023042376	1.1598196675119752	3.486463949338699	
wavelet-LHL	glcm	Correlation	0.25872085187683125	0.24110771662357397	0.28784114650711246	
wavelet-LHL	glcm	DifferenceAverage	1.2324162915149068	0.7996430919507842	1.287288298091056	
wavelet-LHL	glcm	DifferenceEntropy	1.9996505164003948	1.098674590855365	2.108277697784721	
wavelet-LHL	glcm	DifferenceVariance	1.5615090003407253	0.35380393386134446	1.7270088749533439	
wavelet-LHL	glcm	JointEnergy	0.07386233506700712	0.18930678858387368	0.04938344619403112	
wavelet-LHL	glcm	JointEntropy	4.47915796605091	2.675885931438198	5.061126423339488	
wavelet-LHL	glcm	Imc1	-0.19512187106340526	-0.3432884420844608	-0.09761789482108693	
wavelet-LHL	glcm	Imc2	0.77515925711476	0.765434018450816	0.5723268193212651	
wavelet-LHL	glcm	Idm	0.5476386762843538	0.636196111580727	0.5408268101718778	
wavelet-LHL	glcm	Idmn	0.9723729688966247	0.9381313708915519	0.97821118891242	
wavelet-LHL	glcm	Id	0.5894863340618088	0.6602078832848063	0.5832081735377442	
wavelet-LHL	glcm	Idn	0.9004730192046153	0.8520772674618827	0.9114285856387123	
wavelet-LHL	glcm	InverseVariance	0.4373046221583705	0.4844885883347422	0.43690016380367963	
wavelet-LHL	glcm	MaximumProbability	0.1841581982351599	0.29040105193951354	0.13511206636779152	
wavelet-LHL	glcm	SumEntropy	3.0386530571698622	1.9964323887398572	3.3204888176274547	
wavelet-LHL	glcm	SumSquares	2.165862058353851	0.7038588236188793	2.4522251505495234	
wavelet-LHL	glrlm	GrayLevelNonUniformity	19.9575642067781	7.9120339774185915	165.968414706964	
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.19063485210514247	0.3323107492094822	0.17941203558087096	
wavelet-LHL	glrlm	GrayLevelVariance	2.68055313529638	0.7999821779393703	2.665021627201786	
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	39.1474941997167	9.85534862573324	54.80905142244991	
wavelet-LHL	glrlm	LongRunEmphasis	1.868450727820925	1.6999540630309862	2.345847770408999	
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	73.65373434227558	17.367586516048053	128.16483810388928	
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.07089835209105316	0.2767140842301099	0.053816265892134736	
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.04610150595758211	0.1887791004698056	0.025786888228088244	
wavelet-LHL	glrlm	RunEntropy	3.391608622269964	2.257676476330796	3.738473905965705	
wavelet-LHL	glrlm	RunLengthNonUniformity	74.08233697525962	17.974966685735918	575.2005974794799	
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.6999001752593192	0.7334325873445648	0.6144443100780227	
wavelet-LHL	glrlm	RunPercentage	0.8149038461538461	0.848901098901099	0.7505770790442324	
wavelet-LHL	glrlm	RunVariance	0.31576158962574663	0.1968594956177926	0.5227413571735664	
wavelet-LHL	glrlm	ShortRunEmphasis	0.8570204876056849	0.8636256478564169	0.8083550736871644	
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	33.38064026202749	8.46566420402959	44.23398953913908	
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.04186937782215193	0.17010770897055622	0.021716670864315533	
wavelet-LHL	glszm	GrayLevelNonUniformity	3.0869565217391304	1.0	9.337662337662337	
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.1342155009451796	0.25	0.12126834204756283	
wavelet-LHL	glszm	GrayLevelVariance	5.618147448015123	1.25	7.127340192275257	
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	37.56521739130435	7.5	52.55844155844156	
wavelet-LHL	glszm	LargeAreaEmphasis	128.6086956521739	67.5	2987.5974025974024	
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	4843.739130434783	721.25	158053.63636363635	
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	3.708524673557024	7.960069444444445	59.27872684078143	
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.0911173483080833	0.3559027777777778	0.052180539333586504	
wavelet-LHL	glszm	SizeZoneNonUniformity	6.304347826086956	1.0	13.857142857142858	
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.2741020793950851	0.25	0.17996289424860853	
wavelet-LHL	glszm	SmallAreaEmphasis	0.5264276360832834	0.08269070969391482	0.4072964198940519	
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	17.58416974132241	0.18769632551683835	20.18462413883249	
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.06782194900998581	0.06676351678354883	0.024884289580623678	
wavelet-LHL	glszm	ZoneEntropy	4.0887793473613545	1.9999999999999987	5.322253346497476	
wavelet-LHL	glszm	ZonePercentage	0.1796875	0.14285714285714285	0.062449310624493104	
wavelet-LHL	glszm	ZoneVariance	97.63705103969755	18.5	2731.1816495193116	
wavelet-LHL	gldm	DependenceEntropy	5.32247341446319	3.454701244167343	6.187134741389658	
wavelet-LHL	gldm	DependenceNonUniformity	12.203125	5.071428571428571	92.18734793187348	
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.0953369140625	0.18112244897959184	0.0747667055408544	
wavelet-LHL	gldm	DependenceVariance	13.15234375	2.8520408163265305	16.64231340225444	
wavelet-LHL	gldm	GrayLevelNonUniformity	27.46875	9.642857142857142	242.3706407137064	
wavelet-LHL	gldm	GrayLevelVariance	2.368896484375	0.7487244897959184	2.3515976238728293	
wavelet-LHL	gldm	HighGrayLevelEmphasis	39.3125	9.964285714285714	54.828872668288724	
wavelet-LHL	gldm	LargeDependenceEmphasis	46.9375	27.142857142857142	72.66747769667478	
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	1840.859375	284.32142857142856	3954.111922141119	
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	1.3126897259916699	3.161954365079365	1.461477156335147	
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.042791060651691235	0.17881944444444445	0.024559898937648452	
wavelet-LHL	gldm	SmallDependenceEmphasis	0.14172321893596623	0.06843689261418853	0.06444121902647175	
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	4.91986474508331	0.5799598113054746	3.38572747670212	
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.014279279546235752	0.024026607997696434	0.0027187352054426146	
wavelet-LHL	ngtdm	Busyness	0.1920736611781268	0.3479958890030832	1.4555243055199567	
wavelet-LHL	ngtdm	Coarseness	0.07430987921223428	0.28942705256940343	0.006356495361379857	
wavelet-LHL	ngtdm	Complexity	31.520212991858322	2.4801556336315693	55.69697994869966	
wavelet-LHL	ngtdm	Contrast	0.04417848769109061	0.056272667410604736	0.0329307390670967	
wavelet-LHL	ngtdm	Strength	2.0392984752719934	1.448195469817833	0.31215619307779174	
wavelet-LHH	firstorder	10Percentile	-10.90282712449923	-10.146092869633174	-14.352148013150059	
wavelet-LHH	firstorder	90Percentile	12.574397544538707	7.3107519967571175	14.334184973544973	
wavelet-LHH	firstorder	Energy	11560808.69166562	2507125.558241141	111308266.24301648	
wavelet-LHH	firstorder	Entropy	1.2364300123502385	1.1779653169582585	1.2409914886593816	
wavelet-LHH	firstorder	InterquartileRange	11.467395636094947	9.61709559956295	13.717300721002868	
wavelet-LHH	firstorder	Kurtosis	5.428630726547718	4.205045371640254	3.6844507648210247	
wavelet-LHH	firstorder	Maximum	41.14297615430243	17.989637696732046	44.40469353749752	
wavelet-LHH	firstorder	MeanAbsoluteDeviation	8.44942892153526	6.392048472384812	8.764412056390414	
wavelet-LHH	firstorder	Mean	0.312329893596333	-0.8930924656007591	0.2350420153758325	
wavelet-LHH	firstorder	Median	0.302655513507145	-0.37360047053987633	-0.0011841026669555665	
wavelet-LHH	firstorder	Minimum	-40.81400336997125	-26.11577218452963	-37.36880005443737	
wavelet-LHH	firstorder	Range	81.95697952427369	44.10540988126168	81.7734935919349	
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	5.400509557643166	3.7890756880642895	5.7087552331790485	
wavelet-LHH	firstorder	RootMeanSquared	300.53089342634587	299.23268288843747	300.45689220554937	
wavelet-LHH	firstorder	Skewness	0.022881787146685036	-0.5912916517280391	0.0013391066504099092	
wavelet-LHH	firstorder	TotalEnergy	11560808.69166562	2507125.558241141	111308266.24301648	
wavelet-LHH	firstorder	Uniformity	0.4627685546875	0.471938775510204	0.4618431100928837	
wavelet-LHH	firstorder	Variance	131.32241751742117	75.25637382053095	133.2636198426027	
wavelet-LHH	glcm	Autocorrelation	6.362303914376339	5.9141636141636145	6.268809933309716	
wavelet-LHH	glcm	JointAverage	2.5173516166678054	2.4129625716164176	2.498729191166237	
wavelet-LHH	glcm	ClusterProminence	1.8265617307914408	1.4534598612311904	1.4607336187815787	
wavelet-LHH	glcm	ClusterShade	-0.16963481490445803	-0.14352546377005276	-0.017798072244623205	
wavelet-LHH	glcm	ClusterTendency	0.8144306660301766	0.851184097026764	0.7168082569085873	
wavelet-LHH	glcm	Contrast	0.7144335946458084	0.4917042359350052	0.6163819210279665	
wavelet-LHH	glcm	Correlation	0.0709456844803919	0.2676367976602807	0.07442145790587085	
wavelet-LHH	glcm	DifferenceAverage	0.5892087189570672	0.45049544472621394	0.5379518654947331	
wavelet-LHH	glcm	DifferenceEntropy	1.2332051216553475	0.9809457148215457	1.1763150222894876	
wavelet-LHH	glcm	DifferenceVariance	0.35423664491916573	0.2555851630719551	0.32153381593730634	
wavelet-LHH	glcm	JointEnergy	0.20271234163263344	0.2591411130990942	0.21816029177219998	
wavelet-LHH	glcm	JointEntropy	2.5986180247395767	2.1270861922651942	2.4654570704446575	
wavelet-LHH	glcm	Imc1	-0.060051171841699134	-0.19214501186730717	-0.026945032027136162	
wavelet-LHH	glcm	Imc2	0.32785572710068145	0.5329426327156732	0.19575282954801218	
wavelet-LHH	glcm	Idm	0.7179181280903405	0.7788731567577721	0.7388670728059569	
wavelet-LHH	glcm	Idmn	0.9601843451800479	0.9527315206161361	0.9652975828364988	
wavelet-LHH	glcm	Id	0.7262664531362565	0.7816204095050249	0.7434217124830623	
wavelet-LHH	glcm	Idn	0.8863324187315447	0.889436578378886	0.8949469300064342	
wavelet-LHH	glcm	InverseVariance	0.47963695272941875	0.41443775241852165	0.4756914123254909	
wavelet-LHH	glcm	MaximumProbability	0.2781807197584482	0.34775288813750355	0.2525265466050859	
wavelet-LHH	glcm	SumEntropy	1.836307510455799	1.6404323512031953	1.7773799261228123	
wavelet-LHH	glcm	SumSquares	0.38221606516899614	0.3357220832404423	0.3332975444841384	
wavelet-LHH	glrlm	GrayLevelNonUniformity	41.83938143068173	10.358270602183646	323.66058914740654	
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.4523700591198591	0.4648637726847792	0.44229439356468714	
wavelet-LHH	glrlm	GrayLevelVariance	0.35076547403452724	0.3254821083245336	0.37315206067631324	
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	6.452228725440739	5.955015218276087	6.611047691653298	
wavelet-LHH	glrlm	LongRunEmphasis	2.6174032843979074	1.9606922546052983	4.311010727111952	
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	17.602017140933842	12.038289625028757	28.174650113306615	
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.48641911734749804	0.40438171083702495	0.8125983962913714	
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.2049494451453002	0.22644490797268577	0.20298747775973736	
wavelet-LHH	glrlm	RunEntropy	2.3590974370320015	1.9414245269428574	2.915266946797069	
wavelet-LHH	glrlm	RunLengthNonUniformity	54.705163775800074	15.144033197076674	319.5763648555688	
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.5753801026926708	0.6587557860323946	0.42739243145322425	
wavelet-LHH	glrlm	RunPercentage	0.7223557692307693	0.7939560439560439	0.5933620313182356	
wavelet-LHH	glrlm	RunVariance	0.5263133339671193	0.24408059294228865	1.2230942445912423	
wavelet-LHH	glrlm	ShortRunEmphasis	0.7661019557448119	0.8037384646352039	0.6567108465362548	
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	4.849432406178684	4.72090932517563	4.383140997305476	
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.16322745249376558	0.18985340612152204	0.1388528031468277	
wavelet-LHH	glszm	GrayLevelNonUniformity	1.6666666666666667	1.0	7.9523809523809526	
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.2777777777777778	0.3333333333333333	0.3786848072562358	
wavelet-LHH	glszm	GrayLevelVariance	0.9166666666666666	0.6666666666666666	1.7052154195011338	
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	7.166666666666667	4.666666666666667	10.142857142857142	
wavelet-LHH	glszm	LargeAreaEmphasis	1166.0	123.33333333333333	33219.95238095238	
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	7771.666666666667	732.3333333333334	215780.80952380953	
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	206.27314814814815	24.416666666666668	6007.76884920635	
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.2974537037037037	0.4537037037037037	0.3462301587301587	
wavelet-LHH	glszm	SizeZoneNonUniformity	1.6666666666666667	1.0	4.428571428571429	
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.2777777777777778	0.3333333333333333	0.2108843537414966	
wavelet-LHH	glszm	SmallAreaEmphasis	0.1204664590324404	0.3371296296296296	0.4474991333458057	
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	1.1348675680417326	0.36009259259259263	5.70305619228111	
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.030399745661789917	0.3339609053497942	0.09587853912720276	
wavelet-LHH	glszm	ZoneEntropy	2.5849625007211543	1.5849625007211552	3.463280517810807	
wavelet-LHH	glszm	ZonePercentage	0.046875	0.10714285714285714	0.0170316301703163	
wavelet-LHH	glszm	ZoneVariance	710.8888888888889	36.22222222222222	29772.585034013606	
wavelet-LHH	gldm	DependenceEntropy	4.5548574504902986	3.664497779200457	5.058108902107568	
wavelet-LHH	gldm	DependenceNonUniformity	11.203125	4.142857142857143	87.9213300892133	
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.0875244140625	0.14795918367346939	0.07130683705532304	
wavelet-LHH	gldm	DependenceVariance	12.3115234375	4.801020408163264	16.097123638992326	
wavelet-LHH	gldm	GrayLevelNonUniformity	59.234375	13.214285714285714	569.4525547445255	
wavelet-LHH	gldm	GrayLevelVariance	0.328125	0.30994897959183676	0.32947288311630224	
wavelet-LHH	gldm	HighGrayLevelEmphasis	6.578125	6.035714285714286	6.565287915652879	
wavelet-LHH	gldm	LargeDependenceEmphasis	79.859375	45.214285714285715	150.02189781021897	
wavelet-LHH	gldm	LargeDependenceHighGrayLevelEmphasis	575.453125	290.75	973.9537712895377	
wavelet-LHH	gldm	LargeDependenceLowGrayLevelEmphasis	13.003038194444445	8.274801587301587	27.377247228980806	
wavelet-LHH	gldm	LowGrayLevelEmphasis	0.1962890625	0.21726190476190474	0.1955201856357574	
wavelet-LHH	gldm	SmallDependenceEmphasis	0.03574993168340654	0.06885926195875175	0.022063227085992728	
wavelet-LHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.24397513240990934	0.24308323660151893	0.1961172898732774	
wavelet-LHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.008438383110399322	0.04192305627791975	0.005617450537667696	
wavelet-LHH	ngtdm	Busyness	2.5901270260679987	0.8879200164914453	25.399057873461892	
wavelet-LHH	ngtdm	Coarseness	0.036879422166684786	0.22524551343068744	0.0038230514807163557	
wavelet-LHH	ngtdm	Complexity	3.15243955432236	1.2723844717892339	3.15291163723558	
wavelet-LHH	ngtdm	Contrast	0.026976743259699103	0.03835440252167658	0.027195933756419603	
wavelet-LHH	ngtdm	Strength	0.19994933716301805	0.6528167254352111	0.020692156355967797	
wavelet-HLL	firstorder	10Percentile	-48.54194794366788	-15.991596213966487	-50.18544377301724	
wavelet-HLL	firstorder	90Percentile	19.61629772445187	23.43471372297016	36.107545688878226	
wavelet-HLL	firstorder	Energy	10629526.73674102	2623116.1618811623	108592621.70879796	
wavelet-HLL	firstorder	Entropy	2.2587375700076517	1.2353480179777252	2.533387852859537	
wavelet-HLL	firstorder	InterquartileRange	39.551425308773915	22.02275373572668	34.22299403078732	
wavelet-HLL	firstorder	Kurtosis	4.078429859849896	2.013981237476668	4.456727899780077	
wavelet-HLL	firstorder	Maximum	83.41945829742609	29.474715739255473	122.56956301180597	
wavelet-HLL	firstorder	MeanAbsoluteDeviation	23.16092611955825	13.33630774897094	25.5882407602732	
wavelet-HLL	firstorder	Mean	-13.418295843401754	5.686220408038284	-5.372420966875214	
wavelet-HLL	firstorder	Median	-13.50808370880291	11.71062892419977	-4.005256761223408	
wavelet-HLL	firstorder	Minimum	-107.71488384173601	-24.06982270640078	-144.08112290481955	
wavelet-HLL	firstorder	Range	191.1343421391621	53.54453844565626	266.65068591662555	
wavelet-HLL	firstorder	RobustMeanAbsoluteDeviation	15.540539277596254	10.22617134637946	15.278137073861256	
wavelet-HLL	firstorder	RootMeanSquared	288.17213194684393	306.07633045889776	296.76905981790816	
wavelet-HLL	firstorder	Skewness	0.0017184678083442156	-0.4358293043773717	0.035471019894517675	
wavelet-HLL	firstorder	TotalEnergy	10629526.73674102	2623116.1618811623	108592621.70879796	
wavelet-HLL	firstorder	Uniformity	0.2464599609375	0.47704081632653056	0.22409620802360605	
wavelet-HLL	firstorder	Variance	914.1044734892197	238.65471983262125	1266.4645382849733	
wavelet-HLL	glcm	Autocorrelation	24.612643109319272	3.4746196111580727	40.14550281515416	
wavelet-HLL	glcm	JointAverage	4.949726955657446	1.8713534328918942	6.272048669998762	
wavelet-HLL	glcm	ClusterProminence	31.302235159564972	1.0320494246467453	150.95371813804002	
wavelet-HLL	glcm	ClusterShade	-1.0414295331180488	0.06719395235062907	0.1369428544723019	
wavelet-HLL	glcm	ClusterTendency	3.1125267981859626	0.6593328537689624	5.879180011395063	
wavelet-HLL	glcm	Contrast	2.665321785418345	0.8195219310603925	2.6519750694143664	
wavelet-HLL	glcm	Correlation	0.07670681797616649	-0.07284293747443356	0.3720510481211473	
wavelet-HLL	glcm	DifferenceAverage	1.2221844458216002	0.6574340189724805	1.1267999258058592	
wavelet-HLL	glcm	DifferenceEntropy	1.9270694121497085	1.0462571882968599	1.9407476821795062	
wavelet-HLL	glcm	DifferenceVariance	1.1094728018596423	0.32318375996700877	1.30491946781282	
wavelet-HLL	glcm	JointEnergy	0.07317859142664004	0.25227981470787547	0.06741311058060187	
wavelet-HLL	glcm	JointEntropy	4.167227077204132	2.2299893793832783	4.764343157207941	
wavelet-HLL	glcm	Imc1	-0.10606614634363216	-0.2761826428152394	-0.10450656790220414	
wavelet-HLL	glcm	Imc2	0.5925557949024067	0.669984290885429	0.5482460464564878	
wavelet-HLL	glcm	Idm	0.5227647003028584	0.687491781722551	0.5712798471198524	
wavelet-HLL	glcm	Idmn	0.9703375980312795	0.9255287874518644	0.980047065521519	
