Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_22_segment_Rt sup vermis	1: RTSTRUCT: ANON_22_segment_Rt Inf Medial cerebellum	1: RTSTRUCT: ANON_22_segment_Rt Frontal deep	1: RTSTRUCT: ANON_22_segment_Lt Frontal
square	firstorder	10Percentile	85.42581974852173	146.93439713802732	220.44450938204338	40.97741352883119
square	firstorder	90Percentile	293.59818543483993	257.62589146395163	290.6719060544274	213.6244857005843
square	firstorder	Energy	17903404.83092311	5996836.5913045565	912692.2326135816	68994991.65187368
square	firstorder	Entropy	3.384342629667475	2.5831623698356765	0.9182958340544889	3.3975835901126086
square	firstorder	InterquartileRange	133.74637577989753	57.17632323378615	43.892122920239956	101.79925761917627
square	firstorder	Kurtosis	1.7912233060077003	2.0993745346930788	1.5000000000000009	2.8600581765262785
square	firstorder	Maximum	319.4507458858634	286.35554992457463	307.6937214202953	331.9275059815595
square	firstorder	MeanAbsoluteDeviation	65.1669143860267	34.760198560366504	38.42073837107102	55.70976407181611
square	firstorder	Mean	189.43092563272907	208.93412016656626	250.06261386368874	119.3939894116561
square	firstorder	Median	189.99297118818058	216.76116793778286	222.58464459095566	111.89566349485449
square	firstorder	Minimum	59.590935370793936	137.1299825473302	219.9094755798153	2.1825869285576402
square	firstorder	Range	259.85981051506946	149.22556737724443	87.78424584047997	329.7449190530018
square	firstorder	RobustMeanAbsoluteDeviation	50.8930506198423	24.490738069633743	0.0	39.8069815145707
square	firstorder	RootMeanSquared	495.2293619844743	510.619257087797	551.571159692498	424.9884250098342
square	firstorder	Skewness	0.03417300591565712	-0.2209729936472701	0.7048236911006965	0.5673297626290524
square	firstorder	TotalEnergy	17903404.83092311	5996836.5913045565	965192.228294894	68994991.65187368
square	firstorder	Uniformity	0.10114468005254268	0.18336483931947067	0.5555555555555556	0.10650749705326058
square	firstorder	Variance	5709.490005839505	1718.0870391768865	1661.8650339736023	4723.843037715147
square	glcm	Autocorrelation	48.255735899061946	17.437429877814495	3.6666666666666665	31.58780208386353
square	glcm	JointAverage	6.851493917404744	4.1643211489365335	2.3333333333333335	5.3929688542746375
square	glcm	ClusterProminence	954.3845852212611	103.11294367411185	0.0	1255.7117264627825
square	glcm	ClusterShade	-31.027857171232462	-5.6514010571643345	0.0	26.313957288165632
square	glcm	ClusterTendency	20.372745823158912	5.5764757641576015	0.0	21.267500236707633
square	glcm	Contrast	15.177239955201685	5.333974999359616	10.666666666666666	11.275077346487144
square	glcm	Correlation	0.1466112845806478	0.04363150513340402	-0.3333333333333333	0.30648464967004085
square	glcm	DifferenceAverage	3.1014624239128	1.8375509106278334	2.6666666666666665	2.5554046616421866
square	glcm	DifferenceEntropy	2.906021989600272	1.8993035038813064	-3.203426503814917e-16	2.870699075650256
square	glcm	DifferenceVariance	5.385612992307804	1.723028901282731	0.0	4.59258262426028
square	glcm	JointEnergy	0.02247875991741694	0.08919854871381709	0.6666666666666666	0.013529523220983473
square	glcm	JointEntropy	5.636505194176855	3.6594649392109835	0.6666666666666661	6.5212381401958925
square	glcm	Imc1	-0.3056686299397325	-0.5537382070368149	-0.6666666666666666	-0.10713236602848411
square	glcm	Imc2	0.9270536827090429	0.9621373922337545	0.6199156633547958	0.716452261525738
square	glcm	Idm	0.2653400013086997	0.3848446932383584	0.37254901960784315	0.3353986603040004
square	glcm	Idmn	0.9043599747606488	0.9148578162733698	0.7398373983739838	0.951167651560066
square	glcm	Id	0.3559549521943503	0.4544112958673398	0.4666666666666666	0.41478124013362605
square	glcm	Idn	0.8003585121708855	0.8104879642933257	0.7037037037037037	0.8589712679570879
square	glcm	InverseVariance	0.28399543618074596	0.437675260696094	0.041666666666666664	0.32708870024161557
square	glcm	MaximumProbability	0.04328353329181684	0.13594386382847923	0.6666666666666666	0.031240364277123005
square	glcm	SumEntropy	3.786692125613517	2.398386375716313	-3.203426503814917e-16	4.139894209915458
square	glcm	SumSquares	8.887496444590148	2.727612690879304	2.6666666666666665	8.135644395798694
square	glrlm	GrayLevelNonUniformity	6.942427028413085	3.971888777380769	1.4444444444444446	36.24526810706752
square	glrlm	GrayLevelNonUniformityNormalized	0.1009396637932952	0.18423916451478733	0.5370370370370371	0.10679018371538519
square	glrlm	GrayLevelVariance	9.298310465918759	3.0348375230489726	3.7037037037037037	7.596556386831332
square	glrlm	HighGrayLevelRunEmphasis	45.465704495047945	17.787148904997874	10.333333333333334	36.480258304366934
square	glrlm	LongRunEmphasis	1.1904453602663323	1.2281256754940968	1.5	1.416179194218199
square	glrlm	LongRunHighGrayLevelEmphasis	56.9157532953525	22.37488865063236	10.833333333333334	46.52903482844518
square	glrlm	LongRunLowGrayLevelEmphasis	0.13282700519360355	0.26788208795159396	1.1266666666666667	0.20662175997031051
square	glrlm	LowGrayLevelRunEmphasis	0.12006748153896313	0.2346230906136493	0.6266666666666668	0.10564270888695226
square	glrlm	RunEntropy	3.603769850162996	2.747112847886063	0.9455305560363257	3.88184241466581
square	glrlm	RunLengthNonUniformity	61.11294071089468	19.11046263677843	2.3333333333333335	272.45417604290583
square	glrlm	RunLengthNonUniformityNormalized	0.8867544343269156	0.8798507798459831	0.8333333333333334	0.8006812697054647
square	glrlm	RunPercentage	0.9420442571127501	0.9364548494983277	0.8888888888888888	0.8884414015304067
square	glrlm	RunVariance	0.05980142237881805	0.07004612004851837	0.08333333333333333	0.14364702212224884
square	glrlm	ShortRunEmphasis	0.9536836612284183	0.9477169192081474	0.875	0.9142387503237097
square	glrlm	ShortRunHighGrayLevelEmphasis	42.732692424471935	16.716187377896	10.208333333333334	34.30680213573034
square	glrlm	ShortRunLowGrayLevelEmphasis	0.11689055063825302	0.22660511240926756	0.5016666666666667	0.0862966757073576
square	glszm	GrayLevelNonUniformity	3.2666666666666666	1.8	1.0	7.15
square	glszm	GrayLevelNonUniformityNormalized	0.10888888888888888	0.18	0.5	0.089375
square	glszm	GrayLevelVariance	8.12888888888889	3.61	4.0	11.26
square	glszm	HighGrayLevelZoneEmphasis	32.46666666666667	17.3	13.0	57.5
square	glszm	LargeAreaEmphasis	9.766666666666667	6.9	2.5	73.475
square	glszm	LargeAreaHighGrayLevelEmphasis	578.2666666666667	131.7	14.5	1875.4125
square	glszm	LargeAreaLowGrayLevelEmphasis	0.6461465325365939	1.3395408163265308	2.02	10.426276659775123
square	glszm	LowGrayLevelZoneEmphasis	0.16953263124962256	0.2636797052154195	0.52	0.06308146703721701
square	glszm	SizeZoneNonUniformity	9.0	3.4	1.0	19.45
square	glszm	SizeZoneNonUniformityNormalized	0.3	0.34	0.5	0.243125
square	glszm	SmallAreaEmphasis	0.5617381424792139	0.47344444444444445	0.625	0.49505247014965426
square	glszm	SmallAreaHighGrayLevelEmphasis	12.380989795918367	8.188888888888888	12.625	36.136468065733794
square	glszm	SmallAreaLowGrayLevelEmphasis	0.10497526546805862	0.14836208175862936	0.145	0.02107289460754084
square	glszm	ZoneEntropy	4.123231428797615	3.3219280948873595	0.9999999999999993	5.220191026294627
square	glszm	ZonePercentage	0.410958904109589	0.43478260869565216	0.6666666666666666	0.2094240837696335
square	glszm	ZoneVariance	3.8455555555555554	1.6099999999999999	0.25	50.67437500000001
square	gldm	DependenceEntropy	4.7766942096187535	3.5013978254340987	0.9182958340544889	5.791895303243055
square	gldm	DependenceNonUniformity	19.465753424657535	6.130434782608695	1.6666666666666667	59.80104712041885
square	gldm	DependenceNonUniformityNormalized	0.266654156502158	0.2665406427221172	0.5555555555555556	0.15654724377072998
square	gldm	DependenceVariance	1.4006380183899418	1.2703213610586013	0.2222222222222222	5.278062553109838
square	gldm	GrayLevelNonUniformity	7.383561643835616	4.217391304347826	1.6666666666666667	40.68586387434555
square	gldm	GrayLevelVariance	9.308313004316005	2.982986767485823	3.5555555555555554	7.545468874208494
square	gldm	HighGrayLevelEmphasis	46.3013698630137	17.956521739130434	9.0	35.14921465968586
square	gldm	LargeDependenceEmphasis	7.684931506849315	8.304347826086957	3.0	20.49214659685864
square	gldm	LargeDependenceHighGrayLevelEmphasis	473.8082191780822	172.91304347826087	11.0	425.4476439790576
square	gldm	LargeDependenceLowGrayLevelEmphasis	0.4776390644007245	1.1863220940550134	2.6799999999999997	7.114370649025324
square	gldm	LowGrayLevelEmphasis	0.11697781709742065	0.2287858621709553	0.68	0.12022179670221853
square	gldm	SmallDependenceEmphasis	0.32905049234305594	0.2915217391304348	0.5	0.1839536012066973
square	gldm	SmallDependenceHighGrayLevelEmphasis	10.048633709191439	4.838768115942029	8.5	10.392751332050052
square	gldm	SmallDependenceLowGrayLevelEmphasis	0.05355084108170102	0.09010454172006968	0.18000000000000002	0.010463702636817153
square	ngtdm	Busyness	0.38385380599134356	0.24719510813260814	2.0000000000000004	1.1656149479832325
square	ngtdm	Coarseness	0.06048873074626506	0.19384148427792391	0.25	0.016132913548429672
square	ngtdm	Complexity	100.96380419225952	26.81681588674342	10.666666666666666	145.3906959291732
square	ngtdm	Contrast	0.3803869603201092	0.20090361348389502	9.481481481481481	0.14592555869511728
square	ngtdm	Strength	2.5898746304019418	3.012607296892463	4.0	1.2011801033679825
squareroot	firstorder	10Percentile	229.71901345595268	272.3298115622716	283.08238250005724	196.75168988106688
squareroot	firstorder	90Percentile	312.78116728679385	313.3748876019836	302.90849306294393	297.30018611143106
squareroot	firstorder	Energy	24251845.820166446	8181396.591590966	1049861.5770216985	115038703.9249301
squareroot	firstorder	Entropy	2.1988132784025964	1.4509082837501814	0.9182958340544889	2.7578140054945037
squareroot	firstorder	InterquartileRange	52.21425758786259	20.22785694501698	12.391319101804243	58.54418848307651
squareroot	firstorder	Kurtosis	2.01116174690431	2.167942095942001	1.5000000000000042	3.6684092212356534
squareroot	firstorder	Maximum	319.45074588586334	321.76874686646244	307.6937214202953	331.92750598155953
squareroot	firstorder	MeanAbsoluteDeviation	25.81034823644854	12.711746654056686	10.824173331192222	34.08820993370271
squareroot	firstorder	Mean	275.5885179020604	296.2196260888221	291.4574614235069	247.05378203269308
squareroot	firstorder	Median	280.5351687514396	300.13236371777606	283.7675796335387	252.92149821744414
squareroot	firstorder	Minimum	209.94134754808286	267.67053265474914	282.91108321668685	94.52034965992576
squareroot	firstorder	Range	109.50939833778048	54.0982142117133	24.78263820360843	237.40715632163378
squareroot	firstorder	RobustMeanAbsoluteDeviation	19.55685002463324	8.833273978250508	0.0	23.231465640672706
squareroot	firstorder	RootMeanSquared	576.3827426542864	596.4167127827353	591.5689807682894	548.7699332088611
squareroot	firstorder	Skewness	-0.37695965553989075	-0.4536704575115033	0.7041590699381144	-0.753534236187451
squareroot	firstorder	TotalEnergy	24251845.820166446	8181396.591590966	1110251.8447264866	115038703.9249301
squareroot	firstorder	Uniformity	0.23175079752298744	0.3950850661625709	0.5555555555555556	0.1734875688714673
squareroot	firstorder	Variance	914.9240889868101	235.05275306888842	131.93033369366808	1880.5991577845864
squareroot	glcm	Autocorrelation	14.842036193742912	6.101681224758148	1.6666666666666667	56.40326731764999
squareroot	glcm	JointAverage	3.821418396844611	2.46613930940854	1.3333333333333333	7.423033111034496
squareroot	glcm	ClusterProminence	32.51541195503279	3.338954953162535	0.0	349.40432689834404
squareroot	glcm	ClusterShade	-4.375768058962693	-0.8214073061591051	0.0	-27.124966043056908
squareroot	glcm	ClusterTendency	3.447810091127181	0.9989315783503488	0.0	9.537576381739317
squareroot	glcm	Contrast	2.49988769974631	0.9521489194566117	0.6666666666666666	4.338949407520086
squareroot	glcm	Correlation	0.16030349164505978	0.04181581484858173	-0.33333333333333276	0.3777664130072045
squareroot	glcm	DifferenceAverage	1.1835014236601051	0.6846164519241443	0.6666666666666666	1.5611908820886897
squareroot	glcm	DifferenceEntropy	1.8962323273885213	1.3078386323905622	-3.203426503814917e-16	2.279423936808941
squareroot	glcm	DifferenceVariance	1.071325156766491	0.440146043869612	0.0	1.832427716964001
squareroot	glcm	JointEnergy	0.08817671404900565	0.23330254898996253	0.6666666666666666	0.03479117370672036
squareroot	glcm	JointEntropy	3.8466147410246134	2.390460628198053	0.6666666666666661	5.348475857729221
squareroot	glcm	Imc1	-0.11798990705531463	-0.19433370961604715	-0.6666666666666666	-0.0958065428079917
squareroot	glcm	Imc2	0.5975475281187524	0.5511363563219895	0.6199156633547958	0.634088427258679
squareroot	glcm	Idm	0.536502745520028	0.6844450207911745	0.6666666666666666	0.46302424943282366
squareroot	glcm	Idmn	0.921297921662944	0.917132760401991	0.8666666666666667	0.9677992437892355
squareroot	glcm	Id	0.5798060430901798	0.7022805186266725	0.6666666666666666	0.5213564476317163
squareroot	glcm	Idn	0.8305228387308262	0.8422225103955873	0.7777777777777777	0.8855042724981638
squareroot	glcm	InverseVariance	0.45968292639239	0.4505255428332351	0.6666666666666666	0.4141262785464085
squareroot	glcm	MaximumProbability	0.15960584421597396	0.3591380841380841	0.6666666666666666	0.07629456109083188
squareroot	glcm	SumEntropy	2.6465006175641976	1.6760951698133892	-3.203426503814917e-16	3.508055548574387
squareroot	glcm	SumSquares	1.4869244477183727	0.4877701244517401	0.16666666666666666	3.46913144731485
squareroot	glrlm	GrayLevelNonUniformity	13.342751926454003	6.801746069547926	1.4444444444444446	52.609316503427536
squareroot	glrlm	GrayLevelNonUniformityNormalized	0.2212036794229776	0.367091373074449	0.5370370370370371	0.16728955842436163
squareroot	glrlm	GrayLevelVariance	1.7063207837654357	0.597789576616585	0.23148148148148148	3.153782148719802
squareroot	glrlm	HighGrayLevelRunEmphasis	12.903630426079168	5.616237237135071	2.1666666666666665	56.658674201728225
squareroot	glrlm	LongRunEmphasis	1.6997647438427932	1.8252310640855534	1.5	1.755113218792754
squareroot	glrlm	LongRunHighGrayLevelEmphasis	26.351320853355794	12.173937483225407	2.6666666666666665	104.55352014315244
squareroot	glrlm	LongRunLowGrayLevelEmphasis	0.253564524858889	0.47858875969041087	1.2083333333333333	0.04351176833039482
squareroot	glrlm	LowGrayLevelRunEmphasis	0.19671976601870406	0.3456000536366893	0.7083333333333334	0.028253872891715843
squareroot	glrlm	RunEntropy	2.8557677914151984	2.056493079597406	0.9455305560363257	3.537399220004825
squareroot	glrlm	RunLengthNonUniformity	41.80764892111229	12.203209002899406	2.3333333333333335	221.8487427730394
squareroot	glrlm	RunLengthNonUniformityNormalized	0.6880734686838335	0.6484225264382929	0.8333333333333334	0.7026016546836205
squareroot	glrlm	RunPercentage	0.8261327713382508	0.802675585284281	0.8888888888888888	0.8229963753523962
squareroot	glrlm	RunVariance	0.21242055041890567	0.21362830699808066	0.08333333333333333	0.2659063717422975
squareroot	glrlm	ShortRunEmphasis	0.8523955454183112	0.8170349043801054	0.875	0.86292944045272
squareroot	glrlm	ShortRunHighGrayLevelEmphasis	10.11664978473261	4.186896209225931	2.0416666666666665	48.15456114412382
squareroot	glrlm	ShortRunLowGrayLevelEmphasis	0.18437863447198616	0.3149465071678694	0.5833333333333334	0.025329990235824048
squareroot	glszm	GrayLevelNonUniformity	3.3076923076923075	1.5	1.0	5.121212121212121
squareroot	glszm	GrayLevelNonUniformityNormalized	0.25443786982248523	0.375	0.5	0.155188246097337
squareroot	glszm	GrayLevelVariance	1.467455621301775	0.6875	0.25	4.877869605142333
squareroot	glszm	HighGrayLevelZoneEmphasis	7.153846153846154	3.75	2.5	41.24242424242424
squareroot	glszm	LargeAreaEmphasis	80.38461538461539	50.75	2.5	570.3030303030303
squareroot	glszm	LargeAreaHighGrayLevelEmphasis	1464.4615384615386	375.5	4.0	37719.21212121212
squareroot	glszm	LargeAreaLowGrayLevelEmphasis	6.47284188034188	9.5625	2.125	9.58829438470902
squareroot	glszm	LowGrayLevelZoneEmphasis	0.407457264957265	0.5902777777777778	0.625	0.07312274600038605
squareroot	glszm	SizeZoneNonUniformity	3.6153846153846154	1.0	1.0	4.818181818181818
squareroot	glszm	SizeZoneNonUniformityNormalized	0.2781065088757396	0.25	0.5	0.14600550964187328
squareroot	glszm	SmallAreaEmphasis	0.5052573914181057	0.28461592970521543	0.625	0.3594054738850382
squareroot	glszm	SmallAreaHighGrayLevelEmphasis	2.6097184065934065	0.31381094104308394	2.125	11.229853272642265
squareroot	glszm	SmallAreaLowGrayLevelEmphasis	0.2382575658468516	0.2792461892164273	0.25	0.04895232099734651
squareroot	glszm	ZoneEntropy	3.0269868333592838	1.9999999999999987	0.9999999999999993	4.657882376868642
squareroot	glszm	ZonePercentage	0.1780821917808219	0.17391304347826086	0.6666666666666666	0.08638743455497382
squareroot	glszm	ZoneVariance	48.85207100591715	17.6875	0.25	436.3048668503214
squareroot	gldm	DependenceEntropy	4.412227046649078	3.2946635862096003	0.9182958340544889	5.6808897922684265
squareroot	gldm	DependenceNonUniformity	7.602739726027397	3.347826086956522	1.6666666666666667	40.24083769633508
squareroot	gldm	DependenceNonUniformityNormalized	0.10414711953462188	0.14555765595463138	0.5555555555555556	0.10534250705846879
squareroot	gldm	DependenceVariance	10.249577781947833	10.982986767485823	0.2222222222222222	7.747430169129136
squareroot	gldm	GrayLevelNonUniformity	16.91780821917808	9.08695652173913	1.6666666666666667	66.27225130890052
squareroot	gldm	GrayLevelVariance	1.7020078814036406	0.5746691871455576	0.2222222222222222	3.035388284312382
squareroot	gldm	HighGrayLevelEmphasis	14.0	6.086956521739131	2.0	57.76439790575916
squareroot	gldm	LargeDependenceEmphasis	40.726027397260275	48.56521739130435	3.0	39.13089005235602
squareroot	gldm	LargeDependenceHighGrayLevelEmphasis	854.5753424657535	406.69565217391306	4.0	2547.471204188482
