Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_13_segment_Rt Cerebellar	1: RTSTRUCT: ANON_13_segment_L ant frontal
wavelet-HLL	glcm	Id	0.6306577379563768	0.5187351286220065
wavelet-HLL	glcm	Idn	0.9459233885505737	0.8125398074205149
wavelet-HLL	glcm	InverseVariance	0.46723913735187544	0.3705348173905866
wavelet-HLL	glcm	MaximumProbability	0.17607855690999358	0.17474532757338188
wavelet-HLL	glcm	SumEntropy	2.812609658458738	2.428905267985863
wavelet-HLL	glcm	SumSquares	1.6195076928486263	2.5277893588922833
wavelet-HLL	glrlm	GrayLevelNonUniformity	645.0962396796815	5.540489066678325
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.23413087248978923	0.23198949399183502
wavelet-HLL	glrlm	GrayLevelVariance	2.3097048734554613	2.3336539691311087
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	90.14933112208632	16.014518400661427
wavelet-HLL	glrlm	LongRunEmphasis	3.0798023783740778	1.4642085506466778
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	278.2019282298105	23.96114233839986
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.037436869759343065	0.19438235977993942
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.013603380738218231	0.14371685127703174
wavelet-HLL	glrlm	RunEntropy	3.7201795761661103	2.625465916695447
wavelet-HLL	glrlm	RunLengthNonUniformity	1530.141827717642	19.395572916165083
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.5486258827424068	0.7927436436145184
wavelet-HLL	glrlm	RunPercentage	0.6894493906796192	0.886039886039886
wavelet-HLL	glrlm	RunVariance	0.8792752160884932	0.1260782713521765
wavelet-HLL	glrlm	ShortRunEmphasis	0.7654994049022706	0.8982766707847861
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	68.84942135716857	14.428314904914599
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.010875442696092082	0.13180462196427614
wavelet-HLL	glszm	GrayLevelNonUniformity	33.4	1.5
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.12145454545454545	0.1875
wavelet-HLL	glszm	GrayLevelVariance	7.956945454545455	2.4375
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	84.69454545454545	16.5
wavelet-HLL	glszm	LargeAreaEmphasis	14735.683636363636	21.125
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	1327689.3563636364	306.75
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	165.6038542030285	2.4607638888888888
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.02344400676135606	0.1992361111111111
wavelet-HLL	glszm	SizeZoneNonUniformity	76.99272727272728	2.5
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.2799735537190083	0.3125
wavelet-HLL	glszm	SmallAreaEmphasis	0.5354794686279565	0.5409722222222222
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	44.2367124695928	8.1875
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.01230487900254333	0.14836033950617283
wavelet-HLL	glszm	ZoneEntropy	5.546421503653312	2.749999999999998
wavelet-HLL	glszm	ZonePercentage	0.0690434345970374	0.2962962962962963
wavelet-HLL	glszm	ZoneVariance	14525.907914049587	9.734375
wavelet-HLL	gldm	DependenceEntropy	6.021958299254129	3.661932872373577
wavelet-HLL	gldm	DependenceNonUniformity	231.23750941501382	5.518518518518518
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.058056115846099376	0.20438957475994513
wavelet-HLL	gldm	DependenceVariance	22.990209015985528	3.294924554183813
wavelet-HLL	gldm	GrayLevelNonUniformity	1103.1441124780317	6.481481481481482
wavelet-HLL	gldm	GrayLevelVariance	1.794587453619888	2.3566529492455413
wavelet-HLL	gldm	HighGrayLevelEmphasis	90.30002510670349	16.074074074074073
wavelet-HLL	gldm	LargeDependenceEmphasis	105.33341702234496	19.0
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	9507.34797891037	295.7037037037037
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	1.1954755182321561	2.165082304526749
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.012937562680596967	0.13973251028806585
wavelet-HLL	gldm	SmallDependenceEmphasis	0.06870912870195454	0.21252314814814816
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	5.874179419012329	3.2708359053497946
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.0013738477464771564	0.049667066758116135
wavelet-HLL	ngtdm	Busyness	2.48999376954573	0.3441493122032718
wavelet-HLL	ngtdm	Coarseness	0.0015950978397846168	0.15945999842090075
wavelet-HLL	ngtdm	Complexity	110.76064442510116	16.19315471264525
wavelet-HLL	ngtdm	Contrast	0.011197602268853593	0.17930466177143722
wavelet-HLL	ngtdm	Strength	0.261148733753758	2.0697524717878157
wavelet-HLH	firstorder	10Percentile	-14.957645396934343	-9.692323112118219
wavelet-HLH	firstorder	90Percentile	15.31523852609601	18.21317910940431
wavelet-HLH	firstorder	Energy	359853342.15123683	2455978.3239391274
wavelet-HLH	firstorder	Entropy	1.5262031661567577	1.2972313275776628
wavelet-HLH	firstorder	InterquartileRange	12.344372254953289	13.158328597024429
wavelet-HLH	firstorder	Kurtosis	9.171709530058562	2.8443907635479184
wavelet-HLH	firstorder	Maximum	105.87506965700197	25.92842394669013
wavelet-HLH	firstorder	MeanAbsoluteDeviation	10.152487175925915	8.94097528898486
wavelet-HLH	firstorder	Mean	0.16935633263821248	1.3782447811050047
wavelet-HLH	firstorder	Median	0.03430527668690529	-1.2003808649255248
wavelet-HLH	firstorder	Minimum	-104.10125793415651	-22.173143978655556
wavelet-HLH	firstorder	Range	209.97632759115848	48.10156792534569
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	5.433937924166208	5.611533230585154
wavelet-HLH	firstorder	RootMeanSquared	300.57829531115664	301.5993371111641
wavelet-HLH	firstorder	Skewness	0.3633695215572733	0.42259008803154996
wavelet-HLH	firstorder	TotalEnergy	359853342.15123683	2455978.3239391274
wavelet-HLH	firstorder	Uniformity	0.41355758206371557	0.4403292181069958
wavelet-HLH	firstorder	Variance	245.6691310105599	133.31371855396668
wavelet-HLH	glcm	Autocorrelation	30.393581869043203	2.6642979695015896
wavelet-HLH	glcm	JointAverage	5.512122902717697	1.637117043338763
wavelet-HLH	glcm	ClusterProminence	6.475022986004106	1.957761045576309
wavelet-HLH	glcm	ClusterShade	0.26247056814716263	0.2104730133843411
wavelet-HLH	glcm	ClusterTendency	1.0156430908359695	0.9325691098434633
wavelet-HLH	glcm	Contrast	0.9754178123126949	1.0112485553662025
wavelet-HLH	glcm	Correlation	0.018163060540484745	-0.029282031404926964
wavelet-HLH	glcm	DifferenceAverage	0.6724034356648322	0.7131338495591889
wavelet-HLH	glcm	DifferenceEntropy	1.3843355762206027	1.3673885924112645
wavelet-HLH	glcm	DifferenceVariance	0.5124900323845323	0.4812987417512374
wavelet-HLH	glcm	JointEnergy	0.18933194840198805	0.18711454195530652
wavelet-HLH	glcm	JointEntropy	2.8933966070786568	2.63564158829491
wavelet-HLH	glcm	Imc1	-0.047956607409487026	-0.11832911856412423
wavelet-HLH	glcm	Imc2	0.33400033989081546	0.489598952428108
wavelet-HLH	glcm	Idm	0.6920900655573043	0.673244545801107
wavelet-HLH	glcm	Idmn	0.99072931404667	0.9126342847313959
wavelet-HLH	glcm	Id	0.7025993769953225	0.6931188595215745
wavelet-HLH	glcm	Idn	0.9409735283776268	0.8366222729005534
wavelet-HLH	glcm	InverseVariance	0.5038137726935894	0.45228348197805207
wavelet-HLH	glcm	MaximumProbability	0.2339402650622098	0.27611331604544276
wavelet-HLH	glcm	SumEntropy	1.9720960078410832	1.7807632646725058
wavelet-HLH	glcm	SumSquares	0.4977652257871661	0.4859544163024164
wavelet-HLH	glrlm	GrayLevelNonUniformity	935.010203435707	9.45672696868349
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.37804199979369874	0.42930180461043793
wavelet-HLH	glrlm	GrayLevelVariance	0.6696427676998801	0.4175134243761071
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	31.017396112404636	2.9342876326571976
wavelet-HLH	glrlm	LongRunEmphasis	3.8729486299143243	1.7888316393751178
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	119.13206644763657	4.728107761803414
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	0.13328253115059388	1.1647066651142737
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.03582026422465563	0.614301635361418
wavelet-HLH	glrlm	RunEntropy	3.1721872140539324	2.02615762037721
wavelet-HLH	glrlm	RunLengthNonUniformity	1151.0265116134515	15.046389480085132
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.4586047680355256	0.6739053908978401
wavelet-HLH	glrlm	RunPercentage	0.6204059560825818	0.814814814814815
wavelet-HLH	glrlm	RunVariance	1.1193433173682419	0.22745950646834528
wavelet-HLH	glrlm	ShortRunEmphasis	0.6926104279230937	0.8392208385414908
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	21.599333021838625	2.550497001991567
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.02532722616062999	0.5060702129995607
wavelet-HLH	glszm	GrayLevelNonUniformity	24.85185185185185	1.0
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.23010973936899862	0.3333333333333333
wavelet-HLH	glszm	GrayLevelVariance	4.157321673525377	0.6666666666666666
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	34.30555555555556	4.666666666666667
wavelet-HLH	glszm	LargeAreaEmphasis	60133.97222222222	107.0
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	1836283.1759259258	238.66666666666666
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	2036.0463795150263	75.56481481481482
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.059275679922174626	0.4537037037037037
wavelet-HLH	glszm	SizeZoneNonUniformity	29.462962962962962	1.0
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.27280521262002744	0.3333333333333333
wavelet-HLH	glszm	SmallAreaEmphasis	0.525770385348797	0.08778883454208129
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	18.580718952670868	0.7627199640186654
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.03703115685357314	0.011648644765527882
wavelet-HLH	glszm	ZoneEntropy	4.646652685662209	1.5849625007211552
wavelet-HLH	glszm	ZonePercentage	0.027115239769018327	0.1111111111111111
wavelet-HLH	glszm	ZoneVariance	58773.86514060357	25.999999999999996
wavelet-HLH	gldm	DependenceEntropy	5.1335140743189935	3.7821222241453003
wavelet-HLH	gldm	DependenceNonUniformity	298.11523976901833	3.814814814814815
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.07484690930680851	0.1412894375857339
wavelet-HLH	gldm	DependenceVariance	15.872485933658924	5.6323731138545945
wavelet-HLH	gldm	GrayLevelNonUniformity	1647.1998493597791	11.88888888888889
wavelet-HLH	gldm	GrayLevelVariance	0.5301068330260499	0.3950617283950617
wavelet-HLH	gldm	HighGrayLevelEmphasis	30.8809942254582	2.814814814814815
wavelet-HLH	gldm	LargeDependenceEmphasis	134.01732362540798	39.44444444444444
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	4110.022344966106	85.92592592592592
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	4.531848405650002	28.15329218106996
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.035109349174341165	0.6286008230452674
wavelet-HLH	gldm	SmallDependenceEmphasis	0.03202875218876931	0.06427859688411637
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	1.0658491801351067	0.2787057195850486
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.0016934366909731413	0.031247947896126105
wavelet-HLH	ngtdm	Busyness	9.983142721190374	2.6159398798314912
wavelet-HLH	ngtdm	Coarseness	0.0011900179534063292	0.16127090811703806
wavelet-HLH	ngtdm	Complexity	28.2852401598944	1.9330483625726917
wavelet-HLH	ngtdm	Contrast	0.0071914104674576365	0.07411019931759015
wavelet-HLH	ngtdm	Strength	0.07222049386869947	0.4972426388063664
wavelet-HHL	firstorder	10Percentile	-15.124300798571854	-12.628389887184252
wavelet-HHL	firstorder	90Percentile	15.719977166985894	20.261024753622912
wavelet-HHL	firstorder	Energy	359070276.6514404	2464829.977184129
wavelet-HHL	firstorder	Entropy	1.3841484745257897	1.2799749139041563
wavelet-HHL	firstorder	InterquartileRange	14.519063973903073	19.98518958385771
wavelet-HHL	firstorder	Kurtosis	5.345142090027515	2.839547134221439
wavelet-HHL	firstorder	Maximum	76.07860415799941	37.25304562004738
wavelet-HHL	firstorder	MeanAbsoluteDeviation	9.724535352579675	11.641748471650853
wavelet-HHL	firstorder	Mean	-0.0445339898912408	1.8300324618779256
wavelet-HHL	firstorder	Median	-0.28799879561970343	-2.789464350414575
wavelet-HHL	firstorder	Minimum	-66.14957583765904	-15.878456694792899
wavelet-HHL	firstorder	Range	142.22817999565845	53.131502314840276
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	6.0767058792676885	8.538374840243483
wavelet-HHL	firstorder	RootMeanSquared	300.2510777316142	302.1423491584186
wavelet-HHL	firstorder	Skewness	0.025348045798315302	0.7961755742539195
wavelet-HHL	firstorder	TotalEnergy	359070276.6514404	2464829.977184129
wavelet-HHL	firstorder	Uniformity	0.43710632099553903	0.45130315500685875
wavelet-HHL	firstorder	Variance	177.42808965431158	188.6306590294617
wavelet-HHL	glcm	Autocorrelation	12.189858489630863	2.2622563961930475
wavelet-HHL	glcm	JointAverage	3.4912037274834438	1.5059206128210652
wavelet-HHL	glcm	ClusterProminence	2.449407428347711	2.1002010955929804
wavelet-HHL	glcm	ClusterShade	0.03492739699853059	0.6203198305474458
wavelet-HHL	glcm	ClusterTendency	0.7766811645544555	0.7941918851091595
wavelet-HHL	glcm	Contrast	0.771270609608995	0.8443763627021545
wavelet-HHL	glcm	Correlation	0.003408267649436495	-0.01917464961290726
wavelet-HHL	glcm	DifferenceAverage	0.613364960734632	0.6574822111021206
wavelet-HHL	glcm	DifferenceEntropy	1.2733025610969813	1.145041916281601
wavelet-HHL	glcm	DifferenceVariance	0.38472174960784505	0.3208981585551859
wavelet-HHL	glcm	JointEnergy	0.20701622218992696	0.27904024165762503
wavelet-HHL	glcm	JointEntropy	2.6480863115176763	2.1672203910684096
wavelet-HHL	glcm	Imc1	-0.03435457381803206	-0.281772965241497
wavelet-HHL	glcm	Imc2	0.26365719243917163	0.6350654492784417
wavelet-HHL	glcm	Idm	0.7088153894305064	0.689948309608943
wavelet-HHL	glcm	Idmn	0.9851035465607093	0.9241882476497861
wavelet-HHL	glcm	Id	0.7163624858798757	0.702407919715612
wavelet-HHL	glcm	Idn	0.9254052808742236	0.8449741548044716
wavelet-HHL	glcm	InverseVariance	0.5040599011531071	0.4939498284520909
wavelet-HHL	glcm	MaximumProbability	0.25968733184153964	0.3942005078882907
wavelet-HHL	glcm	SumEntropy	1.8229874309282925	1.484298113441406
wavelet-HHL	glcm	SumSquares	0.38698794354086263	0.4096420619528285
wavelet-HHL	glrlm	GrayLevelNonUniformity	982.6263438001696	9.447941053841422
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.40671266655704935	0.43113120139455063
wavelet-HHL	glrlm	GrayLevelVariance	0.4944350807280427	0.4179923503532495
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	12.750168117259962	2.923298571795315
wavelet-HHL	glrlm	LongRunEmphasis	4.104762064028645	1.8971596924853396
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	51.06137122539121	4.605778439616673
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	0.3718239947662801	1.336712309777058
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.09604232007595814	0.6175676428107045
wavelet-HHL	glrlm	RunEntropy	3.0673998113830803	1.9608967927605856
wavelet-HHL	glrlm	RunLengthNonUniformity	1083.3027182052208	15.206904154344743
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.4411182050063491	0.672022882753338
wavelet-HHL	glrlm	RunPercentage	0.6057475038142878	0.8091168091168092
wavelet-HHL	glrlm	RunVariance	1.2096395814631127	0.23160039394391185
wavelet-HHL	glrlm	ShortRunEmphasis	0.6797266074319789	0.824728634669153
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	8.76796032444839	2.5883271992605
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.06753201240508001	0.4776425247020946
wavelet-HHL	glszm	GrayLevelNonUniformity	37.38461538461539	1.0
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.3594674556213018	0.3333333333333333
wavelet-HHL	glszm	GrayLevelVariance	2.7851331360946747	0.6666666666666666
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	14.634615384615385	4.666666666666667
wavelet-HHL	glszm	LargeAreaEmphasis	66367.70192307692	109.66666666666667
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	819455.625	220.33333333333334
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	5832.815957450288	83.48148148148148
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.19772294174079888	0.4537037037037037
wavelet-HHL	glszm	SizeZoneNonUniformity	30.75	1.0
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.2956730769230769	0.3333333333333333
wavelet-HHL	glszm	SmallAreaEmphasis	0.5479805405620932	0.08814814814814814
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	8.234105724668852	0.7648148148148147
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.10913093930358457	0.011574074074074072
wavelet-HHL	glszm	ZoneEntropy	3.846708822647309	1.5849625007211552
wavelet-HHL	glszm	ZonePercentage	0.026110971629425057	0.1111111111111111
wavelet-HHL	glszm	ZoneVariance	64900.95922707101	28.666666666666664
wavelet-HHL	gldm	DependenceEntropy	5.000713441859522	3.380094336283326
wavelet-HHL	gldm	DependenceNonUniformity	311.9118754707507	3.5185185185185186
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.07831078972401473	0.13031550068587106
wavelet-HHL	gldm	DependenceVariance	15.007264933209424	9.07270233196159
wavelet-HHL	gldm	GrayLevelNonUniformity	1740.9944765252321	12.185185185185185
wavelet-HHL	gldm	GrayLevelVariance	0.4081014913432301	0.39780521262002744
wavelet-HHL	gldm	HighGrayLevelEmphasis	12.599297012302285	2.7037037037037037
wavelet-HHL	gldm	LargeDependenceEmphasis	141.5824755209641	44.629629629629626
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	1739.5071554104945	68.11111111111111
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	12.564806292673566	39.08847736625515
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.09314576320108763	0.6563786008230452
wavelet-HHL	gldm	SmallDependenceEmphasis	0.02992049365160916	0.06430090143053106
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.42480426845490915	0.2907823829120125
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.004700900222271886	0.028256662747403485
wavelet-HHL	ngtdm	Busyness	26.052145583209175	3.1728367542722604
wavelet-HHL	ngtdm	Coarseness	0.001133695796039409	0.1519595537002168
wavelet-HHL	ngtdm	Complexity	12.978779527980299	1.9583962520845877
wavelet-HHL	ngtdm	Contrast	0.011143980169351536	0.07947209071638064
wavelet-HHL	ngtdm	Strength	0.028603901794354476	0.4806471183254372
wavelet-HHH	firstorder	10Percentile	-7.709474101481974	-7.237938377573604
wavelet-HHH	firstorder	90Percentile	7.737361632954234	6.705986602779498
wavelet-HHH	firstorder	Energy	358713950.7475704	2433756.4114143634
wavelet-HHH	firstorder	Entropy	1.1044773525313727	0.9990102708804807
wavelet-HHH	firstorder	InterquartileRange	7.2841776651634	8.03395654130263
wavelet-HHH	firstorder	Kurtosis	8.97801417326343	2.051858912479417
wavelet-HHH	firstorder	Maximum	62.35029800642794	10.086403012187448
wavelet-HHH	firstorder	MeanAbsoluteDeviation	5.207363833609079	4.509964896368829
wavelet-HHH	firstorder	Mean	0.005844245172359711	0.1844829680988513
wavelet-HHH	firstorder	Median	0.09232342043934036	0.12780401263969882
wavelet-HHH	firstorder	Minimum	-50.142769970796316	-8.902175963014914
wavelet-HHH	firstorder	Range	112.49306797722426	18.988578975202362
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	3.0687965915202233	3.318504394598351
wavelet-HHH	firstorder	RootMeanSquared	300.1020626234577	300.23178770523305
wavelet-HHH	firstorder	Skewness	-0.07800363644440127	0.02465772457472251
wavelet-HHH	firstorder	TotalEnergy	358713950.7475704	2433756.4114143634
wavelet-HHH	firstorder	Uniformity	0.48698135794172687	0.5006858710562414
wavelet-HHH	firstorder	Variance	57.74140959510174	28.40253385530098
wavelet-HHH	glcm	Autocorrelation	12.270057544813339	2.341055575897205
wavelet-HHH	glcm	JointAverage	3.5036472710198625	1.5353555946316129
wavelet-HHH	glcm	ClusterProminence	0.7677791688685672	0.455617221063479
wavelet-HHH	glcm	ClusterShade	-0.015688747149646097	-0.032054872016097316
wavelet-HHH	glcm	ClusterTendency	0.5388438341276236	0.45498124556012987
wavelet-HHH	glcm	Contrast	0.5607963811831735	0.5300224159952667
wavelet-HHH	glcm	Correlation	-0.019728956302081085	-0.07478592033247895
wavelet-HHH	glcm	DifferenceAverage	0.5322458210337662	0.5300224159952667
wavelet-HHH	glcm	DifferenceEntropy	1.0754472470780008	0.9413651437725729
wavelet-HHH	glcm	DifferenceVariance	0.27498215464079123	0.23022983220167104
wavelet-HHH	glcm	JointEnergy	0.24177438908505683	0.2772683370206307
wavelet-HHH	glcm	JointEntropy	2.169283147868382	1.9185748715595445
wavelet-HHH	glcm	Imc1	-0.016558869930472994	-0.06014263565003142
wavelet-HHH	glcm	Imc2	0.16829766539968366	0.27853060891910614
wavelet-HHH	glcm	Idm	0.7367069718196892	0.7349887920023667
wavelet-HHH	glcm	Idmn	0.9849928059198662	0.8939955168009468
wavelet-HHH	glcm	Id	0.7382288115018324	0.7349887920023667
wavelet-HHH	glcm	Idn	0.9244544446537203	0.8233258613349114
wavelet-HHH	glcm	InverseVariance	0.5109290969010641	0.5300224159952667
wavelet-HHH	glcm	MaximumProbability	0.2632728778048157	0.34026074478563173
wavelet-HHH	glcm	SumEntropy	1.5711695453800165	1.3885524555642779
wavelet-HHH	glcm	SumSquares	0.2749100538276993	0.24625091538884916
wavelet-HHH	glrlm	GrayLevelNonUniformity	1110.5512367210201	10.907064903060324
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.4788763479963644	0.5010133176540186
wavelet-HHH	glrlm	GrayLevelVariance	0.2966719205067874	0.24949334117299066
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	12.523782045006785	2.5025869439485002
wavelet-HHH	glrlm	LongRunEmphasis	4.209908857488298	1.7829548407351612
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	53.03073867972263	4.670411205880313
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	0.3650292857102021	1.061090749448873
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.08868201036123138	0.6243532640128749
wavelet-HHH	glrlm	RunEntropy	2.790512778137843	1.738580129241323
wavelet-HHH	glrlm	RunLengthNonUniformity	967.7619819851053	14.604892818851628
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.41566145034527113	0.6639014421156622
wavelet-HHH	glrlm	RunPercentage	0.5822244539291991	0.8062678062678063
wavelet-HHH	glrlm	RunVariance	1.2246803745149735	0.21131090524457294
wavelet-HHH	glrlm	ShortRunEmphasis	0.6507237786800828	0.8242573967688384
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	8.133550105959227	2.0161952818560374
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.058460908903792914	0.5262729254970387
wavelet-HHH	glszm	GrayLevelNonUniformity	10.793103448275861	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.37217598097502974	0.5
wavelet-HHH	glszm	GrayLevelVariance	2.211652794292509	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	12.275862068965518	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	266228.5862068966	182.5
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	3356760.620689655	476.5
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	22910.1649137931	109.0
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.18698275862068967	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	13.137931034482758	1.0
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.4530321046373365	0.5
wavelet-HHH	glszm	SmallAreaEmphasis	0.6869061481512658	0.00550960028982007
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	7.860153478300267	0.013162661514309865
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.1457353463934291	0.003596334983697621
wavelet-HHH	glszm	ZoneEntropy	3.007519330319048	0.9999999999999993
wavelet-HHH	glszm	ZonePercentage	0.007280944012051218	0.07407407407407407
wavelet-HHH	glszm	ZoneVariance	247364.98454221163	0.25
wavelet-HHH	gldm	DependenceEntropy	4.50582495442006	3.633974075997153
wavelet-HHH	gldm	DependenceNonUniformity	431.73010293748433	4.185185185185185
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.10839319682085972	0.1550068587105624
wavelet-HHH	gldm	DependenceVariance	8.997069581876628	5.146776406035665
wavelet-HHH	gldm	GrayLevelNonUniformity	1939.646748681898	13.518518518518519
wavelet-HHH	gldm	GrayLevelVariance	0.27861015391234994	0.2496570644718793
wavelet-HHH	gldm	HighGrayLevelEmphasis	12.5523474767763	2.5555555555555554
wavelet-HHH	gldm	LargeDependenceEmphasis	149.70800903841325	41.592592592592595
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	1889.2041174993724	118.25925925925925
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	12.88099820068625	22.425925925925927
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.08768899768460402	0.6111111111111112
wavelet-HHH	gldm	SmallDependenceEmphasis	0.015244504119232791	0.04441216470036416
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.18596459665752996	0.08976373738569104
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.002023725599366712	0.03307427152903243
wavelet-HHH	ngtdm	Busyness	34.44863164206816	6.763700783252034
wavelet-HHH	ngtdm	Coarseness	0.0010083850382917338	0.13306324878068804
wavelet-HHH	ngtdm	Complexity	8.79117310926491	0.5566831920372045
wavelet-HHH	ngtdm	Contrast	0.009755138273308669	0.13920072299392616
wavelet-HHH	ngtdm	Strength	0.018329610714205278	0.13285215399070013
wavelet-LLL	firstorder	10Percentile	264.5547004866596	614.7570397889352
wavelet-LLL	firstorder	90Percentile	555.3243585556709	772.0048247947263
wavelet-LLL	firstorder	Energy	2122370556.5186117	26628820.806809276
wavelet-LLL	firstorder	Entropy	4.289562661500794	3.3278754646456568
wavelet-LLL	firstorder	InterquartileRange	148.84982596513572	77.5957779103062
wavelet-LLL	firstorder	Kurtosis	4.132911274310647	2.8780799743257943
wavelet-LLL	firstorder	Maximum	903.1235903741958	837.4964248883315
wavelet-LLL	firstorder	MeanAbsoluteDeviation	95.81050014266509	51.25877371631947
wavelet-LLL	firstorder	Mean	418.96282517570984	690.993293328236
wavelet-LLL	firstorder	Median	412.30527538743536	677.3249433256449
