Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_50_segment_Rt Ventricle	1: RTSTRUCT: ANON_50_segment_Lt Ventricle	1: RTSTRUCT: ANON_50_segment_Vermis	1: RTSTRUCT: ANON_50_segment_Lt Post Cerebellum	1: RTSTRUCT: ANON_50_segment_Rt Cerebellum
exponential	glrlm	RunPercentage	0.9340659340659341	0.9487179487179487	0.8914835164835164	0.8675213675213678	0.9270833333333334
exponential	glrlm	RunVariance	0.053414997242928704	0.05090004339681349	0.11670344014776096	0.12326123251651458	0.06575963718820861
exponential	glrlm	ShortRunEmphasis	0.931691611555865	0.9584287036492918	0.906365587203863	0.8774579210382376	0.9285714285714285
exponential	glrlm	ShortRunHighGrayLevelEmphasis	18.287474654556096	19.678049932094048	10.874579744936248	3.965614381847413	3.3854166666666674
exponential	glrlm	ShortRunLowGrayLevelEmphasis	0.19877171823586737	0.20516391070422407	0.24654728461932843	0.335969342947567	0.46647652116402116
exponential	glszm	GrayLevelNonUniformity	1.2857142857142858	1.8571428571428572	1.25	2.2	1.0
exponential	glszm	GrayLevelNonUniformityNormalized	0.1836734693877551	0.1326530612244898	0.15625	0.44	0.3333333333333333
exponential	glszm	GrayLevelVariance	7.9183673469387745	9.107142857142858	4.484375	0.64	0.6666666666666666
exponential	glszm	HighGrayLevelZoneEmphasis	26.285714285714285	29.357142857142858	17.625	3.2	4.666666666666667
exponential	glszm	LargeAreaEmphasis	11.285714285714286	10.571428571428571	74.25	28.0	8.666666666666666
exponential	glszm	LargeAreaHighGrayLevelEmphasis	168.28571428571428	147.0	653.5	126.2	27.333333333333332
exponential	glszm	LargeAreaLowGrayLevelEmphasis	2.228202160493827	2.0245698808623978	17.279669075963717	7.0055555555555555	4.37037037037037
exponential	glszm	LowGrayLevelZoneEmphasis	0.22324184303350972	0.2155141633372926	0.31397463151927435	0.6722222222222223	0.4537037037037037
exponential	glszm	SizeZoneNonUniformity	1.5714285714285714	4.428571428571429	1.5	2.2	1.0
exponential	glszm	SizeZoneNonUniformityNormalized	0.22448979591836735	0.3163265306122449	0.1875	0.44	0.3333333333333333
exponential	glszm	SmallAreaEmphasis	0.25892857142857145	0.5479656624554583	0.17527565192743766	0.6141528925619835	0.3912037037037037
exponential	glszm	SmallAreaHighGrayLevelEmphasis	13.246031746031747	21.507167152575317	6.591048752834467	0.7191115702479338	3.1203703703703702
exponential	glszm	SmallAreaLowGrayLevelEmphasis	0.045007991622574954	0.10541361444048516	0.03718421280549257	0.6018021120293848	0.0792824074074074
exponential	glszm	ZoneEntropy	2.807354922057602	3.4677201004744957	2.9999999999999973	1.3709505944546678	1.5849625007211552
exponential	glszm	ZonePercentage	0.3333333333333333	0.3888888888888889	0.14285714285714285	0.2777777777777778	0.375
exponential	glszm	ZoneVariance	2.2857142857142856	3.9591836734693877	25.25	15.040000000000003	1.5555555555555554
exponential	gldm	DependenceEntropy	2.8325608750566875	4.062305474194328	4.313627413276444	2.794653473544339	2.1556390622295645
exponential	gldm	DependenceNonUniformity	6.904761904761905	10.666666666666666	11.428571428571429	3.111111111111111	3.5
exponential	gldm	DependenceNonUniformityNormalized	0.3287981859410431	0.2962962962962963	0.20408163265306123	0.1728395061728395	0.4375
exponential	gldm	DependenceVariance	0.6802721088435374	0.9444444444444444	1.9323979591836733	4.469135802469136	0.6875
exponential	gldm	GrayLevelNonUniformity	4.333333333333333	5.833333333333333	11.107142857142858	8.11111111111111	3.25
exponential	gldm	GrayLevelVariance	5.63265306122449	5.617283950617283	2.427295918367347	0.38580246913580246	0.4375
exponential	gldm	HighGrayLevelEmphasis	19.428571428571427	19.88888888888889	11.642857142857142	4.611111111111111	3.5
exponential	gldm	LargeDependenceEmphasis	8.047619047619047	6.388888888888889	16.535714285714285	24.22222222222222	8.25
exponential	gldm	LargeDependenceHighGrayLevelEmphasis	154.38095238095238	88.27777777777777	161.85714285714286	110.27777777777777	23.5
exponential	gldm	LargeDependenceLowGrayLevelEmphasis	1.2481904027042916	1.2590447495870776	4.25941701085196	5.794753086419753	4.576388888888889
exponential	gldm	LowGrayLevelEmphasis	0.20784648736037625	0.21305079645026737	0.2703693918043408	0.34413580246913583	0.5138888888888888
exponential	gldm	SmallDependenceEmphasis	0.19708994708994712	0.3357947530864197	0.11834062196307095	0.20901101592900537	0.23350694444444445
exponential	gldm	SmallDependenceHighGrayLevelEmphasis	5.743386243386243	10.153132716049383	2.0272382167152574	0.432494680999972	1.4340277777777777
exponential	gldm	SmallDependenceLowGrayLevelEmphasis	0.042511757789535566	0.06943232359816355	0.03250076134124284	0.17457357016880826	0.072265625
exponential	ngtdm	Busyness	0.5889876914130646	0.6603271924645211	0.8701845483504907	0.6846298438403701	0.694047619047619
exponential	ngtdm	Coarseness	0.13303878858186574	0.09271841368127198	0.09141216618502335	0.3459418361528226	0.5763293310463121
exponential	ngtdm	Complexity	39.15793799749118	79.79324918255672	21.310976901702507	1.4103907203907204	1.890561224489796
exponential	ngtdm	Contrast	0.6996164336689117	0.3048327200610991	0.12640121809762753	0.06948617416724413	0.09440104166666667
exponential	ngtdm	Strength	4.651722875691644	4.941787082362603	1.681904642778755	0.6511862004266143	1.3517241379310345
square	firstorder	10Percentile	124.44501914404422	95.41065799641972	80.38569695223542	97.05738953151725	80.01965391308397
square	firstorder	90Percentile	230.880325247783	229.04844257294215	198.822966711069	164.16949596580582	140.3869956481488
square	firstorder	Energy	4593446.68441104	7692298.53748845	10891431.645761568	3275463.258040204	1318325.1878409267
square	firstorder	Entropy	2.452838567864446	2.8764779503965734	2.7369742210882744	2.0168756957665623	1.4999999999999991
square	firstorder	InterquartileRange	50.54814232038177	82.91608727827656	77.17730217684019	39.47882263518265	29.324867966164504
square	firstorder	Kurtosis	2.1894673844368544	2.4160583826293816	1.8292976450965912	2.082820056195584	1.9437120914094863
square	firstorder	Maximum	239.80660064006327	289.539019671061	218.632172360552	175.9055605503274	142.48679043823577
square	firstorder	MeanAbsoluteDeviation	31.753076940316458	45.140329202915055	38.26176081394066	23.87842029648859	18.960889044531164
square	firstorder	Mean	166.06370893391292	159.19354139693368	138.788661080784	125.67408379915368	105.3048375273622
square	firstorder	Median	163.62900244411148	145.53861393270805	143.42141520429277	117.23668495356193	100.39025109010743
square	firstorder	Minimum	109.3929079401029	80.39980874866586	64.85300025363684	77.56284445063659	79.11521768072694
square	firstorder	Range	130.41369269996036	209.13921092239514	153.77917210691515	98.34271609969082	63.37157275750883
square	firstorder	RobustMeanAbsoluteDeviation	24.203718985597423	33.357287595463276	29.88230317959591	17.568421543904815	14.10857142955462
square	firstorder	RootMeanSquared	467.69173223451975	462.2498884528575	441.01003482593325	426.5796303179906	405.9441445323677
square	firstorder	Skewness	0.4907576904207513	0.46738624669126616	0.04748347959125852	0.24324248917329402	0.5763052853512167
square	firstorder	TotalEnergy	4593446.68441104	7692298.53748845	10891431.645761568	3275463.258040204	1318325.1878409267
square	firstorder	Uniformity	0.1927437641723356	0.1527777777777778	0.1556122448979592	0.29012345679012347	0.375
square	firstorder	Variance	1520.1756152905684	2816.250914021682	1954.361724103714	771.7553839846854	518.6371570343686
square	glcm	Autocorrelation	12.838888888888892	19.983437639698703	20.400656497214154	7.819067044067045	3.013888888888889
square	glcm	JointAverage	3.5681623931623934	4.432246565569652	4.432732736118071	2.7939837939837937	1.784722222222222
square	glcm	ClusterProminence	52.833562092214486	254.43107357139303	125.37479029512252	9.399288119445952	1.7444058641975309
square	glcm	ClusterShade	0.20322224860187485	-1.3165914095270872	-6.418701346119841	0.03414230943076689	-0.1929012345679011
square	glcm	ClusterTendency	4.886236942070275	10.823550111363383	7.487199111304538	2.0368741704023092	0.6828703703703703
square	glcm	Contrast	4.644871794871795	9.594138567129418	4.513960650839535	2.191280941280941	1.7222222222222223
square	glcm	Correlation	0.028987330516625293	0.066676546395786	0.24652563924056045	-0.033941621841516285	-0.5317833507488676
square	glcm	DifferenceAverage	1.7782051282051279	2.515057602080522	1.715742147621712	1.1678044178044178	1.097222222222222
square	glcm	DifferenceEntropy	1.541006138201246	2.4440143575909308	2.095824794615849	1.4368408595686104	0.5836048612313033
square	glcm	DifferenceVariance	1.3127231718898382	3.173748505405224	1.4443142563188793	0.7483175622677787	0.30324074074074076
square	glcm	JointEnergy	0.1148587369420703	0.04481673054068727	0.04173315950806548	0.16239950685838134	0.37934027777777773
square	glcm	JointEntropy	3.254495114748923	4.623919321964487	4.755604250808864	2.875854291602983	1.5004072918469546
square	glcm	Imc1	-0.6034735025249178	-0.4403395631803371	-0.2302430954968121	-0.42457723223140625	-0.722490843005367
square	glcm	Imc2	0.9655263746270253	0.960810971437562	0.8314169614775287	0.8634291305621956	0.8489178635257733
square	glcm	Idm	0.3721968905905557	0.3028409767827138	0.4023210421716377	0.5184454434454434	0.5138888888888888
square	glcm	Idmn	0.9001600499519794	0.90668785461288	0.9237334035796175	0.927001161924707	0.8566239316239317
square	glcm	Id	0.4418019943019943	0.388064432540654	0.4734333753747532	0.5634088134088133	0.5555555555555556
square	glcm	Idn	0.7892587967587967	0.800061463086577	0.8193553820796782	0.8280723905723906	0.7569444444444445
square	glcm	InverseVariance	0.4795495014245015	0.3464222218910419	0.4055991909497012	0.4920195545195544	0.5503472222222222
square	glcm	MaximumProbability	0.1480769230769231	0.07861868032289045	0.07426855319044479	0.24904262404262403	0.4166666666666666
square	glcm	SumEntropy	2.1372089394501907	3.132959210917989	3.1786192978450774	1.8451452803324342	0.7156850696247329
square	glcm	SumSquares	2.382777184235518	5.1044221696232	3.000289940536019	1.0570387779208124	0.6012731481481481
square	glrlm	GrayLevelNonUniformity	3.8299141518955766	5.20756327006327	7.914331573746936	4.529463836816778	2.7428571428571433
square	glrlm	GrayLevelNonUniformityNormalized	0.19385576379796587	0.15245764147866184	0.15625549639106498	0.2758358417734448	0.37106292517006806
square	glrlm	GrayLevelVariance	2.4463128181247003	4.509390805464694	3.202894351262013	1.1910107629129245	0.6856675170068027
square	glrlm	HighGrayLevelRunEmphasis	12.436506046413164	19.2584250308515	18.787263239174823	8.132879946850535	3.8351190476190475
square	glrlm	LongRunEmphasis	1.232436294355799	1.1671358053710994	1.3343452840925734	1.321606334841629	1.292857142857143
square	glrlm	LongRunHighGrayLevelEmphasis	15.91725543118732	22.186586207909734	26.980872681090844	10.079211556417437	4.6779761904761905
square	glrlm	LongRunLowGrayLevelEmphasis	0.29157487841440366	0.26561239251897495	0.19954329848281144	0.33172742818637424	0.788508597883598
square	glrlm	LowGrayLevelRunEmphasis	0.2527941895756653	0.22405416905476405	0.16637654340183536	0.265149362665294	0.5775958994708995
square	glrlm	RunEntropy	2.5890432364467353	3.060922904844761	3.0882636849867713	2.369555102490497	1.6852313628788618
square	glrlm	RunLengthNonUniformity	18.100261967135033	30.78049009813716	41.89675385398599	13.705429864253395	6.645238095238095
square	glrlm	RunLengthNonUniformityNormalized	0.8979996138120916	0.8983072696188904	0.8207275067154599	0.8297077360355907	0.8783673469387754
square	glrlm	RunPercentage	0.9413919413919414	0.9487179487179487	0.9052197802197802	0.9102564102564104	0.9270833333333334
square	glrlm	RunVariance	0.05100019309395418	0.050846365190554736	0.09804970818073161	0.09809746636211045	0.060816326530612246
square	glrlm	ShortRunEmphasis	0.9418909264110502	0.958216048657225	0.9199749325381101	0.9257034223945987	0.9267857142857143
square	glrlm	ShortRunHighGrayLevelEmphasis	11.566318700219627	18.52638473658694	16.847479112314048	7.670717068878834	3.6244047619047617
square	glrlm	ShortRunLowGrayLevelEmphasis	0.24309901736598066	0.21366461318871133	0.15820554155783384	0.2500310978112755	0.5248677248677248
square	glszm	GrayLevelNonUniformity	1.6666666666666667	2.2	2.5714285714285716	1.3333333333333333	1.0
square	glszm	GrayLevelNonUniformityNormalized	0.18518518518518517	0.14666666666666667	0.1836734693877551	0.2222222222222222	0.3333333333333333
square	glszm	GrayLevelVariance	2.666666666666667	5.662222222222223	3.0255102040816326	2.2222222222222223	0.6666666666666666
square	glszm	HighGrayLevelZoneEmphasis	11.666666666666666	22.2	13.357142857142858	9.333333333333334	4.666666666666667
square	glszm	LargeAreaEmphasis	6.777777777777778	9.2	24.142857142857142	15.333333333333334	8.0
square	glszm	LargeAreaHighGrayLevelEmphasis	88.33333333333333	165.2	564.6428571428571	95.16666666666667	22.666666666666668
square	glszm	LargeAreaLowGrayLevelEmphasis	1.331604938271605	1.9333439258419418	2.4079709264658247	3.396712962962963	5.814814814814814
square	glszm	LowGrayLevelZoneEmphasis	0.3169444444444445	0.21237340429999163	0.2533228053126012	0.4106018518518519	0.4537037037037037
square	glszm	SizeZoneNonUniformity	2.3333333333333335	5.266666666666667	2.2857142857142856	2.0	1.6666666666666667
square	glszm	SizeZoneNonUniformityNormalized	0.25925925925925924	0.3511111111111111	0.16326530612244897	0.3333333333333333	0.5555555555555556
square	glszm	SmallAreaEmphasis	0.42746913580246915	0.5831938775510204	0.3371411474642767	0.5315393518518519	0.1875
square	glszm	SmallAreaHighGrayLevelEmphasis	4.305555555555555	14.78634693877551	1.933184726271461	4.900462962962963	1.1041666666666667
square	glszm	SmallAreaLowGrayLevelEmphasis	0.17808234739369	0.10906019568321156	0.1275426512815591	0.34296585648148153	0.05092592592592593
square	glszm	ZoneEntropy	3.1699250014423095	3.45656476213095	3.664497779200457	2.2516291673878213	1.5849625007211552
square	glszm	ZonePercentage	0.42857142857142855	0.4166666666666667	0.25	0.3333333333333333	0.375
square	glszm	ZoneVariance	1.3333333333333335	3.4400000000000004	8.142857142857142	6.333333333333332	0.8888888888888888
square	gldm	DependenceEntropy	3.118275160770973	4.0277190159210905	4.483444824067996	3.2810361125534198	1.9999999999999987
square	gldm	DependenceNonUniformity	5.9523809523809526	10.833333333333334	11.0	3.3333333333333335	3.0
square	gldm	DependenceNonUniformityNormalized	0.2834467120181406	0.30092592592592593	0.19642857142857142	0.18518518518518517	0.375
square	gldm	DependenceVariance	0.9160997732426304	0.8333333333333333	2.641581632653061	2.6666666666666665	0.6875
square	gldm	GrayLevelNonUniformity	4.0476190476190474	5.5	8.714285714285714	5.222222222222222	3.0
square	gldm	GrayLevelVariance	2.439909297052154	4.472222222222221	3.196109693877551	1.126543209876543	0.6875
square	gldm	HighGrayLevelEmphasis	12.619047619047619	19.166666666666668	19.339285714285715	7.944444444444445	3.75
square	gldm	LargeDependenceEmphasis	7.285714285714286	6.277777777777778	14.642857142857142	13.777777777777779	8.25
square	gldm	LargeDependenceHighGrayLevelEmphasis	112.52380952380952	112.05555555555556	382.9107142857143	77.83333333333333	19.25
square	gldm	LargeDependenceLowGrayLevelEmphasis	1.1103703703703705	1.5817781600809049	1.2251590338516358	3.045817901234568	6.611111111111111
square	gldm	LowGrayLevelEmphasis	0.2466137566137566	0.22535210817866236	0.1598826733074182	0.2595524691358025	0.5902777777777778
square	gldm	SmallDependenceEmphasis	0.28174603174603174	0.3470293209876543	0.18016121031746032	0.25346403376165283	0.1684027777777778
square	gldm	SmallDependenceHighGrayLevelEmphasis	2.828042328042328	7.856095679012346	2.066374007936508	2.4031308264046363	0.8559027777777778
square	gldm	SmallDependenceLowGrayLevelEmphasis	0.1008998383303939	0.06928850501105793	0.04998212126120289	0.1245409912936368	0.06597222222222222
square	ngtdm	Busyness	0.3902415431176493	0.40806702951443685	0.6286082264672725	0.49961145996860284	2.654761904761905
square	ngtdm	Coarseness	0.23810984663487617	0.11083015137753563	0.1021624929205123	0.2573428331277838	0.37668161434977576
square	ngtdm	Complexity	15.291081844794995	60.44143001673793	19.93986679638999	7.731066644995216	2.759920634920635
square	ngtdm	Contrast	0.1819461806115515	0.2204403115865032	0.17985302035758896	0.09908567274822419	0.19779265873015875
square	ngtdm	Strength	2.7854003298839873	3.522166447451802	1.5224452161726962	2.070351061204343	1.2310344827586206
squareroot	firstorder	10Percentile	203.53552855352848	219.3552421668406	201.14423777353997	243.94367211853998	217.23391128694504
squareroot	firstorder	90Percentile	237.5431881543878	273.0293207538348	252.31146349281119	278.3360447772279	250.01066061615245
squareroot	firstorder	Energy	5630641.466736947	10776051.751296386	15648540.173763985	5631659.756735713	2262771.287937615
squareroot	firstorder	Entropy	1.1254908068679126	1.8910611120726515	1.7562913429209184	1.4955380299191101	1.4056390622295654
squareroot	firstorder	InterquartileRange	17.321652297967262	33.68970657086862	32.87046563252764	20.547336091978877	16.398177909821868
squareroot	firstorder	Kurtosis	2.0550067620407266	2.022729467640043	1.9161100413758057	2.19113513327484	1.872757464329885
squareroot	firstorder	Maximum	239.80660064006324	289.539019671061	258.3740372520842	283.1987062467667	250.94257099845106
squareroot	firstorder	MeanAbsoluteDeviation	10.37006000270745	17.788110171345288	16.713209759603934	12.319636213411206	10.146095131202976
squareroot	firstorder	Mean	217.6543530906948	246.71977548015573	228.27016550128863	259.1603718784532	231.69216943120716
squareroot	firstorder	Median	217.9520309618933	243.7946962703819	232.52518060618704	255.8725075565735	229.9064525847209
squareroot	firstorder	Minimum	197.080266736586	210.18130230028987	190.67900277940845	230.7728985168956	216.61857723641666
squareroot	firstorder	Range	42.72633390347724	79.35771737077113	67.69503447267573	52.42580772987108	34.323993762034405
