Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_28_segment_Lt Post Central Gyrus	1: RTSTRUCT: ANON_28_segment_Lt Temporal
wavelet-HLL	glcm	DifferenceVariance	1.722220577503508	0.21974048878810784
wavelet-HLL	glcm	JointEnergy	0.04037321559684116	0.19164757640948119
wavelet-HLL	glcm	JointEntropy	5.199771963249227	2.571017323435597
wavelet-HLL	glcm	Imc1	-0.09002473203743935	-0.5650386315586189
wavelet-HLL	glcm	Imc2	0.5674096058200033	0.9161169975368263
wavelet-HLL	glcm	Idm	0.4863471600701828	0.3866788766788767
wavelet-HLL	glcm	Idmn	0.9752970928505718	0.8441160669395964
wavelet-HLL	glcm	Id	0.5385882589278074	0.4568070818070818
wavelet-HLL	glcm	Idn	0.9004546950714387	0.7365323565323565
wavelet-HLL	glcm	InverseVariance	0.4410437197801945	0.48125763125763127
wavelet-HLL	glcm	MaximumProbability	0.08795074713756909	0.2287240537240537
wavelet-HLL	glcm	SumEntropy	3.326698207252076	1.6551443075625814
wavelet-HLL	glcm	SumSquares	2.6037114855004577	1.2762571951857669
wavelet-HLL	glrlm	GrayLevelNonUniformity	83.2514505594297	3.667371090448013
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.1779329408116455	0.27771215119059584
wavelet-HLL	glrlm	GrayLevelVariance	2.713888027914593	1.0080855681925764
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	51.68748265353314	8.62911831757986
wavelet-HLL	glrlm	LongRunEmphasis	1.8893903172042532	1.2114577729962346
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	97.98961059393262	10.956713799021493
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.04714879131048471	0.29999089229858455
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.027635788267564895	0.2578087155010232
wavelet-HLL	glrlm	RunEntropy	3.562887623015598	2.0217603897988465
wavelet-HLL	glrlm	RunLengthNonUniformity	322.30840315709986	12.12745203514434
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.68259661669646	0.9002704748482048
wavelet-HLL	glrlm	RunPercentage	0.8091562416821934	0.945054945054945
wavelet-HLL	glrlm	RunVariance	0.3261088380668494	0.049864762575897593
wavelet-HLL	glrlm	ShortRunEmphasis	0.8500614842124659	0.9471355567509414
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	43.85776700657261	8.04721944721945
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.024276788054477562	0.2472631713016328
wavelet-HLL	glszm	GrayLevelNonUniformity	5.653061224489796	1.6666666666666667
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.1153685964181591	0.2777777777777778
wavelet-HLL	glszm	GrayLevelVariance	7.094543940024989	0.9166666666666666
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	50.816326530612244	7.166666666666667
wavelet-HLL	glszm	LargeAreaEmphasis	1012.7755102040817	6.333333333333333
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	52299.551020408166	66.16666666666667
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	21.006882949877916	1.2824074074074074
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.05818736127785073	0.2974537037037037
wavelet-HLL	glszm	SizeZoneNonUniformity	13.653061224489797	2.0
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.2786339025406081	0.3333333333333333
wavelet-HLL	glszm	SmallAreaEmphasis	0.527985344074161	0.32060185185185186
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	25.54294008076784	1.5833333333333333
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.04058502874029098	0.10108828446502056
wavelet-HLL	glszm	ZoneEntropy	4.872576620102947	2.5849625007211543
wavelet-HLL	glszm	ZonePercentage	0.0847750865051903	0.42857142857142855
wavelet-HLL	glszm	ZoneVariance	873.6318200749687	0.8888888888888888
wavelet-HLL	gldm	DependenceEntropy	5.863856304156992	2.664497779200459
wavelet-HLL	gldm	DependenceNonUniformity	57.5916955017301	5.571428571428571
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.09963961159468876	0.3979591836734694
wavelet-HLL	gldm	DependenceVariance	8.75633672968475	0.673469387755102
wavelet-HLL	gldm	GrayLevelNonUniformity	108.51557093425606	3.857142857142857
wavelet-HLL	gldm	GrayLevelVariance	2.487458244034434	1.0255102040816326
wavelet-HLL	gldm	HighGrayLevelEmphasis	51.778546712802765	8.785714285714286
wavelet-HLL	gldm	LargeDependenceEmphasis	44.30103806228374	6.571428571428571
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	2305.4290657439446	76.35714285714286
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	0.9512297040973792	1.1537698412698414
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.026556711234881968	0.25396825396825395
wavelet-HLL	gldm	SmallDependenceEmphasis	0.09192873323230268	0.24702380952380953
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	4.547049148342766	1.5753968253968256
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.004809043802500514	0.0728684413580247
wavelet-HLL	ngtdm	Busyness	0.7767502788431362	0.41466627054862354
wavelet-HLL	ngtdm	Coarseness	0.012614013757607812	0.33100088362429253
wavelet-HLL	ngtdm	Complexity	60.38554370980505	4.798381490643395
wavelet-HLL	ngtdm	Contrast	0.03835064115751891	0.15265501222133873
wavelet-HLL	ngtdm	Strength	0.5988390801035803	1.5080839670871176
wavelet-HLH	firstorder	10Percentile	-17.743119413591504	-10.26231692840677
wavelet-HLH	firstorder	90Percentile	21.20541057415883	4.671402929025489
wavelet-HLH	firstorder	Energy	52524310.78941789	1225014.2794256713
wavelet-HLH	firstorder	Entropy	1.4657937552273985	0.9402859586706304
wavelet-HLH	firstorder	InterquartileRange	20.109261435646808	10.205168537088808
wavelet-HLH	firstorder	Kurtosis	3.071309475005176	2.2271594004295374
wavelet-HLH	firstorder	Maximum	46.39564084612783	9.406948044945876
wavelet-HLH	firstorder	MeanAbsoluteDeviation	12.077263110221129	6.168581206241085
wavelet-HLH	firstorder	Mean	1.0663359770154963	-4.27899229107661
wavelet-HLH	firstorder	Median	0.7239968219791586	-6.498600496085588
wavelet-HLH	firstorder	Minimum	-45.212865921268694	-16.959499687050897
wavelet-HLH	firstorder	Range	91.60850676739653	26.36644773199677
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	8.314338786718542	4.292470446862837
wavelet-HLH	firstorder	RootMeanSquared	301.4506759260857	295.805713195294
wavelet-HLH	firstorder	Skewness	0.1030160163138429	0.25747697025200994
wavelet-HLH	firstorder	TotalEnergy	52524310.78941789	1225014.2794256713
wavelet-HLH	firstorder	Uniformity	0.4100405885944852	0.5408163265306123
wavelet-HLH	firstorder	Variance	231.57135766875652	50.10555859540261
wavelet-HLH	glcm	Autocorrelation	6.468390295792916	2.0237484737484737
wavelet-HLH	glcm	JointAverage	2.537589668712189	1.4294566544566543
wavelet-HLH	glcm	ClusterProminence	2.9385654413717623	0.1676611148333967
wavelet-HLH	glcm	ClusterShade	0.14552637896098386	0.03930271132104099
wavelet-HLH	glcm	ClusterTendency	0.9587290981569034	0.25457463612225517
wavelet-HLH	glcm	Contrast	0.842813545463512	0.5292429792429793
wavelet-HLH	glcm	Correlation	0.06360457369161737	-0.23516483516483483
wavelet-HLH	glcm	DifferenceAverage	0.6561589849534651	0.5292429792429793
wavelet-HLH	glcm	DifferenceEntropy	1.331686056797956	0.7447353230824862
wavelet-HLH	glcm	DifferenceVariance	0.4044274614376697	0.1781748454367502
wavelet-HLH	glcm	JointEnergy	0.1743678933472882	0.4299163468806325
wavelet-HLH	glcm	JointEntropy	2.8944181708357672	1.3758851038868831
wavelet-HLH	glcm	Imc1	-0.027429422206040947	-0.2765873165101928
wavelet-HLH	glcm	Imc2	0.21819002596961906	0.5433008214525403
wavelet-HLH	glcm	Idm	0.690585963574272	0.7353785103785102
wavelet-HLH	glcm	Idmn	0.9541663209208161	0.8941514041514041
wavelet-HLH	glcm	Id	0.7012600099776333	0.7353785103785102
wavelet-HLH	glcm	Idn	0.8747877827256636	0.8235856735856738
wavelet-HLH	glcm	InverseVariance	0.5095490480558299	0.5292429792429793
wavelet-HLH	glcm	MaximumProbability	0.2232986079809884	0.49758852258852254
wavelet-HLH	glcm	SumEntropy	1.9928433940013344	0.8466421246439043
wavelet-HLH	glcm	SumSquares	0.4503856609051039	0.19595440384130863
wavelet-HLH	glrlm	GrayLevelNonUniformity	147.86483470286808	6.3449541911080365
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.3843395892607108	0.5340309783238649
wavelet-HLH	glrlm	GrayLevelVariance	0.5163476330342381	0.2329845108380675
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	6.985865529977106	2.1666026281410895
wavelet-HLH	glrlm	LongRunEmphasis	3.0722445897071866	1.6651724344032035
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	20.86403064129551	3.2735896582050428
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	0.5925807343080236	1.2630681284527439
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.21456759287109178	0.7083493429647276
wavelet-HLH	glrlm	RunEntropy	2.8655477716745184	1.3653433206868544
wavelet-HLH	glrlm	RunLengthNonUniformity	195.56427168171996	9.017392863546709
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.5024113369168992	0.7358499687708939
wavelet-HLH	glrlm	RunPercentage	0.6658237955815811	0.8461538461538461
wavelet-HLH	glrlm	RunVariance	0.7384879633666118	0.16056504410458144
wavelet-HLH	glrlm	ShortRunEmphasis	0.7251339521899809	0.8527002437258846
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	5.121274904626132	1.937339251441816
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.16376557854577534	0.5815404917969021
wavelet-HLH	glszm	GrayLevelNonUniformity	8.3	1.0
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.415	0.5
wavelet-HLH	glszm	GrayLevelVariance	2.0275	0.25
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	7.55	2.5
wavelet-HLH	glszm	LargeAreaEmphasis	6780.7	53.0
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	44479.4	90.5
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	1217.6743055555555	43.625
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.5430555555555555	0.625
wavelet-HLH	glszm	SizeZoneNonUniformity	4.4	1.0
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.22	0.5
wavelet-HLH	glszm	SmallAreaEmphasis	0.42471598572540203	0.02617283950617284
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	3.5310666589545883	0.08617283950617284
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.2305683628578624	0.01117283950617284
wavelet-HLH	glszm	ZoneEntropy	3.003701696057345	0.9999999999999993
wavelet-HLH	glszm	ZonePercentage	0.03460207612456748	0.14285714285714285
wavelet-HLH	glszm	ZoneVariance	5945.490000000002	4.0
wavelet-HLH	gldm	DependenceEntropy	5.0096987652275855	2.5495234595978298
wavelet-HLH	gldm	DependenceNonUniformity	44.56401384083045	3.4285714285714284
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.07710036996683468	0.24489795918367346
wavelet-HLH	gldm	DependenceVariance	13.387447468301383	2.8571428571428568
wavelet-HLH	gldm	GrayLevelNonUniformity	237.00346020761245	7.571428571428571
wavelet-HLH	gldm	GrayLevelVariance	0.4491086074160989	0.22959183673469388
wavelet-HLH	gldm	HighGrayLevelEmphasis	6.899653979238754	2.0714285714285716
wavelet-HLH	gldm	LargeDependenceEmphasis	107.2560553633218	27.857142857142858
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	714.1003460207612	41.357142857142854
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	19.3484477124183	24.482142857142858
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.2039119569396386	0.7321428571428571
wavelet-HLH	gldm	SmallDependenceEmphasis	0.035770507253870695	0.06298307418205377
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.27989201197852837	0.18613783608681564
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.014131381719725996	0.0321943837058633
wavelet-HLH	ngtdm	Busyness	12.529622255671537	24.864141414141418
wavelet-HLH	ngtdm	Coarseness	0.008658160738595166	0.28152993032845164
wavelet-HLH	ngtdm	Complexity	3.2486940205058112	0.5074314574314573
wavelet-HLH	ngtdm	Contrast	0.042193578349245996	0.11646899019347999
wavelet-HLH	ngtdm	Strength	0.041758183431542285	0.28161001280045517
wavelet-HHL	firstorder	10Percentile	-19.39120901669339	-15.164641422284664
wavelet-HHL	firstorder	90Percentile	19.261046177174325	3.7194055607269694
wavelet-HHL	firstorder	Energy	52225139.35773954	1224315.2961710126
wavelet-HHL	firstorder	Entropy	1.477211401094489	0.9402859586706304
wavelet-HHL	firstorder	InterquartileRange	18.76967227719212	11.032891305678394
wavelet-HHL	firstorder	Kurtosis	3.7327547735934408	2.9619642130641943
wavelet-HHL	firstorder	Maximum	51.11525009060128	15.733911014431458
wavelet-HHL	firstorder	MeanAbsoluteDeviation	11.763749622201036	7.0033054857675054
wavelet-HHL	firstorder	Mean	0.20718128167135655	-4.401759865350189
wavelet-HHL	firstorder	Median	-0.05649415536281484	-5.300930283074823
wavelet-HHL	firstorder	Minimum	-61.63648385604291	-16.24129723976361
wavelet-HHL	firstorder	Range	112.75173394664418	31.975208254195067
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	7.977056152005169	4.5962820896153005
wavelet-HHL	firstorder	RootMeanSquared	300.59093862528925	295.72130897796956
wavelet-HHL	firstorder	Skewness	-0.05704248995109856	0.6020315566472985
wavelet-HHL	firstorder	TotalEnergy	52225139.35773954	1224315.2961710126
wavelet-HHL	firstorder	Uniformity	0.4161767699141533	0.5408163265306123
wavelet-HHL	firstorder	Variance	230.5606905461254	72.77301294166692
wavelet-HHL	glcm	Autocorrelation	12.319190686483593	2.0106837606837606
wavelet-HHL	glcm	JointAverage	3.505604051637852	1.4278388278388277
wavelet-HHL	glcm	ClusterProminence	3.6704535418958266	0.40321173964789137
wavelet-HHL	glcm	ClusterShade	-0.06352417682692511	0.11316412083759045
wavelet-HHL	glcm	ClusterTendency	1.042520486148905	0.3953287981859411
wavelet-HHL	glcm	Contrast	0.9230006101882029	0.5456654456654457
wavelet-HHL	glcm	Correlation	0.062157112507349385	-0.1474358974358973
wavelet-HHL	glcm	DifferenceAverage	0.6686817415334473	0.5456654456654457
wavelet-HHL	glcm	DifferenceEntropy	1.3967748369549464	0.6202184544386673
wavelet-HHL	glcm	DifferenceVariance	0.46725570678166206	0.14914219818981722
wavelet-HHL	glcm	JointEnergy	0.17105588805728977	0.38036067988448935
wavelet-HHL	glcm	JointEntropy	2.9918695648081606	1.498830300107283
wavelet-HHL	glcm	Imc1	-0.033820620386473696	-0.43074149778060156
wavelet-HHL	glcm	Imc2	0.2659510424540375	0.5976089204893278
wavelet-HHL	glcm	Idm	0.6908720820332008	0.7271672771672771
wavelet-HHL	glcm	Idmn	0.9764565882340246	0.8908669108669109
wavelet-HHL	glcm	Id	0.7034548045247515	0.7271672771672771
wavelet-HHL	glcm	Idn	0.9087894509538622	0.8181115181115182
wavelet-HHL	glcm	InverseVariance	0.48797029998905767	0.5456654456654457
wavelet-HHL	glcm	MaximumProbability	0.2219622460368663	0.43009768009768
wavelet-HHL	glcm	SumEntropy	2.052262378424797	0.9531648544418375
wavelet-HHL	glcm	SumSquares	0.49138027408427704	0.23524856096284663
wavelet-HHL	glrlm	GrayLevelNonUniformity	146.12227382045472	6.312753912753911
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.3844824619001297	0.5389792092689195
wavelet-HHL	glrlm	GrayLevelVariance	0.5555071815362618	0.23051039536554024
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	12.843389315290116	2.0919234611542303
wavelet-HHL	glrlm	LongRunEmphasis	3.2416396637665423	1.812997259151105
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	40.9851777876454	3.6203130203130205
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	0.29464271427965766	1.3611683188606265
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.09766970839195244	0.7270191347114424
wavelet-HHL	glrlm	RunEntropy	2.9308591851372987	1.5086465228495713
wavelet-HHL	glrlm	RunLengthNonUniformity	189.2390703039928	8.855373686142917
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.4915414335876287	0.7242541512230797
wavelet-HHL	glrlm	RunPercentage	0.6566409369177535	0.8351648351648352
wavelet-HHL	glrlm	RunVariance	0.818246153454436	0.19909741418437843
wavelet-HHL	glrlm	ShortRunEmphasis	0.7185219868163416	0.8398672908288293
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	9.32551338886053	1.7529426769811387
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.07264086275998359	0.611598444290752
wavelet-HHL	glszm	GrayLevelNonUniformity	9.23076923076923	1.0
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.35502958579881655	0.5
wavelet-HHL	glszm	GrayLevelVariance	2.4097633136094676	0.25
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	17.5	2.5
wavelet-HHL	glszm	LargeAreaEmphasis	5309.7692307692305	53.0
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	66008.88461538461	90.5
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	464.2770512820513	43.625
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.14419871794871794	0.625
wavelet-HHL	glszm	SizeZoneNonUniformity	7.923076923076923	1.0
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.3047337278106509	0.5
wavelet-HHL	glszm	SmallAreaEmphasis	0.5632890660720995	0.02617283950617284
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	11.572332496897683	0.08617283950617284
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.06207486154816783	0.01117283950617284
wavelet-HHL	glszm	ZoneEntropy	3.2577560641285137	0.9999999999999993
wavelet-HHL	glszm	ZonePercentage	0.04498269896193772	0.14285714285714285
wavelet-HHL	glszm	ZoneVariance	4815.562130177515	4.0
wavelet-HHL	gldm	DependenceEntropy	5.043897548676194	2.2098886380147253
wavelet-HHL	gldm	DependenceNonUniformity	41.21453287197232	5.428571428571429
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.07130542019372374	0.3877551020408163
wavelet-HHL	gldm	DependenceVariance	16.49644999461213	0.7755102040816326
wavelet-HHL	gldm	GrayLevelNonUniformity	240.55017301038063	7.571428571428571
wavelet-HHL	gldm	GrayLevelVariance	0.46106069132314026	0.22959183673469388
wavelet-HHL	gldm	HighGrayLevelEmphasis	12.735294117647058	2.0714285714285716
wavelet-HHL	gldm	LargeDependenceEmphasis	115.0484429065744	28.714285714285715
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	1443.3823529411766	55.5
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	10.019785659361784	22.017857142857142
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.0943598615916955	0.7321428571428571
wavelet-HHL	gldm	SmallDependenceEmphasis	0.04546756878594395	0.038669420149011986
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.7761200758622244	0.08152656300615484
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.005412012057351788	0.02795513443472627
wavelet-HHL	ngtdm	Busyness	4.193553337144629	22.83181818181819
wavelet-HHL	ngtdm	Coarseness	0.00904044382369598	0.30658968743778625
wavelet-HHL	ngtdm	Complexity	8.35677936926963	0.46595547309833013
wavelet-HHL	ngtdm	Contrast	0.016804447059679695	0.10268685396236417
wavelet-HHL	ngtdm	Strength	0.12826913019260167	0.3194063558638491
wavelet-HHH	firstorder	10Percentile	-8.490417803009368	-6.111944321633981
wavelet-HHH	firstorder	90Percentile	8.418704466351729	3.9101926408047607
wavelet-HHH	firstorder	Energy	52014175.659425534	1258635.276069278
wavelet-HHH	firstorder	Entropy	0.9998618080619787	0.9999999999999993
wavelet-HHH	firstorder	InterquartileRange	8.53957539141603	5.956554743915643
wavelet-HHH	firstorder	Kurtosis	3.0006267109153524	2.387439752433443
wavelet-HHH	firstorder	Maximum	18.638357583120587	8.3017164962257
wavelet-HHH	firstorder	MeanAbsoluteDeviation	5.135908948724615	3.4587028707497445
wavelet-HHH	firstorder	Mean	-0.08712313066156939	-0.19336920676714225
wavelet-HHH	firstorder	Median	-0.09761419877187259	-0.22036244110499342
wavelet-HHH	firstorder	Minimum	-21.751358378103024	-7.702728689833489
wavelet-HHH	firstorder	Range	40.389715961223615	16.004445186059186
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	3.554636386581492	2.1853001849226574
wavelet-HHH	firstorder	RootMeanSquared	299.98320500688595	299.83748884893316
wavelet-HHH	firstorder	Skewness	0.0046716429542122484	-0.015522321173758792
wavelet-HHH	firstorder	TotalEnergy	52014175.659425534	1258635.276069278
wavelet-HHH	firstorder	Uniformity	0.5000957842937704	0.5
wavelet-HHH	firstorder	Variance	42.18957416039766	18.50385164430613
wavelet-HHH	glcm	Autocorrelation	2.232116233150421	2.1913308913308915
wavelet-HHH	glcm	JointAverage	1.4928551111270956	1.4882478632478628
wavelet-HHH	glcm	ClusterProminence	0.5066893909492874	0.33712068821382096
wavelet-HHH	glcm	ClusterShade	0.006919611753720894	0.11295676374380098
wavelet-HHH	glcm	ClusterTendency	0.5067158033977075	0.3451095509428843
wavelet-HHH	glcm	Contrast	0.49289820046172966	0.5468253968253968
wavelet-HHH	glcm	Correlation	0.013808778337777912	-0.20970695970695954
wavelet-HHH	glcm	DifferenceAverage	0.49289820046172966	0.5468253968253968
wavelet-HHH	glcm	DifferenceEntropy	0.9969085134390541	0.6678122461594094
wavelet-HHH	glcm	DifferenceVariance	0.24893052680270158	0.158944076205981
wavelet-HHH	glcm	JointEnergy	0.2512624712675798	0.3950884499098785
wavelet-HHH	glcm	JointEntropy	1.996336529487343	1.485712918033602
wavelet-HHH	glcm	Imc1	-0.0031074247328243603	-0.36314677426062414
wavelet-HHH	glcm	Imc2	0.06252411002095383	0.55153338421892
wavelet-HHH	glcm	Idm	0.7535508997691351	0.7265873015873017
wavelet-HHH	glcm	Idmn	0.9014203599076543	0.8906349206349208
wavelet-HHH	glcm	Id	0.7535508997691351	0.7265873015873017
wavelet-HHH	glcm	Idn	0.8357005998460901	0.8177248677248676
wavelet-HHH	glcm	InverseVariance	0.49289820046172966	0.5468253968253968
wavelet-HHH	glcm	MaximumProbability	0.26692525044004634	0.48003663003663005
wavelet-HHH	glcm	SumEntropy	1.503438329025614	0.9388875212082054
wavelet-HHH	glcm	SumSquares	0.2499035009648593	0.22298373694207024
wavelet-HHH	glrlm	GrayLevelNonUniformity	175.43731539072735	6.026202856972088
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5001502604283352	0.5057863885495228
wavelet-HHH	glrlm	GrayLevelVariance	0.24992486978583234	0.24710680572523858
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.4921786752950323	2.5150977227900304
wavelet-HHH	glrlm	LongRunEmphasis	3.66784683899999	1.6104416950570792
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	9.047120364085346	3.9984728946267407
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	2.3230284577286513	1.0134338951646646
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6269553311762419	0.6212255693024924
wavelet-HHH	glrlm	RunEntropy	2.5149117536648222	1.5256930637493384
wavelet-HHH	glrlm	RunLengthNonUniformity	155.55209598760476	8.97380909688602
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.4425191689476499	0.7325113295778528
wavelet-HHH	glrlm	RunPercentage	0.6068671812616449	0.8516483516483517
wavelet-HHH	glrlm	RunVariance	0.9304691703517408	0.16414319560993398
wavelet-HHH	glrlm	ShortRunEmphasis	0.663943210469477	0.8654332609460813
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.6627560546335662	2.1907876430312325
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.4142399994284548	0.5340946654247936
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5	0.5
wavelet-HHH	glszm	GrayLevelVariance	0.25	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	83537.0	49.0
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	205374.5	122.5
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	53077.625	30.625
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0	2.0
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.5	1.0
wavelet-HHH	glszm	SmallAreaEmphasis	1.1979919892056672e-05	0.02040816326530612
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	3.0447140575343838e-05	0.0510204081632653
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	7.363114721234881e-06	0.012755102040816325
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993	0.9999999999999993
wavelet-HHH	glszm	ZonePercentage	0.0034602076124567475	0.14285714285714285
wavelet-HHH	glszm	ZoneVariance	16.0	0.0
wavelet-HHH	gldm	DependenceEntropy	4.546952230161056	2.8962915290459255
wavelet-HHH	gldm	DependenceNonUniformity	55.294117647058826	3.7142857142857144
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.09566456340321595	0.2653061224489796
wavelet-HHH	gldm	DependenceVariance	9.04784425473833	1.1224489795918369
wavelet-HHH	gldm	GrayLevelNonUniformity	289.0553633217993	7.0
wavelet-HHH	gldm	GrayLevelVariance	0.24995210785311478	0.25
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.4792387543252596	2.5
wavelet-HHH	gldm	LargeDependenceEmphasis	134.96885813148788	24.714285714285715
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	329.9532871972318	59.642857142857146
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	86.2227508650519	15.982142857142858
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.6301903114186851	0.625
wavelet-HHH	gldm	SmallDependenceEmphasis	0.011260070209478322	0.04909661483641076
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.028880551409289693	0.1287394719792679
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.006854949909525482	0.02918590055069647
wavelet-HHH	ngtdm	Busyness	147.2754222105973	3.6232323232323234
wavelet-HHH	ngtdm	Coarseness	0.007084150797049396	0.27599665458600503
wavelet-HHH	ngtdm	Complexity	0.4884435286016146	0.5176046176046176
wavelet-HHH	ngtdm	Contrast	0.12208975432237515	0.1294011544011544
wavelet-HHH	ngtdm	Strength	0.0070840193851094664	0.27599665458600503
wavelet-LLL	firstorder	10Percentile	587.2946303120779	414.0047828307535
wavelet-LLL	firstorder	90Percentile	783.1596817642866	630.0261329172239
wavelet-LLL	firstorder	Energy	558230332.4702015	10289926.989536187
wavelet-LLL	firstorder	Entropy	3.661577523255956	2.6455933144511445
wavelet-LLL	firstorder	InterquartileRange	91.16977216773978	92.11977472344302
