Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_9_segment_Left cerebellar	1: RTSTRUCT: ANON_9_segment_RT Sup Frontal
wavelet-HLL	glrlm	GrayLevelNonUniformity	15.337498982498984	44.24277944003005
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.5922406231897634	0.23247391689298352
wavelet-HLL	glrlm	GrayLevelVariance	0.2918940984806395	2.1141836536509864
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	2.0064397639397638	32.285036859672026
wavelet-HLL	glrlm	LongRunEmphasis	3.799532967032967	2.7379506427731832
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	4.964626577126577	78.37024932883618
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	3.5531189232578124	0.1228051143854479
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.7932494177633066	0.05030546718503022
wavelet-HLL	glrlm	RunEntropy	2.0839918968789815	3.498169426297584
wavelet-HLL	glrlm	RunLengthNonUniformity	10.84346967846968	110.4620743164475
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.4091890215139554	0.5725715901404423
wavelet-HLL	glrlm	RunPercentage	0.5974955277280859	0.7101033295063146
wavelet-HLL	glrlm	RunVariance	0.6465313989373844	0.6873525218940938
wavelet-HLL	glrlm	ShortRunEmphasis	0.5980543684710351	0.7802799817469487
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	1.5808563118979784	26.15955548953923
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.39721324136254693	0.041168795450133924
wavelet-HLL	glszm	GrayLevelNonUniformity	2.2	3.0
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.44	0.13043478260869565
wavelet-HLL	glszm	GrayLevelVariance	0.4	5.64461247637051
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	4.4	40.608695652173914
wavelet-HLL	glszm	LargeAreaEmphasis	262.2	787.0434782608696
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	272.2	20593.565217391304
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	259.9222222222222	31.358559303350972
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.37222222222222223	0.08801650289745527
wavelet-HLL	glszm	SizeZoneNonUniformity	1.4	3.782608695652174
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.28	0.16446124763705103
wavelet-HLL	glszm	SmallAreaEmphasis	0.4723765432098766	0.2637759665909449
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	2.8890432098765433	10.388218794074618
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.0904320987654321	0.023200318198852255
wavelet-HLL	glszm	ZoneEntropy	2.321928094887361	4.436605434317876
wavelet-HLL	glszm	ZonePercentage	0.11627906976744186	0.08582089552238806
wavelet-HLL	glszm	ZoneVariance	188.23999999999998	651.2703213610587
wavelet-HLL	gldm	DependenceEntropy	4.082673184683084	5.5769426505173385
wavelet-HLL	gldm	DependenceNonUniformity	3.0	17.53731343283582
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.06976744186046512	0.0654377366896859
wavelet-HLL	gldm	DependenceVariance	33.27203893996755	26.420249498774783
wavelet-HLL	gldm	GrayLevelNonUniformity	31.0	76.55970149253731
wavelet-HLL	gldm	GrayLevelVariance	0.19794483504597082	1.7076186233014035
wavelet-HLL	gldm	HighGrayLevelEmphasis	1.6046511627906976	30.738805970149254
wavelet-HLL	gldm	LargeDependenceEmphasis	164.72093023255815	99.30597014925372
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	166.72093023255815	2572.768656716418
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	164.2467700258398	4.05872190387349
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.8746770025839794	0.04772471436750488
wavelet-HLL	gldm	SmallDependenceEmphasis	0.0787476285914412	0.06453289587039517
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	0.4120809619247745	2.379066414890589
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.02125408853976162	0.004763825443332899
wavelet-HLL	ngtdm	Busyness	1.4170951892391521	0.5059915985438355
wavelet-HLL	ngtdm	Coarseness	0.22987698937322423	0.029282013653166742
wavelet-HLL	ngtdm	Complexity	0.8122863487049945	29.82237357102118
wavelet-HLL	ngtdm	Contrast	0.017209255874686587	0.028831087203630777
wavelet-HLL	ngtdm	Strength	0.8169963913465998	0.979296518439354
wavelet-HLH	firstorder	10Percentile	-2.3189977178567998	-14.97753339315232
wavelet-HLH	firstorder	90Percentile	3.7944779603728094	18.614253570891684
wavelet-HLH	firstorder	Energy	3882305.575012381	24343948.873773277
wavelet-HLH	firstorder	Entropy	0.9964859898867824	1.4118251213012352
wavelet-HLH	firstorder	InterquartileRange	3.8359449743747476	15.96764963143399
wavelet-HLH	firstorder	Kurtosis	3.5185695479258063	4.662824515993873
wavelet-HLH	firstorder	Maximum	8.48439325822267	51.0283588909854
wavelet-HLH	firstorder	MeanAbsoluteDeviation	2.275644204327074	10.890674431881266
wavelet-HLH	firstorder	Mean	0.46260867787680876	1.031153837485583
wavelet-HLH	firstorder	Median	-0.36854561596570623	0.9536483684405611
wavelet-HLH	firstorder	Minimum	-6.476261553664964	-49.87782608803048
wavelet-HLH	firstorder	Range	14.960654811887634	100.90618497901588
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	1.4770107270484134	6.9629995938405225
wavelet-HLH	firstorder	RootMeanSquared	300.47658172156883	301.38949903077196
wavelet-HLH	firstorder	Skewness	0.5305614450887581	0.16772224215902232
wavelet-HLH	firstorder	TotalEnergy	3882305.575012381	24343948.873773277
wavelet-HLH	firstorder	Uniformity	0.5024337479718766	0.42907663176654043
wavelet-HLH	firstorder	Variance	8.396949563696785	215.8745452917745
wavelet-HLH	glcm	Autocorrelation	2.2395400887887225	6.354849851555528
wavelet-HLH	glcm	JointAverage	1.4943279947139005	2.5139755403424524
wavelet-HLH	glcm	ClusterProminence	0.5071673095683707	2.94381131891907
wavelet-HLH	glcm	ClusterShade	0.0076879214173778	0.10849645754693338
wavelet-HLH	glcm	ClusterTendency	0.5078994194904439	0.9145884572853533
wavelet-HLH	glcm	Contrast	0.48688779070595906	0.7760554553279183
wavelet-HLH	glcm	Correlation	0.02076527060355774	0.0826729316484105
wavelet-HLH	glcm	DifferenceAverage	0.48688779070595906	0.6133231104688889
wavelet-HLH	glcm	DifferenceEntropy	0.9722630098594822	1.297838979946295
wavelet-HLH	glcm	DifferenceVariance	0.24058396225220677	0.3915039551129698
wavelet-HLH	glcm	JointEnergy	0.26202243264959174	0.1902245197316863
wavelet-HLH	glcm	JointEntropy	1.9641783912752342	2.762811648109219
wavelet-HLH	glcm	Imc1	-0.028350848395071463	-0.04867331809429582
wavelet-HLH	glcm	Imc2	0.17477676184372476	0.32512654538602964
wavelet-HLH	glcm	Idm	0.7565561046470205	0.7096116792514585
wavelet-HLH	glcm	Idmn	0.9026224418588082	0.9716254428477714
wavelet-HLH	glcm	Id	0.7565561046470205	0.7191343640917266
wavelet-HLH	glcm	Idn	0.83770406976468	0.9015593370744239
wavelet-HLH	glcm	InverseVariance	0.48688779070595906	0.4834569468037244
wavelet-HLH	glcm	MaximumProbability	0.30310487883055315	0.2464262359486336
wavelet-HLH	glcm	SumEntropy	1.4772906005692756	1.9369394628422758
wavelet-HLH	glcm	SumSquares	0.24869680254910076	0.42266097815331793
wavelet-HLH	glrlm	GrayLevelNonUniformity	16.228726722275113	73.52268923465616
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.5049760556468907	0.40596427318148476
wavelet-HLH	glrlm	GrayLevelVariance	0.24751197217655463	0.4841734558836732
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	2.367823262178101	6.971561210133617
wavelet-HLH	glrlm	LongRunEmphasis	2.2488038819395557	3.088197821944538
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	5.469788140898198	20.764974246748814
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	1.443557817199895	0.5969341462386992
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.6580441844554747	0.21033733110169298
wavelet-HLH	glrlm	RunEntropy	1.976743469202591	2.763009872748515
wavelet-HLH	glrlm	RunLengthNonUniformity	19.151243504089805	94.92469020337761
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.5866852221924265	0.5144019529946465
wavelet-HLH	glrlm	RunPercentage	0.7477638640429336	0.6747990815154993
wavelet-HLH	glrlm	RunVariance	0.3750356179007318	0.7636169903573532
wavelet-HLH	glrlm	ShortRunEmphasis	0.7803116905761592	0.7325829769633128
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	1.828762722477144	5.188571500961989
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.5181989326009131	0.15984567896094784
wavelet-HLH	glszm	GrayLevelNonUniformity	1.0	2.3333333333333335
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.5	0.25925925925925924
wavelet-HLH	glszm	GrayLevelVariance	0.25	2.1728395061728394
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	2.5	9.88888888888889
wavelet-HLH	glszm	LargeAreaEmphasis	464.5	3414.4444444444443
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	1064.5	23233.333333333332
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	314.5	593.2991975308643
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.625	0.39873456790123457
wavelet-HLH	glszm	SizeZoneNonUniformity	1.0	2.3333333333333335
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.5	0.25925925925925924
wavelet-HLH	glszm	SmallAreaEmphasis	0.002195179584120983	0.4616273863157233
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	0.0059451795841209834	5.026518770260574
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.001257679584120983	0.2363145121396949
wavelet-HLH	glszm	ZoneEntropy	0.9999999999999993	2.947702779220087
wavelet-HLH	glszm	ZonePercentage	0.046511627906976744	0.033582089552238806
wavelet-HLH	glszm	ZoneVariance	2.25	2527.7283950617284
wavelet-HLH	gldm	DependenceEntropy	4.080350731889831	4.927520756823077
wavelet-HLH	gldm	DependenceNonUniformity	4.767441860465116	20.111940298507463
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.11087074094104922	0.07504455335263979
wavelet-HLH	gldm	DependenceVariance	8.15359653866955	14.136054800623747
wavelet-HLH	gldm	GrayLevelNonUniformity	21.6046511627907	114.99253731343283
wavelet-HLH	gldm	GrayLevelVariance	0.24878312601406163	0.4202494987747828
wavelet-HLH	gldm	HighGrayLevelEmphasis	2.395348837209302	6.858208955223881
wavelet-HLH	gldm	LargeDependenceEmphasis	65.27906976744185	103.53731343283582
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	165.46511627906978	682.4179104477612
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	40.23255813953488	18.869137645107795
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.6511627906976745	0.2023155058043118
wavelet-HLH	gldm	SmallDependenceEmphasis	0.03176016240916941	0.034814469177671205
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.06932215787390167	0.31221504157842367
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.02236966354298634	0.012629515216140365
wavelet-HLH	ngtdm	Busyness	13.445565599766793	3.582254880791389
wavelet-HLH	ngtdm	Coarseness	0.09406118864756993	0.018740785000268573
wavelet-HLH	ngtdm	Complexity	0.49448267213853	5.666112229213056
wavelet-HLH	ngtdm	Contrast	0.1224935085514256	0.022265745227681218
wavelet-HLH	ngtdm	Strength	0.09446466448336435	0.1855261283987946
wavelet-HHL	firstorder	10Percentile	-4.820019120605088	-13.085390690323656
wavelet-HHL	firstorder	90Percentile	4.169292995976243	11.908260555234824
wavelet-HHL	firstorder	Energy	3879115.336255315	24050345.072908737
wavelet-HHL	firstorder	Entropy	0.9330252953592905	1.2722276699273103
wavelet-HHL	firstorder	InterquartileRange	2.5314077125593624	9.75006780745266
wavelet-HHL	firstorder	Kurtosis	3.0703349220956717	7.041093568230382
wavelet-HHL	firstorder	Maximum	7.372188955204847	39.190941694012494
wavelet-HHL	firstorder	MeanAbsoluteDeviation	2.4758021123512224	7.585363729120229
wavelet-HHL	firstorder	Mean	0.3342612067231438	-0.632168002972231
wavelet-HHL	firstorder	Median	0.7399420604678261	-0.2140099767131845
wavelet-HHL	firstorder	Minimum	-7.39973291099974	-59.20106422959769
wavelet-HHL	firstorder	Range	14.771921866204586	98.39200592361018
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	1.3906928014291609	4.4526101623306955
wavelet-HHL	firstorder	RootMeanSquared	300.3530998076715	299.5665094025526
wavelet-HHL	firstorder	Skewness	-0.3656054465764796	-0.7570140291604478
wavelet-HHL	firstorder	TotalEnergy	3879115.336255315	24050345.072908737
wavelet-HHL	firstorder	Uniformity	0.5457003785830179	0.45725662731120514
wavelet-HHL	firstorder	Variance	11.316109488890643	118.99472102896168
wavelet-HHL	glcm	Autocorrelation	2.8218316231703304	12.121650457451725
wavelet-HHL	glcm	JointAverage	1.6814268163704726	3.480266902305872
wavelet-HHL	glcm	ClusterProminence	0.38715031350023277	1.9383849173128285
wavelet-HHL	glcm	ClusterShade	-0.1265177821933584	-0.24436513414813732
wavelet-HHL	glcm	ClusterTendency	0.41752136109778604	0.7202973280223757
wavelet-HHL	glcm	Contrast	0.4448976518821742	0.6833632644115836
wavelet-HHL	glcm	Correlation	-0.04063675074973593	0.024600036976968588
wavelet-HHL	glcm	DifferenceAverage	0.4448976518821742	0.57752237295789
wavelet-HHL	glcm	DifferenceEntropy	0.958790833544668	1.2051091691365732
wavelet-HHL	glcm	DifferenceVariance	0.23649206828475805	0.33934473245650626
wavelet-HHL	glcm	JointEnergy	0.33229842522526176	0.22052018271787974
wavelet-HHL	glcm	JointEntropy	1.7313426258365996	2.460640936134512
wavelet-HHL	glcm	Imc1	-0.07335083931463224	-0.060231746056110404
wavelet-HHL	glcm	Imc2	0.2442600252313844	0.3554775477105145
wavelet-HHL	glcm	Idm	0.7775511740589128	0.7218229026664245
wavelet-HHL	glcm	Idmn	0.9110204696235653	0.9746888265737028
wavelet-HHL	glcm	Id	0.7775511740589128	0.7279161742214657
wavelet-HHL	glcm	Idn	0.851700782705942	0.9061975218362583
wavelet-HHL	glcm	InverseVariance	0.4448976518821742	0.49400458953506426
wavelet-HHL	glcm	MaximumProbability	0.45897799042938553	0.2780288645868749
wavelet-HHL	glcm	SumEntropy	1.2864449739544253	1.7342380770511059
wavelet-HHL	glcm	SumSquares	0.21560475324499012	0.35091514810848984
wavelet-HHL	glrlm	GrayLevelNonUniformity	16.054180185395758	79.4449075363236
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.5163174339541964	0.4421842152539109
wavelet-HHL	glrlm	GrayLevelVariance	0.24184128302290178	0.3931204095347489
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	2.7574916698048932	12.207031735705328
wavelet-HHL	glrlm	LongRunEmphasis	2.4538395876748327	3.043676193943731
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	7.706676696712727	37.95028104304948
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	1.1406303104153592	0.2762281280433502
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.5606270825487767	0.09840959640936105
wavelet-HHL	glrlm	RunEntropy	1.9022894005637399	2.641091438271167
wavelet-HHL	glrlm	RunLengthNonUniformity	17.516893256796	92.2658490165583
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.5487209554749453	0.5015555919605454
wavelet-HHL	glrlm	RunPercentage	0.7227191413237924	0.6696326061997705
wavelet-HHL	glrlm	RunVariance	0.3607100992309474	0.6958954203558889
wavelet-HHL	glrlm	ShortRunEmphasis	0.736129551270925	0.7208519386880812
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	1.8450985525855506	8.69391020211953
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.4588873009422689	0.07396198248532383
wavelet-HHL	glszm	GrayLevelNonUniformity	1.0	1.5714285714285714
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.5	0.22448979591836735
wavelet-HHL	glszm	GrayLevelVariance	0.25	2.1224489795918364
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	2.5	12.0
wavelet-HHL	glszm	LargeAreaEmphasis	504.5	4689.142857142857
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	1680.5	58560.857142857145
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	210.5	408.3063492063492
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.625	0.250515873015873
wavelet-HHL	glszm	SizeZoneNonUniformity	1.0	2.142857142857143
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.5	0.30612244897959184
wavelet-HHL	glszm	SmallAreaEmphasis	0.0028599773242630384	0.4672186047968294
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	0.004773242630385487	5.190451218852496
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.0023816609977324265	0.18644466245680283
wavelet-HHL	glszm	ZoneEntropy	0.9999999999999993	2.807354922057602
wavelet-HHL	glszm	ZonePercentage	0.046511627906976744	0.026119402985074626
wavelet-HHL	glszm	ZoneVariance	42.25	3223.3469387755104
wavelet-HHL	gldm	DependenceEntropy	3.9489208608571977	4.7665929225854216
wavelet-HHL	gldm	DependenceNonUniformity	3.9302325581395348	21.65671641791045
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.0914007571660357	0.08080864335041212
wavelet-HHL	gldm	DependenceVariance	14.305029745808547	12.555413232345733
wavelet-HHL	gldm	GrayLevelNonUniformity	23.46511627906977	122.54477611940298
wavelet-HHL	gldm	GrayLevelVariance	0.22714981070849108	0.3530853196703052
wavelet-HHL	gldm	HighGrayLevelEmphasis	2.953488372093023	12.343283582089553
wavelet-HHL	gldm	LargeDependenceEmphasis	81.69767441860465	104.51492537313433
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	299.09302325581393	1328.9701492537313
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	27.348837209302324	8.972529021558874
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.5116279069767442	0.09456053067993367
wavelet-HHL	gldm	SmallDependenceEmphasis	0.03624273076287499	0.030494725503894454
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.06163441467553977	0.3521595588558378
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.029894809784708796	0.006811668198142835
wavelet-HHL	ngtdm	Busyness	4.874092323979812	2.9447362529277554
wavelet-HHL	ngtdm	Coarseness	0.1075872611855374	0.016356910211111256
wavelet-HHL	ngtdm	Complexity	0.43231538189977786	5.9826928488845885
wavelet-HHL	ngtdm	Contrast	0.10069921704257814	0.01904712132647933
wavelet-HHL	ngtdm	Strength	0.10491747389005367	0.17756982355788617
wavelet-HHH	firstorder	10Percentile	-2.198950717132094	-6.008362202364275
wavelet-HHH	firstorder	90Percentile	1.8842919764258017	7.559395626195932
wavelet-HHH	firstorder	Energy	3869342.8226724206	24184755.15841792
wavelet-HHH	firstorder	Entropy	0.9807983646944289	0.9998393017810479
wavelet-HHH	firstorder	InterquartileRange	2.6428603949664375	6.271178758062433
wavelet-HHH	firstorder	Kurtosis	2.1943089651829832	5.094067291489935
wavelet-HHH	firstorder	Maximum	3.6857475775207234	24.55765205570907
wavelet-HHH	firstorder	MeanAbsoluteDeviation	1.3003653236771382	4.30847436669886
wavelet-HHH	firstorder	Mean	-0.02948287299789817	0.34617175851476867
wavelet-HHH	firstorder	Median	-0.2372045705133109	-0.005783547400243218
wavelet-HHH	firstorder	Minimum	-2.5244965774720822	-22.614821591233795
wavelet-HHH	firstorder	Range	6.210244154992806	47.17247364694286
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	0.9568013982623934	2.784234697844311
wavelet-HHH	firstorder	RootMeanSquared	299.9745269290967	300.4024362841287
wavelet-HHH	firstorder	Skewness	0.20458439663261485	0.18769348498752111
wavelet-HHH	firstorder	TotalEnergy	3869342.8226724206	24184755.15841792
wavelet-HHH	firstorder	Uniformity	0.5132504056246621	0.5001113833815994
wavelet-HHH	firstorder	Variance	2.405660894294891	33.80083544474263
wavelet-HHH	glcm	Autocorrelation	1.9478199428591765	2.232441971562804
wavelet-HHH	glcm	JointAverage	1.398056184661247	1.495468652773233
wavelet-HHH	glcm	ClusterProminence	0.4625575319027365	0.49162553236699413
wavelet-HHH	glcm	ClusterShade	0.09065957237955609	0.0022313591188061564
wavelet-HHH	glcm	ClusterTendency	0.46335605021814996	0.4917455120520107
wavelet-HHH	glcm	Contrast	0.4926972222491297	0.5079279735137876
wavelet-HHH	glcm	Correlation	-0.02952908503557206	-0.016222496160912807
wavelet-HHH	glcm	DifferenceAverage	0.4926972222491297	0.5079279735137876
wavelet-HHH	glcm	DifferenceEntropy	0.9525989318453919	0.9906172734758538
wavelet-HHH	glcm	DifferenceVariance	0.23435879984067023	0.2467630380460486
wavelet-HHH	glcm	JointEnergy	0.28761456392568996	0.25340021917105227
wavelet-HHH	glcm	JointEntropy	1.885174859409581	1.9900753747402113
wavelet-HHH	glcm	Imc1	-0.05286830998481395	-0.009457426838748133
wavelet-HHH	glcm	Imc2	0.23263746732561097	0.1094684639594245
wavelet-HHH	glcm	Idm	0.7536513888754351	0.7460360132431063
wavelet-HHH	glcm	Idmn	0.9014605555501739	0.8984144052972424
wavelet-HHH	glcm	Id	0.7536513888754351	0.7460360132431063
wavelet-HHH	glcm	Idn	0.8357675925836234	0.8306906754954041
wavelet-HHH	glcm	InverseVariance	0.4926972222491297	0.5079279735137876
wavelet-HHH	glcm	MaximumProbability	0.3647527133716973	0.27419547244927
wavelet-HHH	glcm	SumEntropy	1.3924776371604515	1.482147401226424
wavelet-HHH	glcm	SumSquares	0.23901331811681992	0.24991837139144954
wavelet-HHH	glrlm	GrayLevelNonUniformity	16.327076173153024	88.3473888002152
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5040557284467642	0.5002289208553056
wavelet-HHH	glrlm	GrayLevelVariance	0.24797213577661792	0.24988553957234727
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.3776714729916817	2.48103320439603
wavelet-HHH	glrlm	LongRunEmphasis	2.1477053878761656	3.058148828820575
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	4.505928636070951	7.568798246943656
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	1.5581495758274697	1.9304864742898045
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6555821317520797	0.6297416989009925
wavelet-HHH	glrlm	RunEntropy	1.9443561071403734	2.353317462110376
wavelet-HHH	glrlm	RunLengthNonUniformity	19.297105901233035	85.8754057370661
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.5867518856007595	0.4835361376573921
wavelet-HHH	glrlm	RunPercentage	0.7531305903398925	0.6590126291618829
wavelet-HHH	glrlm	RunVariance	0.3302009419479722	0.7137896936467034
wavelet-HHH	glrlm	ShortRunEmphasis	0.7795633983671618	0.7109837792260788
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.9464074646911855	1.769114374820521
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.4878523817861558	0.4464511303274683
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5	0.5
wavelet-HHH	glszm	GrayLevelVariance	0.25	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	474.5	17960.0
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	960.5	44096.0
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	353.0	11426.0
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0	1.0
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.5	0.5
wavelet-HHH	glszm	SmallAreaEmphasis	0.0023432098765432097	5.5728923395642494e-05
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	0.0069728395061728395	0.00014181707766561493
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.0011858024691358024	3.420688482814938e-05
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993	0.9999999999999993
wavelet-HHH	glszm	ZonePercentage	0.046511627906976744	0.007462686567164179
wavelet-HHH	glszm	ZoneVariance	12.25	4.0
wavelet-HHH	gldm	DependenceEntropy	3.9850050232826244	4.525184924410876
wavelet-HHH	gldm	DependenceNonUniformity	5.0	24.895522388059703
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.11627906976744186	0.09289374025395411
wavelet-HHH	gldm	DependenceVariance	8.987560843699297	8.944642459345063
wavelet-HHH	gldm	GrayLevelNonUniformity	22.069767441860463	134.02985074626866
wavelet-HHH	gldm	GrayLevelVariance	0.24337479718766902	0.24994430830920028
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.255813953488372	2.4776119402985075
wavelet-HHH	gldm	LargeDependenceEmphasis	64.02325581395348	106.27611940298507
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	108.11627906976744	260.82089552238807
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	53.0	67.63992537313433
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.686046511627907	0.6305970149253731
wavelet-HHH	gldm	SmallDependenceEmphasis	0.031128080818996727	0.014778956828896747
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.09335272002868579	0.03615125947116601
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.015571921016574473	0.009435881168329429
wavelet-HHH	ngtdm	Busyness	20.892179532557382	71.22619501145725
wavelet-HHH	ngtdm	Coarseness	0.09355392775079228	0.014697893097217994
wavelet-HHH	ngtdm	Complexity	0.49716381797324216	0.507738525365701
wavelet-HHH	ngtdm	Contrast	0.12191468705150292	0.1269009693839675
wavelet-HHH	ngtdm	Strength	0.09284983034034903	0.014698516813645908
wavelet-LLL	firstorder	10Percentile	147.1185626452276	732.168806421074
wavelet-LLL	firstorder	90Percentile	221.55219481001146	870.4831072551898
wavelet-LLL	firstorder	Energy	10064247.02693558	333883982.74128515
wavelet-LLL	firstorder	Entropy	2.041195513387887	2.871631837891334
wavelet-LLL	firstorder	InterquartileRange	29.716374019044878	69.00726404657769
wavelet-LLL	firstorder	Kurtosis	2.5439666384768453	10.744415333650789
wavelet-LLL	firstorder	Maximum	236.03216909281235	895.0313916746088
wavelet-LLL	firstorder	MeanAbsoluteDeviation	19.960312439091844	57.36046254010898
wavelet-LLL	firstorder	Mean	183.08071101247452	812.7282949617415
wavelet-LLL	firstorder	Median	182.62900556634082	843.7376738803598
wavelet-LLL	firstorder	Minimum	128.94404500514455	405.1119349006508
wavelet-LLL	firstorder	Range	107.08812408766781	489.919456773958
wavelet-LLL	firstorder	RobustMeanAbsoluteDeviation	12.52728146374499	29.965093116034993
wavelet-LLL	firstorder	RootMeanSquared	483.7894753302952	1116.170128832219
wavelet-LLL	firstorder	Skewness	0.16039166598505045	-2.686035539609591
wavelet-LLL	firstorder	TotalEnergy	10064247.02693558	333883982.74128515
wavelet-LLL	firstorder	Uniformity	0.29259058950784206	0.20436065938961903
wavelet-LLL	firstorder	Variance	685.2830880444104	7671.498088868057
