Image type	Feature Class	Feature Name	RTSTRUCT: ANON_6_segment_Lt flax frontal071720	RTSTRUCT: ANON_6_segment_Rt ant frontal071720	RTSTRUCT: ANON_6_segment_Lt occipital 071720	RTSTRUCT: ANON_6_segment_Ltlat pcerebellar 071720	RTSTRUCT: ANON_6_segment_Lt temporal071720
exponential	glrlm	RunLengthNonUniformity	53.87211307670383	57.40930644713194	82.99317124258351	35.140931691995966	14.543244575936882
exponential	glrlm	RunLengthNonUniformityNormalized	0.5653131601943692	0.7670189850398794	0.8227878067491472	0.8425256393520644	0.8969176876295959
exponential	glrlm	RunPercentage	0.7262969588550982	0.8685152057245081	0.9071379071379072	0.9179487179487181	0.9411764705882355
exponential	glrlm	RunVariance	0.4878057270147969	0.17156001800431386	0.10120190643081031	0.08379421240802697	0.07885112432357255
exponential	glrlm	ShortRunEmphasis	0.7723703111098877	0.8971091439035542	0.9253357816233291	0.9301376505454482	0.9532195101906642
exponential	glrlm	ShortRunHighGrayLevelEmphasis	2.949295718136224	14.681038261207137	31.061880280801006	21.339442403182627	12.632039921491279
exponential	glrlm	ShortRunLowGrayLevelEmphasis	0.4791574065211051	0.3869975728393588	0.21294812320835702	0.17970460676991584	0.46786337987898974
exponential	glszm	GrayLevelNonUniformity	1.0	2.411764705882353	3.0606060606060606	1.0	1.5
exponential	glszm	GrayLevelNonUniformityNormalized	0.25	0.14186851211072665	0.09274563820018365	0.1111111111111111	0.1875
exponential	glszm	GrayLevelVariance	1.25	7.501730103806229	12.453627180899911	16.91358024691358	7.0
exponential	glszm	HighGrayLevelZoneEmphasis	7.5	35.529411764705884	48.09090909090909	58.44444444444444	23.0
exponential	glszm	LargeAreaEmphasis	1768.25	103.6470588235294	40.39393939393939	43.0	7.375
exponential	glszm	LargeAreaHighGrayLevelEmphasis	3139.25	332.6470588235294	660.3030303030303	433.77777777777777	35.375
exponential	glszm	LargeAreaLowGrayLevelEmphasis	1540.8125	76.06497149395419	9.5105321900909	8.425612087007451	5.200476367630386
exponential	glszm	LowGrayLevelZoneEmphasis	0.3559027777777778	0.11524372382868055	0.18837881034146256	0.16668204585518753	0.32547636763038545
exponential	glszm	SizeZoneNonUniformity	1.0	4.647058823529412	9.303030303030303	1.6666666666666667	3.75
exponential	glszm	SizeZoneNonUniformityNormalized	0.25	0.27335640138408307	0.28191000918273645	0.18518518518518517	0.46875
exponential	glszm	SmallAreaEmphasis	0.008077092560317668	0.4980215601283803	0.5296027928567612	0.3763433095376152	0.65625
exponential	glszm	SmallAreaHighGrayLevelEmphasis	0.11937323138621839	18.670364956844345	27.20459853638425	45.748564379620824	21.989583333333332
exponential	glszm	SmallAreaLowGrayLevelEmphasis	0.0006416466741442691	0.022453374599636727	0.08112701449302312	0.010560124012974867	0.14839303429705214
exponential	glszm	ZoneEntropy	1.9999999999999987	3.616874605956217	4.476064195050462	3.1699250014423095	2.749999999999998
exponential	glszm	ZonePercentage	0.031007751937984496	0.19767441860465115	0.2972972972972973	0.2	0.47058823529411764
exponential	glszm	ZoneVariance	728.1875	78.0553633217993	29.079889807162534	18.0	2.859375
exponential	gldm	DependenceEntropy	4.616155463905315	4.62355756310908	4.955937263833745	3.820887554109431	2.895423870280312
exponential	gldm	DependenceNonUniformity	12.922480620155039	11.534883720930232	18.873873873873872	12.6	6.411764705882353
exponential	gldm	DependenceNonUniformityNormalized	0.10017426837329488	0.1341265548945376	0.1700348997646295	0.28	0.3771626297577855
exponential	gldm	DependenceVariance	8.211285379484405	5.545700378583018	3.774206639071504	1.0044444444444445	1.3079584775086506
exponential	gldm	GrayLevelNonUniformity	54.82945736434109	21.186046511627907	15.54054054054054	8.6	5.235294117647059
exponential	gldm	GrayLevelVariance	0.789736193738357	6.1120876149269865	13.321321321321323	7.039999999999999	5.051903114186851
exponential	gldm	HighGrayLevelEmphasis	3.4651162790697674	13.965116279069768	35.0990990990991	20.977777777777778	12.058823529411764
exponential	gldm	LargeDependenceEmphasis	74.08527131782945	25.069767441860463	15.432432432432432	10.822222222222223	7.705882352941177
exponential	gldm	LargeDependenceHighGrayLevelEmphasis	187.03100775193798	100.70930232558139	826.6126126126126	107.68888888888888	27.235294117647058
exponential	gldm	LargeDependenceLowGrayLevelEmphasis	58.92754091300603	17.611350263153216	3.3437550083916214	2.882145737017402	5.0943418200613575
exponential	gldm	LowGrayLevelEmphasis	0.6695736434108527	0.48022403878835723	0.23115826275250187	0.20352433784044766	0.5061065259437109
exponential	gldm	SmallDependenceEmphasis	0.023107262531341762	0.16711756849596	0.2390759920918651	0.17519753086419754	0.3736764705882353
exponential	gldm	SmallDependenceHighGrayLevelEmphasis	0.098543304351847	5.012942958729573	10.15963269391841	10.726376543209879	10.491323529411764
exponential	gldm	SmallDependenceLowGrayLevelEmphasis	0.012725298873471196	0.029413637599671524	0.04453741099490411	0.017677801489281678	0.11507711417900493
exponential	ngtdm	Busyness	11.22894129020494	1.9426057434224644	1.1315459281525928	0.7864001001573997	2.2627915275781127
exponential	ngtdm	Coarseness	0.03567755032808713	0.031621738809619264	0.025978783281621943	0.06747969351126454	0.09162005012128763
exponential	ngtdm	Complexity	3.9159787488962645	110.8210865609815	203.82030786834315	103.16572608923573	62.495144115338434
exponential	ngtdm	Contrast	0.06951635285462561	0.17830519354485858	0.4114662188468249	0.39019776601998823	0.8072922407443067
exponential	ngtdm	Strength	0.3272301218130569	4.199106340642177	3.1855850685172715	6.275395403889314	4.801283803048169
square	firstorder	10Percentile	31.83502972061041	63.38851088160649	90.85803958265045	99.59753539979467	121.27886526785935
square	firstorder	90Percentile	166.86501510834495	225.44550312341877	292.3045159014985	244.0100463251375	247.32378980103508
square	firstorder	Energy	20050520.198410757	16097252.552198283	25737948.235571943	9781061.359293614	3723013.9693482057
square	firstorder	Entropy	2.8804276682609937	3.08975737569051	3.3389055748985563	3.0461839308116434	2.3071885761626665
square	firstorder	InterquartileRange	74.99153062239102	93.32551519267717	123.92979454651973	60.22370069413826	37.5101193945751
square	firstorder	Kurtosis	2.02574947673654	2.7498059733510454	1.9113255788618881	3.075956201545081	2.7334746611509497
square	firstorder	Maximum	193.351147253225	291.12128428199503	301.6017911673083	302.98822315802585	271.664728254898
square	firstorder	MeanAbsoluteDeviation	41.77633170632032	54.108092043261784	61.871249222573326	43.71167485603626	39.018987665072935
square	firstorder	Mean	91.19610330069528	127.73799329679537	176.07261550676665	162.74226251829037	165.36890312371617
square	firstorder	Median	84.57156013055439	104.02204092079151	167.7150209082119	159.63712967634467	149.62457031922483
square	firstorder	Minimum	10.272793052417502	38.658691640490865	37.66747969984652	68.13284729739681	108.73143432317522
square	firstorder	Range	183.0783542008075	252.46259264150416	263.9343114674618	234.85537586062904	162.9332939317228
square	firstorder	RobustMeanAbsoluteDeviation	32.385464119117835	38.568327427139046	49.064017419354634	27.030426243614937	24.73095428185542
square	firstorder	RootMeanSquared	394.2466095414989	432.6399834251564	481.53235356274365	466.2155285867403	467.97523623196673
square	firstorder	Skewness	0.32547805029664373	0.8961894323535008	0.2748277876105212	0.6324475316113088	1.0347809793073346
square	firstorder	TotalEnergy	20050520.198410757	16097252.552198283	25737948.235571943	9781061.359293614	3723013.9693482057
square	firstorder	Uniformity	0.1444023796646836	0.1403461330448891	0.10997483970456944	0.13679012345679012	0.23183391003460208
square	firstorder	Variance	2395.9978973188477	4217.564348550231	5228.2722922214825	3226.5175748672464	2432.605731794291
square	glcm	Autocorrelation	23.364353005428423	30.73832317702806	56.23361834292828	33.050700115714555	11.49102564102564
square	glcm	JointAverage	4.679410168226471	5.386629750768013	7.330364621372807	5.699866115067755	3.493589743589744
square	glcm	ClusterProminence	235.6037740373451	828.0604782100337	1090.7668068373941	478.3685521596381	103.06334412393163
square	glcm	ClusterShade	1.7323046807229072	33.834844716947416	-10.841754476703057	2.876640529629767	5.800826210826215
square	glcm	ClusterTendency	10.469372028496444	18.456249297708993	22.4346689839694	13.131155502125486	6.510128205128206
square	glcm	Contrast	4.632062209368335	11.617182066115017	12.469615688159674	10.970668971087425	9.930769230769231
square	glcm	Correlation	0.38536919819367454	0.23461332247298636	0.2903136725359898	0.09557547938928751	-0.2067191365090094
square	glcm	DifferenceAverage	1.728974692263341	2.7250265393892024	2.7914245114247374	2.650709098817737	2.594871794871795
square	glcm	DifferenceEntropy	2.21519950908465	2.753268308345521	2.861868158158666	2.519926487003969	1.7909383702154915
square	glcm	DifferenceVariance	1.5511451576573754	4.0282723798269355	4.446883879213141	3.6752747735911746	2.7632051282051284
square	glcm	JointEnergy	0.027243908189878922	0.02420852580491959	0.01984468236320197	0.039157261141518185	0.12965811965811969
square	glcm	JointEntropy	5.374425669529146	5.631960096729558	5.970627367187353	4.865031809983183	3.13998408559789
square	glcm	Imc1	-0.13454547497200847	-0.2573934433582377	-0.19601147087030857	-0.42417224306666773	-0.6021944111107966
square	glcm	Imc2	0.720047310783307	0.8976054318420434	0.8485233602364372	0.9602408286154419	0.9579397934664117
square	glcm	Idm	0.4017112272165449	0.2969445216066541	0.30738398133925043	0.29443253063953534	0.2991868373768826
square	glcm	Idmn	0.9382840282342919	0.922137238953039	0.9283676565747727	0.925990739674076	0.8547886602337036
square	glcm	Id	0.47204459854232395	0.3828831282001903	0.39354789085181313	0.37935894464334746	0.3881425518925519
square	glcm	Idn	0.8360338858999629	0.8183698735896031	0.8279111323768148	0.8218165269121062	0.7554319078357541
square	glcm	InverseVariance	0.411953347456612	0.3162026987606287	0.27728440758720035	0.34701350649076984	0.2981063034188034
square	glcm	MaximumProbability	0.051114792619693386	0.060588308224449244	0.06120042896137956	0.07866469268227397	0.19134615384615386
square	glcm	SumEntropy	3.5679887571529703	3.763180246547109	4.000968481790364	3.3155332565807423	2.038356930067351
square	glcm	SumSquares	3.775358559466196	7.5183578409560035	8.726071168032268	6.02545611830323	4.110224358974359
square	glrlm	GrayLevelNonUniformity	16.767243377302826	11.022504721193041	10.949818546729091	5.7985327809685225	3.6659448394742506
square	glrlm	GrayLevelNonUniformityNormalized	0.1463234487504999	0.13791558283182773	0.10911864467795865	0.13603249453910102	0.2266316771806762
square	glrlm	GrayLevelVariance	3.7195204180017543	6.579169946586523	8.14538131536884	5.338863360370149	3.78031682912607
square	glrlm	HighGrayLevelRunEmphasis	20.25647312956448	28.068824786864127	48.540558625076535	31.195802483929786	13.249577138547728
square	glrlm	LongRunEmphasis	1.422008263328517	1.2384852993672502	1.3367560805124001	1.1810317895079216	1.1706043956043957
square	glrlm	LongRunHighGrayLevelEmphasis	31.427244168353216	34.09389708362035	73.63442740917051	36.619686769778575	14.905209006679597
square	glrlm	LongRunLowGrayLevelEmphasis	0.20159519158597033	0.14943755236191722	0.0768249392132145	0.11868651204227111	0.33576576222674664
square	glrlm	LowGrayLevelRunEmphasis	0.15654665795508813	0.1247757605239313	0.0640251697057791	0.10403845594740393	0.3033284787052794
square	glrlm	RunEntropy	3.3335876496014913	3.3905477856896047	3.708912696975104	3.2372789874536028	2.466773858731751
square	glrlm	RunLengthNonUniformity	91.75159660555961	69.24036164873503	82.5420827343915	38.46739093220122	14.702747252747251
square	glrlm	RunLengthNonUniformityNormalized	0.7955440017837783	0.8642197852532004	0.8202812887588652	0.8978109671796921	0.9027351517530088
square	glrlm	RunPercentage	0.8884913536076327	0.9293381037567084	0.9043659043659044	0.9470085470085472	0.9502262443438916
square	glrlm	RunVariance	0.13776821600776248	0.07598077308360864	0.1086458721844619	0.056208515983987344	0.04863242412349555
square	glrlm	ShortRunEmphasis	0.9107034741245852	0.943769500466821	0.9239495860143955	0.9569912653985482	0.9573489010989011
square	glrlm	ShortRunHighGrayLevelEmphasis	17.906826079984633	26.639390077179662	43.04921595674493	29.896061731855795	12.83566917151476
square	glrlm	ShortRunLowGrayLevelEmphasis	0.14758074429520612	0.1189950464898453	0.061078573766782954	0.1004664104347083	0.29521915782491265
square	glszm	GrayLevelNonUniformity	3.2	3.193548387096774	3.4705882352941178	2.2941176470588234	1.8888888888888888
square	glszm	GrayLevelNonUniformityNormalized	0.16	0.10301768990634755	0.10207612456747404	0.13494809688581316	0.20987654320987653
square	glszm	GrayLevelVariance	4.5475	7.4651404786680535	9.007785467128029	7.750865051903114	4.617283950617284
square	glszm	HighGrayLevelZoneEmphasis	17.15	34.774193548387096	46.794117647058826	31.58823529411765	15.0
square	glszm	LargeAreaEmphasis	81.55	20.06451612903226	23.264705882352942	10.647058823529411	6.111111111111111
square	glszm	LargeAreaHighGrayLevelEmphasis	1585.6	352.2258064516129	1379.3823529411766	333.0	54.888888888888886
square	glszm	LargeAreaLowGrayLevelEmphasis	8.89578125	2.3438326494978847	0.8537904761307645	0.7217363486563895	1.4733912824389013
square	glszm	LowGrayLevelZoneEmphasis	0.2853155470521542	0.15473358876366486	0.0812701221443582	0.13188996565874586	0.3956009070294784
square	glszm	SizeZoneNonUniformity	2.9	11.0	7.882352941176471	4.764705882352941	4.333333333333333
square	glszm	SizeZoneNonUniformityNormalized	0.145	0.3548387096774194	0.23183391003460208	0.28027681660899656	0.48148148148148145
square	glszm	SmallAreaEmphasis	0.34406553478142476	0.6114290928314808	0.4442137489367143	0.4120251433906896	0.7098765432098765
square	glszm	SmallAreaHighGrayLevelEmphasis	2.192913185908144	20.699849390124843	22.367466937178563	13.541464585834333	9.595679012345679
square	glszm	SmallAreaLowGrayLevelEmphasis	0.1795651072549316	0.1237093661984922	0.03060405828636028	0.05201860276173525	0.35592011701800064
square	glszm	ZoneEntropy	3.984183719779183	4.349199939349337	4.7711426205984635	3.9698157824268048	2.641604167868591
square	glszm	ZonePercentage	0.15503875968992248	0.36046511627906974	0.3063063063063063	0.37777777777777777	0.5294117647058824
square	glszm	ZoneVariance	39.947500000000005	12.368366285119668	12.606401384083043	3.640138408304498	2.543209876543209
square	gldm	DependenceEntropy	5.084270958477571	4.893142993865292	5.187264435035239	4.172206918879576	3.0130709291038418
square	gldm	DependenceNonUniformity	23.775193798449614	17.767441860465116	23.126126126126128	16.022222222222222	4.647058823529412
square	gldm	DependenceNonUniformityNormalized	0.18430382789495822	0.206598161168199	0.20834347861374888	0.35604938271604936	0.27335640138408307
square	gldm	DependenceVariance	3.2068986238807766	2.1362898864250948	6.520087655222791	0.6350617283950618	1.2664359861591696
square	gldm	GrayLevelNonUniformity	18.627906976744185	12.069767441860465	12.207207207207206	6.155555555555556	3.9411764705882355
square	gldm	GrayLevelVariance	3.8254912565350647	6.562060573282856	8.538105673240807	5.236543209876543	3.70242214532872
square	gldm	HighGrayLevelEmphasis	20.96124031007752	27.872093023255815	50.96396396396396	31.133333333333333	13.058823529411764
square	gldm	LargeDependenceEmphasis	18.410852713178294	10.186046511627907	18.675675675675677	6.288888888888889	6.529411764705882
square	gldm	LargeDependenceHighGrayLevelEmphasis	546.077519379845	252.22093023255815	1682.6396396396397	186.95555555555555	58.11764705882353
square	gldm	LargeDependenceLowGrayLevelEmphasis	1.683755548084867	1.0795540569446365	0.49839416210357773	0.4887205937845669	1.4024796585300787
square	gldm	LowGrayLevelEmphasis	0.15053471453180756	0.123220762671709	0.06153302115152764	0.10280239440604999	0.2972375616913432
square	gldm	SmallDependenceEmphasis	0.13845388075978868	0.306139983125033	0.22777819908342167	0.2734567901234568	0.44076797385620914
square	gldm	SmallDependenceHighGrayLevelEmphasis	1.7975232172236684	9.638937404419131	10.505478905910836	8.80354938271605	6.066993464052287
square	gldm	SmallDependenceLowGrayLevelEmphasis	0.042443563084736284	0.053345096724018944	0.01600399264390398	0.03146303258107311	0.1994741507714197
square	ngtdm	Busyness	1.3580552655471132	0.7484355521699706	0.4079276767050148	0.24012337423943222	0.7355992077028664
square	ngtdm	Coarseness	0.04926803451256518	0.04724767817714843	0.0431231470739823	0.11668970323672022	0.14091714006744427
square	ngtdm	Complexity	26.113373045235083	92.61175053638398	106.70516997656381	68.38247848282619	35.71981896527065
square	ngtdm	Contrast	0.1568399820893503	0.2149371364546598	0.2503591224140521	0.20271936197450388	0.49208700794798915
square	ngtdm	Strength	0.9945957031574885	2.6237095882860255	2.285288109111392	4.159117959359395	3.2768527343393723
squareroot	firstorder	10Percentile	176.75634250493417	204.43000419075474	223.44275516112396	229.4171925923825	244.6568127018352
squareroot	firstorder	90Percentile	267.45383152846154	280.7316660225523	299.25010988374055	286.75353089490886	292.340103347621
squareroot	firstorder	Energy	35384544.38476569	24973201.51702816	34791463.86713335	13955079.09014846	5383466.879569635
squareroot	firstorder	Entropy	2.4686356460864087	2.1627292184095293	2.219700560166603	1.930530923506055	1.52218987216582
squareroot	firstorder	InterquartileRange	50.73392702205592	46.30286306968094	47.742592460579544	24.995448265049447	16.32799570196994
squareroot	firstorder	Kurtosis	2.4483391999353725	2.1573904678307394	2.2983678179558735	2.7335739245098987	2.4458711266951276
