Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_48_segment_Lt Med Cerebellar	1: RTSTRUCT: ANON_48_segment_Lt Lat Cerebellar
wavelet-HLL	glcm	Contrast	2.5015142999575923	5.547610756959988
wavelet-HLL	glcm	Correlation	0.15525537954119908	0.21358248208355218
wavelet-HLL	glcm	DifferenceAverage	1.1967347496990364	1.7805642875277505
wavelet-HLL	glcm	DifferenceEntropy	1.88305318333817	2.347242275257281
wavelet-HLL	glcm	DifferenceVariance	1.010259618887707	2.1465105441871515
wavelet-HLL	glcm	JointEnergy	0.06678461634392988	0.03475203075477443
wavelet-HLL	glcm	JointEntropy	4.343886245724454	5.229699208339676
wavelet-HLL	glcm	Imc1	-0.10500804411086292	-0.14162960906150862
wavelet-HLL	glcm	Imc2	0.5961660064820126	0.7131483079300798
wavelet-HLL	glcm	Idm	0.5238804228829488	0.42509650847062047
wavelet-HLL	glcm	Idmn	0.9559465232754859	0.9526147911993826
wavelet-HLL	glcm	Id	0.5673059281784792	0.49129544571698547
wavelet-HLL	glcm	Idn	0.8665716747682973	0.862206483603919
wavelet-HLL	glcm	InverseVariance	0.4867478492134726	0.3856047101953093
wavelet-HLL	glcm	MaximumProbability	0.14450262941723235	0.08811987938597812
wavelet-HLL	glcm	SumEntropy	2.822996907515137	3.4192254198523573
wavelet-HLL	glcm	SumSquares	1.484399309444447	3.547903908805305
wavelet-HLL	glrlm	GrayLevelNonUniformity	26.034460145069676	23.874232607814065
wavelet-HLL	glrlm	GrayLevelNonUniformityNormalized	0.21371866493657302	0.15156751416757414
wavelet-HLL	glrlm	GrayLevelVariance	1.6857707500409924	3.928788745887687
wavelet-HLL	glrlm	HighGrayLevelRunEmphasis	15.745743423511666	23.725147075215173
wavelet-HLL	glrlm	LongRunEmphasis	1.7273434040315496	1.5957827245797302
wavelet-HLL	glrlm	LongRunHighGrayLevelEmphasis	25.41505864280318	33.21642194416301
wavelet-HLL	glrlm	LongRunLowGrayLevelEmphasis	0.2007256302160801	0.17836763723728044
wavelet-HLL	glrlm	LowGrayLevelRunEmphasis	0.122730370671353	0.10685223097675188
wavelet-HLL	glrlm	RunEntropy	3.0707393244463663	3.4906713293833596
wavelet-HLL	glrlm	RunLengthNonUniformity	89.23307132611261	119.81568942911113
wavelet-HLL	glrlm	RunLengthNonUniformityNormalized	0.7248461561983236	0.7557759217535192
wavelet-HLL	glrlm	RunPercentage	0.8345626975763961	0.8566053511705687
wavelet-HLL	glrlm	RunVariance	0.2558840794308831	0.21660764745779873
wavelet-HLL	glrlm	ShortRunEmphasis	0.8719640565768499	0.8905516338130147
wavelet-HLL	glrlm	ShortRunHighGrayLevelEmphasis	13.96616841350879	21.973614992388022
wavelet-HLL	glrlm	ShortRunLowGrayLevelEmphasis	0.10883159699166978	0.09363623867599005
wavelet-HLL	glszm	GrayLevelNonUniformity	3.0	4.285714285714286
wavelet-HLL	glszm	GrayLevelNonUniformityNormalized	0.2	0.15306122448979592
wavelet-HLL	glszm	GrayLevelVariance	3.493333333333334	4.137755102040816
wavelet-HLL	glszm	HighGrayLevelZoneEmphasis	21.133333333333333	41.0
wavelet-HLL	glszm	LargeAreaEmphasis	292.8	156.85714285714286
wavelet-HLL	glszm	LargeAreaHighGrayLevelEmphasis	3718.0	2031.2857142857142
wavelet-HLL	glszm	LargeAreaLowGrayLevelEmphasis	28.906719954648526	18.556628491343627
wavelet-HLL	glszm	LowGrayLevelZoneEmphasis	0.1984901738473167	0.07350705129935572
wavelet-HLL	glszm	SizeZoneNonUniformity	2.7333333333333334	5.714285714285714
wavelet-HLL	glszm	SizeZoneNonUniformityNormalized	0.18222222222222223	0.20408163265306123
wavelet-HLL	glszm	SmallAreaEmphasis	0.34971253621949416	0.43711432739844586
wavelet-HLL	glszm	SmallAreaHighGrayLevelEmphasis	7.936790638632662	21.813721838652924
wavelet-HLL	glszm	SmallAreaLowGrayLevelEmphasis	0.08729967275109957	0.013172285652660844
wavelet-HLL	glszm	ZoneEntropy	3.773557262275181	4.280394654123187
wavelet-HLL	glszm	ZonePercentage	0.10273972602739725	0.15217391304347827
wavelet-HLL	glszm	ZoneVariance	198.0622222222222	113.6734693877551
wavelet-HLL	gldm	DependenceEntropy	5.131778306323683	5.402278224223325
wavelet-HLL	gldm	DependenceNonUniformity	17.397260273972602	23.02173913043478
wavelet-HLL	gldm	DependenceNonUniformityNormalized	0.11915931694501783	0.1251181474480151
wavelet-HLL	gldm	DependenceVariance	9.539313191968473	6.437027410207939
wavelet-HLL	gldm	GrayLevelNonUniformity	32.97260273972603	29.445652173913043
wavelet-HLL	gldm	GrayLevelVariance	1.5884781384875208	3.788634215500945
wavelet-HLL	gldm	HighGrayLevelEmphasis	15.36986301369863	22.597826086956523
wavelet-HLL	gldm	LargeDependenceEmphasis	37.64383561643836	28.793478260869566
wavelet-HLL	gldm	LargeDependenceHighGrayLevelEmphasis	463.8493150684931	397.3152173913044
wavelet-HLL	gldm	LargeDependenceLowGrayLevelEmphasis	3.950610264653807	3.5295307108350586
wavelet-HLL	gldm	LowGrayLevelEmphasis	0.120083597365887	0.1087910193264101
wavelet-HLL	gldm	SmallDependenceEmphasis	0.09929707418707218	0.13471316565870903
wavelet-HLL	gldm	SmallDependenceHighGrayLevelEmphasis	1.8518951344793988	5.145928538566599
wavelet-HLL	gldm	SmallDependenceLowGrayLevelEmphasis	0.01667368186888348	0.00936949494856919
wavelet-HLL	ngtdm	Busyness	1.0095997382339437	0.966280744826448
wavelet-HLL	ngtdm	Coarseness	0.04599610843234825	0.03258399199259029
wavelet-HLL	ngtdm	Complexity	15.34141249305332	49.139280268054485
wavelet-HLL	ngtdm	Contrast	0.0657199341905	0.1051028070844692
wavelet-HLL	ngtdm	Strength	0.6259180683400172	1.1659794632942995
wavelet-HLH	firstorder	10Percentile	-11.586090665714387	-18.621742916508687
wavelet-HLH	firstorder	90Percentile	19.541988461737603	17.48884745208139
wavelet-HLH	firstorder	Energy	13307322.758979544	16592074.59358624
wavelet-HLH	firstorder	Entropy	1.4061648235616147	1.4539179237157251
wavelet-HLH	firstorder	InterquartileRange	14.868208797103847	17.977486052724906
wavelet-HLH	firstorder	Kurtosis	3.71487080874762	3.129912674121712
wavelet-HLH	firstorder	Maximum	38.371089671661956	38.568253685765846
wavelet-HLH	firstorder	MeanAbsoluteDeviation	10.139329022582432	11.236321909627929
wavelet-HLH	firstorder	Mean	1.6078603081038199	-0.051219468755695045
wavelet-HLH	firstorder	Median	1.448156676642228	0.6741594959475805
wavelet-HLH	firstorder	Minimum	-35.601676876530206	-39.11043920202116
wavelet-HLH	firstorder	Range	73.97276654819217	77.67869288778701
wavelet-HLH	firstorder	RobustMeanAbsoluteDeviation	6.541978572157213	7.475621992107703
wavelet-HLH	firstorder	RootMeanSquared	301.9040349090758	300.290390194897
wavelet-HLH	firstorder	Skewness	-0.0720151403632417	-0.043077646398833803
wavelet-HLH	firstorder	TotalEnergy	13307322.758979544	16592074.59358624
wavelet-HLH	firstorder	Uniformity	0.42690936385813466	0.4148747637051039
wavelet-HLH	firstorder	Variance	178.7448947477699	205.04750122292347
wavelet-HLH	glcm	Autocorrelation	6.575495992287005	6.3205187622226555
wavelet-HLH	glcm	JointAverage	2.5556380416226268	2.506096395797909
wavelet-HLH	glcm	ClusterProminence	2.447154965495132	2.9117620428079904
wavelet-HLH	glcm	ClusterShade	-0.2235886699619093	-0.1539247041801279
wavelet-HLH	glcm	ClusterTendency	0.934123253570977	1.0177744276402871
wavelet-HLH	glcm	Contrast	0.7649108138263703	0.8615099545721306
wavelet-HLH	glcm	Correlation	0.09626453217875736	0.08077742603542627
wavelet-HLH	glcm	DifferenceAverage	0.6119039925735514	0.6615098771678499
wavelet-HLH	glcm	DifferenceEntropy	1.2752674888927455	1.347209495605333
wavelet-HLH	glcm	DifferenceVariance	0.37675998183565607	0.41421462062613806
wavelet-HLH	glcm	JointEnergy	0.19320278138980623	0.16910847389146966
wavelet-HLH	glcm	JointEntropy	2.7495142308741247	2.9226615453812945
wavelet-HLH	glcm	Imc1	-0.06280142195087748	-0.04061402160826582
wavelet-HLH	glcm	Imc2	0.34707802277883343	0.30547107137565926
wavelet-HLH	glcm	Idm	0.7093486858385063	0.6892450691565031
wavelet-HLH	glcm	Idmn	0.9577053666205574	0.9530892975969786
wavelet-HLH	glcm	Id	0.7195491405886941	0.7016460024419076
wavelet-HLH	glcm	Idn	0.8827194288603837	0.874258133218015
wavelet-HLH	glcm	InverseVariance	0.47802302397733504	0.4953158586277936
wavelet-HLH	glcm	MaximumProbability	0.29098896424112125	0.24619383400108083
wavelet-HLH	glcm	SumEntropy	1.9190089805374826	2.018512833647832
wavelet-HLH	glcm	SumSquares	0.4247585168493368	0.4698210955531045
wavelet-HLH	glrlm	GrayLevelNonUniformity	41.46938515095941	50.22493995106284
wavelet-HLH	glrlm	GrayLevelNonUniformityNormalized	0.4029800584377045	0.38848620749208784
wavelet-HLH	glrlm	GrayLevelVariance	0.4707242036922692	0.5098766599528418
wavelet-HLH	glrlm	HighGrayLevelRunEmphasis	6.71540905647686	6.6736941493135
wavelet-HLH	glrlm	LongRunEmphasis	2.769413387453654	2.6279837209659194
wavelet-HLH	glrlm	LongRunHighGrayLevelEmphasis	19.30274406359138	17.963203787056248
wavelet-HLH	glrlm	LongRunLowGrayLevelEmphasis	0.5256976795862143	0.5259060423529629
wavelet-HLH	glrlm	LowGrayLevelRunEmphasis	0.21923572250978468	0.23554768402659254
wavelet-HLH	glrlm	RunEntropy	2.5910541934172793	2.7020746407754896
wavelet-HLH	glrlm	RunLengthNonUniformity	58.23475451328472	69.76809443817885
wavelet-HLH	glrlm	RunLengthNonUniformityNormalized	0.5506248924308857	0.5339715118970606
wavelet-HLH	glrlm	RunPercentage	0.7054794520547946	0.7027591973244147
wavelet-HLH	glrlm	RunVariance	0.5718598814620074	0.5456199826313564
wavelet-HLH	glrlm	ShortRunEmphasis	0.754403858318006	0.749591765011872
wavelet-HLH	glrlm	ShortRunHighGrayLevelEmphasis	4.98173356066985	4.993141391506985
wavelet-HLH	glrlm	ShortRunLowGrayLevelEmphasis	0.17698582328422127	0.1877862996301223
wavelet-HLH	glszm	GrayLevelNonUniformity	2.142857142857143	3.0
wavelet-HLH	glszm	GrayLevelNonUniformityNormalized	0.30612244897959184	0.3333333333333333
wavelet-HLH	glszm	GrayLevelVariance	1.6326530612244898	1.7777777777777777
wavelet-HLH	glszm	HighGrayLevelZoneEmphasis	9.0	7.222222222222222
wavelet-HLH	glszm	LargeAreaEmphasis	1294.5714285714287	1549.111111111111
wavelet-HLH	glszm	LargeAreaHighGrayLevelEmphasis	8896.57142857143	10719.444444444445
wavelet-HLH	glszm	LargeAreaLowGrayLevelEmphasis	222.55357142857142	264.96527777777777
wavelet-HLH	glszm	LowGrayLevelZoneEmphasis	0.36408730158730157	0.5054012345679012
wavelet-HLH	glszm	SizeZoneNonUniformity	1.2857142857142858	1.8888888888888888
wavelet-HLH	glszm	SizeZoneNonUniformityNormalized	0.1836734693877551	0.20987654320987653
wavelet-HLH	glszm	SmallAreaEmphasis	0.23915202257532295	0.38237863312168224
wavelet-HLH	glszm	SmallAreaHighGrayLevelEmphasis	3.1561506388021736	3.7825460825553168
wavelet-HLH	glszm	SmallAreaLowGrayLevelEmphasis	0.05680798776219248	0.16985201234230138
wavelet-HLH	glszm	ZoneEntropy	2.807354922057602	2.947702779220087
wavelet-HLH	glszm	ZonePercentage	0.04794520547945205	0.04891304347826087
wavelet-HLH	glszm	ZoneVariance	859.5510204081631	1131.1358024691358
wavelet-HLH	gldm	DependenceEntropy	4.807121283466945	4.888838070554346
wavelet-HLH	gldm	DependenceNonUniformity	10.684931506849315	13.706521739130435
wavelet-HLH	gldm	DependenceNonUniformityNormalized	0.07318446237568024	0.07449196597353497
wavelet-HLH	gldm	DependenceVariance	18.540251454306624	13.882679584120984
wavelet-HLH	gldm	GrayLevelNonUniformity	62.32876712328767	76.33695652173913
wavelet-HLH	gldm	GrayLevelVariance	0.41321073372114847	0.44562263705103977
wavelet-HLH	gldm	HighGrayLevelEmphasis	6.835616438356165	6.7228260869565215
wavelet-HLH	gldm	LargeDependenceEmphasis	93.4931506849315	90.06521739130434
wavelet-HLH	gldm	LargeDependenceHighGrayLevelEmphasis	704.0410958904109	633.7989130434783
wavelet-HLH	gldm	LargeDependenceLowGrayLevelEmphasis	14.385939878234398	15.349524456521738
wavelet-HLH	gldm	LowGrayLevelEmphasis	0.2046232876712329	0.21976902173913043
wavelet-HLH	gldm	SmallDependenceEmphasis	0.04265626338950122	0.04418128996277974
wavelet-HLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.35922282008337975	0.37098098596580703
wavelet-HLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.013114863555511136	0.015940440444836047
wavelet-HLH	ngtdm	Busyness	2.7092360010370373	3.6158168857573485
wavelet-HLH	ngtdm	Coarseness	0.03691077483162122	0.028239474304609033
wavelet-HLH	ngtdm	Complexity	2.957869808348469	3.126894103704812
wavelet-HLH	ngtdm	Contrast	0.03487417756566124	0.04030780851186857
wavelet-HLH	ngtdm	Strength	0.18009718247046783	0.13584252396912402
wavelet-HHL	firstorder	10Percentile	-11.360623784776536	-20.240150632279178
wavelet-HHL	firstorder	90Percentile	13.383003523743902	20.782773029710743
wavelet-HHL	firstorder	Energy	13251335.630010914	16651098.925002012
wavelet-HHL	firstorder	Entropy	1.0445632202646837	1.4244057395359355
wavelet-HHL	firstorder	InterquartileRange	14.399925858235004	22.625216320913406
wavelet-HHL	firstorder	Kurtosis	2.9546956304371172	2.796132342331704
wavelet-HHL	firstorder	Maximum	33.10417248943566	49.13973965750751
wavelet-HHL	firstorder	MeanAbsoluteDeviation	7.94714051191642	12.663009832569633
wavelet-HHL	firstorder	Mean	1.106703745310514	0.41601037005099195
wavelet-HHL	firstorder	Median	0.8715001783507386	0.7345647393891399
wavelet-HHL	firstorder	Minimum	-21.44417645909332	-39.32477166005297
wavelet-HHL	firstorder	Range	54.54834894852898	88.46451131756048
wavelet-HHL	firstorder	RobustMeanAbsoluteDeviation	5.613262485091486	9.056908412680418
wavelet-HHL	firstorder	RootMeanSquared	301.26827381636775	300.82403968644496
wavelet-HHL	firstorder	Skewness	0.2257522135314426	0.031358400123700045
wavelet-HHL	firstorder	TotalEnergy	13251335.630010914	16651098.925002012
wavelet-HHL	firstorder	Uniformity	0.49849878025896033	0.421195652173913
wavelet-HHL	firstorder	Variance	97.32576792773068	245.3235666132215
wavelet-HHL	glcm	Autocorrelation	2.448609597297084	6.439014613978551
wavelet-HHL	glcm	JointAverage	1.5639372299880265	2.5276195800711068
wavelet-HHL	glcm	ClusterProminence	0.6028404485610622	2.7500431526980753
wavelet-HHL	glcm	ClusterShade	-0.03902883781055326	-0.19646467702986878
wavelet-HHL	glcm	ClusterTendency	0.5310760776560269	0.9937157917485051
wavelet-HHL	glcm	Contrast	0.52149818321794	0.7961120517654415
wavelet-HHL	glcm	Correlation	0.009614648719497227	0.1086692104358419
wavelet-HHL	glcm	DifferenceAverage	0.5014570259700105	0.6246661452114197
wavelet-HHL	glcm	DifferenceEntropy	1.0323623409301972	1.2970785000785339
wavelet-HHL	glcm	DifferenceVariance	0.2574749629789855	0.3946648685971639
wavelet-HHL	glcm	JointEnergy	0.25902345536141286	0.18292056868486517
wavelet-HHL	glcm	JointEntropy	2.06217577382022	2.837793231026623
wavelet-HHL	glcm	Imc1	-0.045079615138803014	-0.055695995859126504
wavelet-HHL	glcm	Imc2	0.27185017180459725	0.34262508499717936
wavelet-HHL	glcm	Idm	0.7512756027397877	0.7048115180496922
wavelet-HHL	glcm	Idmn	0.948775158166572	0.9563517207684705
wavelet-HHL	glcm	Id	0.7526116798896496	0.7156260755090265
wavelet-HHL	glcm	Idn	0.8756378013698937	0.8807113294073148
wavelet-HHL	glcm	InverseVariance	0.4839210133780722	0.4804609125058415
wavelet-HHL	glcm	MaximumProbability	0.323797871656109	0.2734389377650206
wavelet-HHL	glcm	SumEntropy	1.5139628046314033	1.9782058570616878
wavelet-HHL	glcm	SumSquares	0.26314356521849175	0.44745696087848674
wavelet-HHL	glrlm	GrayLevelNonUniformity	48.95621445470451	49.971339909569934
wavelet-HHL	glrlm	GrayLevelNonUniformityNormalized	0.4919955369021887	0.3960067426286684
wavelet-HHL	glrlm	GrayLevelVariance	0.268373015074278	0.4871315358778068
wavelet-HHL	glrlm	HighGrayLevelRunEmphasis	2.6450271024713925	6.548017824424992
wavelet-HHL	glrlm	LongRunEmphasis	2.802957968070926	2.868506920917353
wavelet-HHL	glrlm	LongRunHighGrayLevelEmphasis	7.744468153555052	19.679748789932297
wavelet-HHL	glrlm	LongRunLowGrayLevelEmphasis	1.5789200190897588	0.5565581319071593
wavelet-HHL	glrlm	LowGrayLevelRunEmphasis	0.6000828217720167	0.23133772620499674
wavelet-HHL	glrlm	RunEntropy	2.3130873909173744	2.709865687927485
wavelet-HHL	glrlm	RunLengthNonUniformity	51.01539793787156	65.97946245238185
wavelet-HHL	glrlm	RunLengthNonUniformityNormalized	0.5024020628101451	0.5126138910890131
wavelet-HHL	glrlm	RunPercentage	0.6812434141201265	0.685200668896321
wavelet-HHL	glrlm	RunVariance	0.5458435212271173	0.6092141394100691
wavelet-HHL	glrlm	ShortRunEmphasis	0.7171857291685082	0.7297229785011115
wavelet-HHL	glrlm	ShortRunHighGrayLevelEmphasis	1.858426350998514	4.707092746128207
wavelet-HHL	glrlm	ShortRunLowGrayLevelEmphasis	0.4432151711008715	0.18188819297883685
wavelet-HHL	glszm	GrayLevelNonUniformity	1.0	2.5
wavelet-HHL	glszm	GrayLevelNonUniformityNormalized	0.3333333333333333	0.3125
wavelet-HHL	glszm	GrayLevelVariance	0.6666666666666666	1.75
wavelet-HHL	glszm	HighGrayLevelZoneEmphasis	4.666666666666667	8.0
wavelet-HHL	glszm	LargeAreaEmphasis	3542.0	1773.25
wavelet-HHL	glszm	LargeAreaHighGrayLevelEmphasis	9944.666666666666	11842.0
wavelet-HHL	glszm	LargeAreaLowGrayLevelEmphasis	1941.7037037037037	314.6953125
wavelet-HHL	glszm	LowGrayLevelZoneEmphasis	0.4537037037037037	0.4435763888888889
wavelet-HHL	glszm	SizeZoneNonUniformity	1.0	1.25
wavelet-HHL	glszm	SizeZoneNonUniformityNormalized	0.3333333333333333	0.15625
wavelet-HHL	glszm	SmallAreaEmphasis	0.3334643121301775	0.30798695559381356
wavelet-HHL	glszm	SmallAreaHighGrayLevelEmphasis	3.0002872287968443	2.7691137293642885
wavelet-HHL	glszm	SmallAreaLowGrayLevelEmphasis	0.03712895333388122	0.1541493931024617
wavelet-HHL	glszm	ZoneEntropy	1.5849625007211552	2.9999999999999973
wavelet-HHL	glszm	ZonePercentage	0.02054794520547945	0.043478260869565216
wavelet-HHL	glszm	ZoneVariance	1173.5555555555557	1244.25
wavelet-HHL	gldm	DependenceEntropy	4.491608053560985	4.814627437746508
wavelet-HHL	gldm	DependenceNonUniformity	12.479452054794521	14.0
wavelet-HHL	gldm	DependenceNonUniformityNormalized	0.08547569900544193	0.07608695652173914
wavelet-HHL	gldm	DependenceVariance	10.862450741227248	14.900637996219283
wavelet-HHL	gldm	GrayLevelNonUniformity	72.78082191780823	77.5
wavelet-HHL	gldm	GrayLevelVariance	0.2598986676674798	0.42391304347826086
wavelet-HHL	gldm	HighGrayLevelEmphasis	2.6986301369863015	6.673913043478261
wavelet-HHL	gldm	LargeDependenceEmphasis	97.12328767123287	99.26086956521739
wavelet-HHL	gldm	LargeDependenceHighGrayLevelEmphasis	281.4931506849315	717.5434782608696
wavelet-HHL	gldm	LargeDependenceLowGrayLevelEmphasis	51.038432267884325	16.235922403381643
wavelet-HHL	gldm	LowGrayLevelEmphasis	0.5829528158295282	0.21388134057971014
wavelet-HHL	gldm	SmallDependenceEmphasis	0.024772756575615538	0.038967119416111994
wavelet-HHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.1023036669676663	0.2876178307464414
wavelet-HHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.013000379053706343	0.01551982092179871
wavelet-HHL	ngtdm	Busyness	8.017797043508086	3.454873716743568
wavelet-HHL	ngtdm	Coarseness	0.02899600416068908	0.029920279290059634
wavelet-HHL	ngtdm	Complexity	1.8979961130689158	2.926368430708577
wavelet-HHL	ngtdm	Contrast	0.04223569092030011	0.03565735622011946
wavelet-HHL	ngtdm	Strength	0.09430257671033646	0.14420537461326
wavelet-HHH	firstorder	10Percentile	-5.662213843275746	-7.7827640857939375
wavelet-HHH	firstorder	90Percentile	5.236235622516357	8.123296295249112
wavelet-HHH	firstorder	Energy	13144425.927509638	16602229.351078235
wavelet-HHH	firstorder	Entropy	0.9998646331239291	0.9958199182331753
wavelet-HHH	firstorder	InterquartileRange	6.483112443110924	7.810912232904306
wavelet-HHH	firstorder	Kurtosis	3.2021521641731487	2.951532795889446
wavelet-HHH	firstorder	Maximum	11.191061579755432	18.59842501762138
wavelet-HHH	firstorder	MeanAbsoluteDeviation	3.5333567377425	4.8566151235312045
wavelet-HHH	firstorder	Mean	0.016872475886517954	0.3210917097155366
wavelet-HHH	firstorder	Median	-0.05071249431309889	0.8784140492000906
wavelet-HHH	firstorder	Minimum	-13.979944924855038	-14.731028773523523
wavelet-HHH	firstorder	Range	25.17100650461047	33.3294537911449
wavelet-HHH	firstorder	RobustMeanAbsoluteDeviation	2.4341038236751573	3.3395011220934467
wavelet-HHH	firstorder	RootMeanSquared	300.05052003285016	300.3822686891097
wavelet-HHH	firstorder	Skewness	-0.26268206991800797	-0.08272497017578585
wavelet-HHH	firstorder	TotalEnergy	13144425.927509638	16602229.351078235
wavelet-HHH	firstorder	Uniformity	0.5000938262338149	0.5028946124763705
wavelet-HHH	firstorder	Variance	20.190801771463065	36.749217101123364
wavelet-HHH	glcm	Autocorrelation	2.195619950587994	2.3631738574764167
wavelet-HHH	glcm	JointAverage	1.4825185126293752	1.5363949262140497
wavelet-HHH	glcm	ClusterProminence	0.4941333346791469	0.5032791124356605
wavelet-HHH	glcm	ClusterShade	0.017908614773905464	-0.04009794519568533
wavelet-HHH	glcm	ClusterTendency	0.4938437950795785	0.5023807086655292
wavelet-HHH	glcm	Contrast	0.5038711746002644	0.4920218423314645
wavelet-HHH	glcm	Correlation	-0.009930064988399406	0.010660994502031208
wavelet-HHH	glcm	DifferenceAverage	0.5038711746002644	0.4920218423314645
wavelet-HHH	glcm	DifferenceEntropy	0.9348707909005938	0.964555555080342
wavelet-HHH	glcm	DifferenceVariance	0.22812360839067175	0.2381091921761868
wavelet-HHH	glcm	JointEnergy	0.27301890676940677	0.26468953232531633
wavelet-HHH	glcm	JointEntropy	1.9314081632491822	1.9566184016042976
wavelet-HHH	glcm	Imc1	-0.06541562026181505	-0.03542780172606947
wavelet-HHH	glcm	Imc2	0.28719092077182784	0.18931379758732494
wavelet-HHH	glcm	Idm	0.7480644126998677	0.7539890788342678
wavelet-HHH	glcm	Idmn	0.8992257650799471	0.901595631533707
wavelet-HHH	glcm	Id	0.7480644126998677	0.7539890788342678
wavelet-HHH	glcm	Idn	0.8320429417999118	0.8359927192228452
wavelet-HHH	glcm	InverseVariance	0.5038711746002644	0.4920218423314645
wavelet-HHH	glcm	MaximumProbability	0.31987709379725904	0.31159270662386235
wavelet-HHH	glcm	SumEntropy	1.4275369886489186	1.4645965592728334
wavelet-HHH	glcm	SumSquares	0.24942874241996071	0.24860063774924843
wavelet-HHH	glrlm	GrayLevelNonUniformity	50.50630138062711	60.153191335685705
wavelet-HHH	glrlm	GrayLevelNonUniformityNormalized	0.5004874792842195	0.5009144164017408
wavelet-HHH	glrlm	GrayLevelVariance	0.24975626035789017	0.24954279179912958
wavelet-HHH	glrlm	HighGrayLevelRunEmphasis	2.5171013245476455	2.5589655155859523
wavelet-HHH	glrlm	LongRunEmphasis	2.7484031197777625	3.182197145116869
wavelet-HHH	glrlm	LongRunHighGrayLevelEmphasis	6.658464231900336	8.524404385880487
wavelet-HHH	glrlm	LongRunLowGrayLevelEmphasis	1.7708878417471194	1.8466453349259646
wavelet-HHH	glrlm	LowGrayLevelRunEmphasis	0.6207246688630886	0.6102586211035119
wavelet-HHH	glrlm	RunEntropy	2.2161267635634725	2.337484846575661
wavelet-HHH	glrlm	RunLengthNonUniformity	53.79671810259556	58.7236026556099
wavelet-HHH	glrlm	RunLengthNonUniformityNormalized	0.5177860670356561	0.4777712485378722
wavelet-HHH	glrlm	RunPercentage	0.691253951527924	0.6525919732441472
wavelet-HHH	glrlm	RunVariance	0.5290400175825892	0.6852779532911502
wavelet-HHH	glrlm	ShortRunEmphasis	0.7251263113996791	0.6914977822318099
wavelet-HHH	glrlm	ShortRunHighGrayLevelEmphasis	1.841674180824267	1.7360242479876056
wavelet-HHH	glrlm	ShortRunLowGrayLevelEmphasis	0.44598934404353224	0.43036616579286097
wavelet-HHH	glszm	GrayLevelNonUniformity	1.0	1.0
wavelet-HHH	glszm	GrayLevelNonUniformityNormalized	0.5	0.5
wavelet-HHH	glszm	GrayLevelVariance	0.25	0.25
wavelet-HHH	glszm	HighGrayLevelZoneEmphasis	2.5	2.5
wavelet-HHH	glszm	LargeAreaEmphasis	5330.0	8513.0
wavelet-HHH	glszm	LargeAreaHighGrayLevelEmphasis	13106.0	23214.5
wavelet-HHH	glszm	LargeAreaLowGrayLevelEmphasis	3386.0	4837.625
wavelet-HHH	glszm	LowGrayLevelZoneEmphasis	0.625	0.625
wavelet-HHH	glszm	SizeZoneNonUniformity	1.0	1.0
wavelet-HHH	glszm	SizeZoneNonUniformityNormalized	0.5	0.5
wavelet-HHH	glszm	SmallAreaEmphasis	0.0001877581410239068	0.000120219354779489
wavelet-HHH	glszm	SmallAreaHighGrayLevelEmphasis	0.00047710999287575864	0.00027326496237055115
wavelet-HHH	glszm	SmallAreaLowGrayLevelEmphasis	0.00011542017806094383	8.195795288172347e-05
wavelet-HHH	glszm	ZoneEntropy	0.9999999999999993	0.9999999999999993
wavelet-HHH	glszm	ZonePercentage	0.0136986301369863	0.010869565217391304
wavelet-HHH	glszm	ZoneVariance	1.0	49.0
wavelet-HHH	gldm	DependenceEntropy	4.44553410028242	4.4904086636014195
wavelet-HHH	gldm	DependenceNonUniformity	14.863013698630137	16.82608695652174
wavelet-HHH	gldm	DependenceNonUniformityNormalized	0.10180146368924751	0.0914461247637051
wavelet-HHH	gldm	DependenceVariance	9.273221992869207	10.064154064272211
wavelet-HHH	gldm	GrayLevelNonUniformity	73.01369863013699	92.53260869565217
wavelet-HHH	gldm	GrayLevelVariance	0.24995308688309248	0.2485526937618147
wavelet-HHH	gldm	HighGrayLevelEmphasis	2.4794520547945207	2.614130434782609
wavelet-HHH	gldm	LargeDependenceEmphasis	90.76712328767124	110.71739130434783
wavelet-HHH	gldm	LargeDependenceHighGrayLevelEmphasis	209.24657534246575	307.1032608695652
wavelet-HHH	gldm	LargeDependenceLowGrayLevelEmphasis	61.147260273972606	61.62092391304348
wavelet-HHH	gldm	LowGrayLevelEmphasis	0.6301369863013698	0.5964673913043478
wavelet-HHH	gldm	SmallDependenceEmphasis	0.018129650739619897	0.014308713577609562
wavelet-HHH	gldm	SmallDependenceHighGrayLevelEmphasis	0.04518984596543802	0.03393886622884432
wavelet-HHH	gldm	SmallDependenceLowGrayLevelEmphasis	0.011364601933165368	0.009401175414800879
wavelet-HHH	ngtdm	Busyness	38.76409503095004	36.595911528742604
wavelet-HHH	ngtdm	Coarseness	0.026902656750389883	0.02224727457317066
wavelet-HHH	ngtdm	Complexity	0.5091924661599742	0.48857963170462115
wavelet-HHH	ngtdm	Contrast	0.1272765388130018	0.12147325772912888
wavelet-HHH	ngtdm	Strength	0.02690216846515715	0.022240777643641685
