Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_26_segment_Rt Sup Frontal	1: RTSTRUCT: ANON_26_segment_Lt Temporal	1: RTSTRUCT: ANON_26_segment_Lt Parietal
diagnostics	Versions	PyRadiomics	v3.0.1.post15+g2791e23	v3.0.1.post15+g2791e23	v3.0.1.post15+g2791e23
diagnostics	Versions	Numpy	1.23.4	1.23.4	1.23.4
log-sigma-1-0-mm-3D	firstorder	Energy	520888251.911482	891917335.278523	79487692.72958222
log-sigma-1-0-mm-3D	firstorder	Entropy	2.6162822135314405	2.2485049353480253	2.356814387197128
log-sigma-1-0-mm-3D	firstorder	InterquartileRange	51.354419231414795	39.506707429885864	40.57159614562988
log-sigma-1-0-mm-3D	firstorder	Kurtosis	3.3544600578001487	2.6876298822742046	3.239702996418069
log-sigma-1-0-mm-3D	firstorder	Maximum	154.20689392089844	76.43883514404297	55.180850982666016
log-sigma-1-0-mm-3D	firstorder	MeanAbsoluteDeviation	30.89294754400816	23.21158040128592	25.70945637541129
log-sigma-1-0-mm-3D	firstorder	Mean	-13.867718387171518	-6.600008846853663	-6.308295490551781
log-sigma-1-0-mm-3D	firstorder	Median	-20.633520126342773	-0.4393134117126465	-1.0838659405708313
log-sigma-1-0-mm-3D	firstorder	Minimum	-113.81600952148438	-111.15678405761719	-105.96881103515625
log-sigma-1-0-mm-3D	firstorder	Range	268.0229034423828	187.59561920166016	161.14966201782227
log-sigma-1-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	21.537669190047456	16.507646513330066	17.254176711287858
log-sigma-1-0-mm-3D	firstorder	RootMeanSquared	288.759664314166	294.7840496686703	295.5488333417183
log-sigma-1-0-mm-3D	firstorder	Skewness	0.7285862495809747	-0.37759588572935937	-0.8499778391763916
log-sigma-1-0-mm-3D	firstorder	TotalEnergy	520888251.911482	891917335.278523	79487692.72958222
log-sigma-1-0-mm-3D	firstorder	Uniformity	0.19311367743694816	0.2429337432544656	0.2283105905083927
log-sigma-1-0-mm-3D	firstorder	Variance	1510.4611538668564	814.0811303947281	1094.295591985763
log-sigma-1-0-mm-3D	glcm	Autocorrelation	26.632112999261363	28.837587502753504	28.753204203661785
log-sigma-1-0-mm-3D	glcm	JointAverage	5.013838375807207	5.297116203574765	5.247087065685941
log-sigma-1-0-mm-3D	glcm	ClusterProminence	211.3320459351577	52.11359118632406	120.09303432782698
log-sigma-1-0-mm-3D	glcm	ClusterShade	15.957327496722721	-3.783691684701204	-12.026811197696098
log-sigma-1-0-mm-3D	glcm	ClusterTendency	8.124689907708085	4.438784015927553	6.524875511603633
log-sigma-1-0-mm-3D	glcm	Contrast	2.154377561320626	1.327708763581977	1.642133770419259
log-sigma-1-0-mm-3D	glcm	Correlation	0.5810559036166534	0.5388195844943002	0.5993771393509356
log-sigma-1-0-mm-3D	glcm	DifferenceAverage	1.0418489021508637	0.7707338339684534	0.8769816267212763
log-sigma-1-0-mm-3D	glcm	DifferenceEntropy	1.888107168495559	1.6301654332697058	1.7173017352514512
log-sigma-1-0-mm-3D	glcm	DifferenceVariance	1.0427257674135577	0.7207032952508126	0.845750888311453
log-sigma-1-0-mm-3D	glcm	JointEnergy	0.04952994280266825	0.08592711297465495	0.07031644832400928
log-sigma-1-0-mm-3D	glcm	JointEntropy	4.930491218161483	4.189209301784761	4.400591356811821
log-sigma-1-0-mm-3D	glcm	Imc1	-0.12911511836095996	-0.13806782852887406	-0.16177013572824897
log-sigma-1-0-mm-3D	glcm	Imc2	0.6798546886567217	0.6592848104596628	0.709933409956318
log-sigma-1-0-mm-3D	glcm	Idm	0.583034574595481	0.6690884527471006	0.6346263482051063
log-sigma-1-0-mm-3D	glcm	Idmn	0.9858727356047896	0.9846295773839361	0.9767650129006361
log-sigma-1-0-mm-3D	glcm	Id	0.6183651896394848	0.6914820390342311	0.6606878900638569
log-sigma-1-0-mm-3D	glcm	Idn	0.9254917084364679	0.9276788990677602	0.9102995060851035
log-sigma-1-0-mm-3D	glcm	InverseVariance	0.45329215803692746	0.4255967640411041	0.4514161843264175
log-sigma-1-0-mm-3D	glcm	MaximumProbability	0.12065483618183442	0.22057731517328338	0.15734749266435846
log-sigma-1-0-mm-3D	glcm	SumEntropy	3.4539942142838402	3.039868549855284	3.226718152496662
log-sigma-1-0-mm-3D	glcm	SumSquares	2.5697668672571776	1.4416231948773826	2.0417523205057226
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformity	785.5927551137806	1327.8120465778443	132.60831430811902
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.18092737680446727	0.21807795896253968	0.21474835388252164
log-sigma-1-0-mm-3D	glrlm	GrayLevelVariance	2.6683701701257516	1.5770445645759201	1.9646890596721047
log-sigma-1-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	28.061352857960124	27.583860032773238	27.636474882805217
log-sigma-1-0-mm-3D	glrlm	LongRunEmphasis	2.951169459743698	4.8591039715958795	3.088180891594149
log-sigma-1-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	74.14415505332613	152.3213465643932	96.10580060134167
log-sigma-1-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.1688563970611049	0.1887351688677081	0.14781033199233062
log-sigma-1-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.056426276099341574	0.04920968650925105	0.0602007426756919
log-sigma-1-0-mm-3D	glrlm	RunEntropy	3.91842813618536	3.886819699737811	3.6709884445443004
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformity	2445.386919054282	2954.288797639864	334.25961295592026
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.5592087724831897	0.480600748806254	0.5341960354492197
log-sigma-1-0-mm-3D	glrlm	RunPercentage	0.695189075371563	0.5937031596618502	0.6782755705832628
log-sigma-1-0-mm-3D	glrlm	RunVariance	0.8416584878236109	1.9528449487604043	0.8361067479256784
log-sigma-1-0-mm-3D	glrlm	ShortRunEmphasis	0.7749907767320876	0.7185215706527874	0.7555293252758324
log-sigma-1-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	22.39096839673651	19.25916636090627	19.9733486184172
log-sigma-1-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.04347831067681898	0.03706020365813513	0.04861659885768066
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformity	36.21	27.979591836734695	3.869565217391304
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.18105	0.19033735943356936	0.16824196597353497
log-sigma-1-0-mm-3D	glszm	GrayLevelVariance	4.8075	3.8000832986255726	4.143667296786389
log-sigma-1-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	41.41	33.714285714285715	27.434782608695652
log-sigma-1-0-mm-3D	glszm	LargeAreaEmphasis	32055.545	156532.19047619047	6623.565217391304
log-sigma-1-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	691648.435	4716252.238095238	207027.69565217392
log-sigma-1-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	1736.0957562769522	5903.482512582635	258.32169482648135
log-sigma-1-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.06240843749154085	0.07377395906712395	0.17369719264517403
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformity	45.6	24.08843537414966	2.9130434782608696
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.228	0.16386690730714054	0.1266540642722117
log-sigma-1-0-mm-3D	glszm	SmallAreaEmphasis	0.4870739999858477	0.39478289596716354	0.3141185937035367
log-sigma-1-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	19.747675143683715	14.11912627593718	6.289468606166402
log-sigma-1-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.027696151771300564	0.024879439052415197	0.13718069743751918
log-sigma-1-0-mm-3D	glszm	ZoneEntropy	5.347957597958278	5.3207379150823435	4.229871195093378
log-sigma-1-0-mm-3D	glszm	ZonePercentage	0.03201536737634064	0.014321901792673421	0.025274725274725275
log-sigma-1-0-mm-3D	glszm	ZoneVariance	31079.919775000002	151656.92109769076	5058.158790170133
log-sigma-1-0-mm-3D	gldm	DependenceEntropy	6.573079768676581	6.325207352802428	6.196776632930325
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformity	399.97326716824074	505.9123148869836	54.65714285714286
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.06402645544553237	0.04928997611915273	0.060062794348508634
log-sigma-1-0-mm-3D	gldm	DependenceVariance	22.753471959481164	37.85993068266661	24.255906291510687
log-sigma-1-0-mm-3D	gldm	GrayLevelNonUniformity	1206.3811429486154	2493.471940763835	207.76263736263735
log-sigma-1-0-mm-3D	gldm	GrayLevelVariance	2.48381472506515	1.4224298378611362	1.8722147083685545
log-sigma-1-0-mm-3D	gldm	HighGrayLevelEmphasis	26.92668480870818	29.028936087295403	29.152747252747254
log-sigma-1-0-mm-3D	gldm	LargeDependenceEmphasis	102.41059708660157	171.57950116913483	111.95604395604396
log-sigma-1-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	2387.028493676965	5601.764321901793	3835.023076923077
log-sigma-1-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	5.800930245779606	6.04511989971431	4.283009959569909
log-sigma-1-0-mm-3D	gldm	LowGrayLevelEmphasis	0.05675089498129233	0.04508734338507494	0.054880608195659215
log-sigma-1-0-mm-3D	gldm	SmallDependenceEmphasis	0.04511090365603161	0.026082497758195735	0.03782431368148862
log-sigma-1-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	1.5516567837016821	0.7516563580049245	0.9419353298517731
log-sigma-1-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0024934422252395005	0.0014473651045510585	0.0051583234148847535
log-sigma-1-0-mm-3D	ngtdm	Busyness	9.756941819992504	19.70149823559166	2.2440732247446427
log-sigma-1-0-mm-3D	ngtdm	Coarseness	0.0015169427492046127	0.000870253649713307	0.00940733573700021
log-sigma-1-0-mm-3D	ngtdm	Complexity	43.540246478120274	19.344247343638163	15.870243250069349
log-sigma-1-0-mm-3D	ngtdm	Contrast	0.024875847713724614	0.021871205094450903	0.039768467999931216
log-sigma-1-0-mm-3D	ngtdm	Strength	0.09777031616990964	0.025832515361481134	0.22600495551133915
log-sigma-2-0-mm-3D	firstorder	10Percentile	-63.51319580078125	-38.81240997314453	-53.06845550537109
log-sigma-2-0-mm-3D	firstorder	90Percentile	36.825682067871135	29.862830352783213	40.49803466796875
log-sigma-2-0-mm-3D	firstorder	Energy	498634603.2548374	893579403.2760849	81321878.2082611
log-sigma-2-0-mm-3D	firstorder	Entropy	2.5937994165018883	2.11851359123948	2.4823027046247836
log-sigma-2-0-mm-3D	firstorder	InterquartileRange	43.13586223125458	42.7895405292511	48.188536167144775
log-sigma-2-0-mm-3D	firstorder	Kurtosis	3.6576423364493214	2.089390762118806	2.4023902391755185
log-sigma-2-0-mm-3D	firstorder	Maximum	111.49493408203125	65.32450866699219	70.30841827392578
log-sigma-2-0-mm-3D	firstorder	MeanAbsoluteDeviation	29.713911651386127	22.40092286546642	28.06351101247164
log-sigma-2-0-mm-3D	firstorder	Mean	-20.186371022564938	-6.104488659223262	-3.033895589783788
log-sigma-2-0-mm-3D	firstorder	Median	-26.902660369873047	-8.96039342880249	2.2576507329940796
log-sigma-2-0-mm-3D	firstorder	Minimum	-117.40110778808594	-76.88809204101562	-85.69692993164062
log-sigma-2-0-mm-3D	firstorder	Range	228.8960418701172	142.2126007080078	156.0053482055664
log-sigma-2-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	18.9710211961364	17.380639296696035	20.286239303232602
log-sigma-2-0-mm-3D	firstorder	RootMeanSquared	282.5240698574148	295.05858357162094	298.9392937165662
log-sigma-2-0-mm-3D	firstorder	Skewness	0.8727281208749353	0.10323464020323642	-0.2313652258368225
log-sigma-2-0-mm-3D	firstorder	TotalEnergy	498634603.2548374	893579403.2760849	81321878.2082611
log-sigma-2-0-mm-3D	firstorder	Uniformity	0.20491124037921424	0.24754795685409475	0.20364690254800144
log-sigma-2-0-mm-3D	firstorder	Variance	1524.183087275715	684.9961530345722	1175.834159180018
log-sigma-2-0-mm-3D	glcm	Autocorrelation	24.486317745744202	19.658901314496156	21.335210374362603
log-sigma-2-0-mm-3D	glcm	JointAverage	4.723087228173202	4.321036853603221	4.4096493313431715
log-sigma-2-0-mm-3D	glcm	ClusterProminence	334.8209598325062	40.060686851868404	149.24790217879703
log-sigma-2-0-mm-3D	glcm	ClusterShade	26.26419507599388	0.2792404870485703	-6.305563124726188
log-sigma-2-0-mm-3D	glcm	ClusterTendency	9.788780375798913	4.451195157070086	8.341980534321507
log-sigma-2-0-mm-3D	glcm	Contrast	1.0746337682419849	0.5021700860322247	0.7826066940843006
log-sigma-2-0-mm-3D	glcm	Correlation	0.8029579665032979	0.7973318476278658	0.8292464247534338
log-sigma-2-0-mm-3D	glcm	DifferenceAverage	0.7208449452450864	0.4330833670609112	0.6017270057881385
log-sigma-2-0-mm-3D	glcm	DifferenceEntropy	1.4864271218602378	1.1215044695114278	1.2987389500743496
log-sigma-2-0-mm-3D	glcm	DifferenceVariance	0.5369746053732111	0.30821167169430946	0.39858309120037705
log-sigma-2-0-mm-3D	glcm	JointEnergy	0.06579923274721956	0.1096788838135603	0.07582920883192715
log-sigma-2-0-mm-3D	glcm	JointEntropy	4.555781291081198	3.5372985772603935	4.195528331892142
log-sigma-2-0-mm-3D	glcm	Imc1	-0.2767061107766682	-0.34508309097578727	-0.3535924426259695
log-sigma-2-0-mm-3D	glcm	Imc2	0.8658575531530878	0.8712729125252895	0.9045177858260514
log-sigma-2-0-mm-3D	glcm	Idm	0.6746022719300934	0.7903669883666757	0.717224465935547
log-sigma-2-0-mm-3D	glcm	Idmn	0.989654476333042	0.9901195492469564	0.9848125657566114
log-sigma-2-0-mm-3D	glcm	Id	0.6918934259948188	0.7948276039025164	0.7280565199702121
log-sigma-2-0-mm-3D	glcm	Idn	0.9370512460579754	0.9468192780232462	0.9272554557744268
log-sigma-2-0-mm-3D	glcm	InverseVariance	0.4715884551987838	0.3740034976229738	0.4550417571288152
log-sigma-2-0-mm-3D	glcm	MaximumProbability	0.16036638454149582	0.17647031258259258	0.18827031569075975
log-sigma-2-0-mm-3D	glcm	SumEntropy	3.5374565928602215	2.970811809285346	3.4091576593180544
log-sigma-2-0-mm-3D	glcm	SumSquares	2.7158535360102247	1.2383413107755779	2.281146807101451
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformity	750.6338598612118	1213.589272925622	111.34497610450028
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.19528939299518064	0.26191573061604917	0.20148497942045218
log-sigma-2-0-mm-3D	glrlm	GrayLevelVariance	2.5156055770792016	1.1237968368387	1.8934445525436663
log-sigma-2-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	25.467214141968284	18.25233817325681	19.88151822100102
log-sigma-2-0-mm-3D	glrlm	LongRunEmphasis	4.115889421592192	8.991282845020745	4.109184586182215
log-sigma-2-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	94.9981925250717	187.23542386782032	90.73536468144495
log-sigma-2-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.2760805425854942	0.5616675440801688	0.3429367146515384
log-sigma-2-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.06461773325706478	0.07292558681283105	0.09588461731699184
log-sigma-2-0-mm-3D	glrlm	RunEntropy	4.1412065605490245	4.178354977033805	3.932474208215758
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformity	1827.064686567432	1519.2271361718476	251.733280625042
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.4683484312480112	0.318723258604733	0.4399102277542809
log-sigma-2-0-mm-3D	glrlm	RunPercentage	0.6149413256824816	0.45217039390850766	0.6079459002535926
log-sigma-2-0-mm-3D	glrlm	RunVariance	1.350257170010497	3.7318682370169065	1.1330860238806866
log-sigma-2-0-mm-3D	glrlm	ShortRunEmphasis	0.7069537646350195	0.5650488507671935	0.6733693000992607
log-sigma-2-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	18.522694538143135	9.935609589904915	12.511410257008674
log-sigma-2-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.04426106746573756	0.04172230180790584	0.06709909976337315
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformity	9.6	11.15	1.8
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.16	0.27875	0.18
log-sigma-2-0-mm-3D	glszm	GrayLevelVariance	5.165555555555556	2.8	2.89
log-sigma-2-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	36.9	23.05	19.7
log-sigma-2-0-mm-3D	glszm	LargeAreaEmphasis	125192.11666666667	643489.7	16327.0
log-sigma-2-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	2357786.4166666665	11848910.95	358135.5
log-sigma-2-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	7717.310254794972	42658.981178287984	1039.918985260771
log-sigma-2-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.09188018077601412	0.10647789115646258	0.1676797052154195
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformity	5.533333333333333	5.8	1.2
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.09222222222222222	0.145	0.12
log-sigma-2-0-mm-3D	glszm	SmallAreaEmphasis	0.2603063868331923	0.35382237688746226	0.2011024590535652
log-sigma-2-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	9.496590484857997	8.490270145354245	4.112245469136827
log-sigma-2-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.02596281994598488	0.03965643786770302	0.010735963277696488
log-sigma-2-0-mm-3D	glszm	ZoneEntropy	5.321567004295774	4.334183719779181	3.3219280948873595
log-sigma-2-0-mm-3D	glszm	ZonePercentage	0.009604610212902194	0.003897116134060795	0.01098901098901099
log-sigma-2-0-mm-3D	glszm	ZoneVariance	114351.83638888889	577646.1400000001	8046.000000000001
log-sigma-2-0-mm-3D	gldm	DependenceEntropy	6.6247607814666285	6.334542473762786	6.1192811735812835
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformity	383.4725468224748	517.4325798908808	59.52087912087912
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.061385072326312594	0.05041237138453632	0.06540755947349354
log-sigma-2-0-mm-3D	gldm	DependenceVariance	22.14393631529976	33.67255218277991	18.740615867648835
log-sigma-2-0-mm-3D	gldm	GrayLevelNonUniformity	1280.0805186489515	2540.8322291504287	185.3186813186813
log-sigma-2-0-mm-3D	gldm	GrayLevelVariance	2.5279360729936027	1.1953951153309452	1.991992512981524
log-sigma-2-0-mm-3D	gldm	HighGrayLevelEmphasis	24.524891948135103	19.37568199532346	21.110989010989012
log-sigma-2-0-mm-3D	gldm	LargeDependenceEmphasis	143.39763086281414	266.0389711613406	144.03296703296704
log-sigma-2-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	3222.054586201377	5622.674590802806	3519.2428571428572
log-sigma-2-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	9.887637296060841	16.602493093886036	10.728819229523312
log-sigma-2-0-mm-3D	gldm	LowGrayLevelEmphasis	0.06607251760512468	0.06892896357035931	0.09034354987416211
log-sigma-2-0-mm-3D	gldm	SmallDependenceEmphasis	0.018904868577098506	0.009689284160723318	0.016235947284406395
log-sigma-2-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.5471664166547942	0.18524082893467955	0.2911669257069025
log-sigma-2-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0012741593263471583	0.000749493194847585	0.0015346394424069307
log-sigma-2-0-mm-3D	ngtdm	Busyness	9.567336435106117	24.81883197491641	2.1234657117237155
log-sigma-2-0-mm-3D	ngtdm	Coarseness	0.0022601743275285162	0.0014121125563505614	0.01793974845605241
log-sigma-2-0-mm-3D	ngtdm	Complexity	16.471253847305928	6.088277418051937	6.028774047885246
log-sigma-2-0-mm-3D	ngtdm	Contrast	0.022238649864317908	0.0168582145231738	0.033072049757603604
log-sigma-2-0-mm-3D	ngtdm	Strength	0.09246930423901693	0.024248824784621453	0.27052593503670863
log-sigma-3-0-mm-3D	firstorder	10Percentile	-59.42442321777344	-29.585802841186524	-34.045616912841794
log-sigma-3-0-mm-3D	firstorder	90Percentile	18.737103271484386	32.752450561523446	33.940818786621094
log-sigma-3-0-mm-3D	firstorder	Energy	483999891.0748623	914088619.2610929	83112571.44255808
log-sigma-3-0-mm-3D	firstorder	Entropy	2.365845583486905	1.924786855652633	2.0508170076406054
log-sigma-3-0-mm-3D	firstorder	InterquartileRange	33.931493282318115	37.497873306274414	42.03524875640869
log-sigma-3-0-mm-3D	firstorder	Kurtosis	4.861338065592168	2.11884010530973	1.985754482950322
log-sigma-3-0-mm-3D	firstorder	Maximum	119.54840087890625	50.30101013183594	54.49127960205078
log-sigma-3-0-mm-3D	firstorder	MeanAbsoluteDeviation	23.94710440462254	19.837799578049015	22.082387029803066
log-sigma-3-0-mm-3D	firstorder	Mean	-23.560932421781587	-2.4938306326637463	1.129125772858714
log-sigma-3-0-mm-3D	firstorder	Median	-26.95867919921875	-7.100672245025635	4.491037607192993
log-sigma-3-0-mm-3D	firstorder	Minimum	-95.2872314453125	-58.394126892089844	-51.88459014892578
log-sigma-3-0-mm-3D	firstorder	Range	214.83563232421875	108.69513702392578	106.37586975097656
log-sigma-3-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	15.030451705732085	15.232336102146899	17.253471414291486
log-sigma-3-0-mm-3D	firstorder	RootMeanSquared	278.34721413075584	298.4254306390359	302.2126669925057
log-sigma-3-0-mm-3D	firstorder	Skewness	1.0322324214480265	0.35797352723008535	-0.09854977263258151
log-sigma-3-0-mm-3D	firstorder	TotalEnergy	483999891.0748623	914088619.2610929	83112571.44255808
log-sigma-3-0-mm-3D	firstorder	Uniformity	0.24027097597850647	0.28825165285716625	0.258050960028982
log-sigma-3-0-mm-3D	firstorder	Variance	1058.6135308380576	547.8168404678598	653.7457019969966
log-sigma-3-0-mm-3D	glcm	Autocorrelation	14.237978838824194	12.783874534784767	13.720176802149032
log-sigma-3-0-mm-3D	glcm	JointAverage	3.551645185112409	3.451700424638179	3.5577780569101165
log-sigma-3-0-mm-3D	glcm	ClusterProminence	228.86363538562438	28.660213376950644	38.71237824971957
log-sigma-3-0-mm-3D	glcm	ClusterShade	18.324645569691796	1.3195794254426814	-1.0722749372600222
log-sigma-3-0-mm-3D	glcm	ClusterTendency	7.044521908987528	3.7575694228720993	4.600214766776959
log-sigma-3-0-mm-3D	glcm	Contrast	0.5496428633800309	0.27958808687458186	0.35113836326556225
log-sigma-3-0-mm-3D	glcm	Correlation	0.8556822502033626	0.8616541625963824	0.8584341673175504
log-sigma-3-0-mm-3D	glcm	DifferenceAverage	0.4737381310076494	0.276899298668515	0.3494021319803693
log-sigma-3-0-mm-3D	glcm	DifferenceEntropy	1.1503477265108595	0.8505119447955126	0.9122189051277693
log-sigma-3-0-mm-3D	glcm	DifferenceVariance	0.31604390798723203	0.20015616079327905	0.22040945174688378
log-sigma-3-0-mm-3D	glcm	JointEnergy	0.10477255908867836	0.16143678707586076	0.1309588193133646
log-sigma-3-0-mm-3D	glcm	JointEntropy	3.8869593057627605	2.9864334231797893	3.2276154884800285
log-sigma-3-0-mm-3D	glcm	Imc1	-0.3830210698392013	-0.47213794948154997	-0.4573777569507038
log-sigma-3-0-mm-3D	glcm	Imc2	0.9117509617458062	0.9151826178980158	0.9185371282443124
log-sigma-3-0-mm-3D	glcm	Idm	0.7707214077334134	0.8618192294863493	0.8254725571383348
log-sigma-3-0-mm-3D	glcm	Idmn	0.9933657070806998	0.9924544657123332	0.9905168127412763
log-sigma-3-0-mm-3D	glcm	Id	0.7756005252128289	0.8619984820334203	0.8255883058906809
log-sigma-3-0-mm-3D	glcm	Idn	0.9533129354114919	0.9604909714081776	0.9501164138471828
log-sigma-3-0-mm-3D	glcm	InverseVariance	0.409032804740317	0.27454660898820643	0.34788292960582534
log-sigma-3-0-mm-3D	glcm	MaximumProbability	0.21442914681749004	0.2912688090705252	0.21073733069906553
log-sigma-3-0-mm-3D	glcm	SumEntropy	3.293530412394598	2.6998420163877315	2.8731648076714915
log-sigma-3-0-mm-3D	glcm	SumSquares	1.8985411930918903	1.0092893774366702	1.2378382825106304
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformity	684.0352706182646	1102.3160452654358	119.55159373737766
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.22060916968849886	0.3162603174718888	0.27800723722338394
log-sigma-3-0-mm-3D	glrlm	GrayLevelVariance	1.9927246511106609	0.7890861732251329	0.9787333699158703
log-sigma-3-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	15.989762038087305	11.38482393916837	13.454592334843406
log-sigma-3-0-mm-3D	glrlm	LongRunEmphasis	7.081317593831992	15.254129916176035	7.280724898299132
log-sigma-3-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	91.29699643083683	212.91099971630197	99.88996054879132
log-sigma-3-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.9500640211473558	1.5884011260330355	0.8209196686873352
log-sigma-3-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.12110134520103764	0.12293687199982951	0.11126404630418815
log-sigma-3-0-mm-3D	glrlm	RunEntropy	4.407976242880877	4.427575615920312	3.8828042450342526
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformity	1105.5193673896092	739.1931683851627	133.37484553981037
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.3455963802007567	0.2046666795240673	0.2942509402407753
log-sigma-3-0-mm-3D	glrlm	RunPercentage	0.4956225141914273	0.339895976977037	0.47278106508875745
log-sigma-3-0-mm-3D	glrlm	RunVariance	2.6177707254977034	5.58479410034981	2.0075740257147863
log-sigma-3-0-mm-3D	glrlm	ShortRunEmphasis	0.590995693352907	0.3875592664121542	0.5147590315912585
log-sigma-3-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	10.346458692424772	4.125748594075706	6.769332061373569
log-sigma-3-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.061356889353269155	0.048766742289797826	0.05619243338880676
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformity	2.8095238095238093	3.2857142857142856	1.0
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.13378684807256236	0.23469387755102042	0.16666666666666666
log-sigma-3-0-mm-3D	glszm	GrayLevelVariance	5.29251700680272	1.6581632653061225	2.9166666666666665
log-sigma-3-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	24.904761904761905	12.928571428571429	15.166666666666666
log-sigma-3-0-mm-3D	glszm	LargeAreaEmphasis	418421.38095238095	2153098.714285714	35615.333333333336
